location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29185,2020-01-01,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,38.56,3.9375,-2.083333,13.756944,0.0,,-4.134921,55.68294
US_MO_29185,2020-01-02,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,27.26,46.34,7.145833,2.375,11.861111,0.0,,2.380952,71.78715
US_MO_29185,2020-01-03,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,35.03,5.611111,2.381944,10.125,0.0,,2.690476,82.110149
US_MO_29185,2020-01-04,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,32.75,2.201389,-1.277778,6.625,0.0,,-4.396825,62.030931
US_MO_29185,2020-01-05,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,28.4,4.451389,-0.534722,12.729167,0.0,,-5.190476,49.714053
US_MO_29185,2020-01-06,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,32.4,2.326389,-4.638889,9.534722,0.0,,-5.142857,58.156867
US_MO_29185,2020-01-07,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,36.73,38.09,3.222222,-1.798611,10.548611,0.0,,-3.84127,60.340533
US_MO_29185,2020-01-08,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,,4.736111,-1.840278,14.479167,0.0,,-4.547619,51.539451
US_MO_29185,2020-01-09,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,20.52,21.8,11.909722,7.888889,16.215278,0.0,,2.214286,51.93492
US_MO_29185,2020-01-10,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,19.24,11.0,3.694444,15.465278,9.3345,,9.706349,94.957009
US_MO_29185,2020-01-11,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,42.54,31.9,-1.958333,-6.375,4.6875,45.593,30.48,-2.571429,95.171219
US_MO_29185,2020-01-12,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,37.14,-4.293651,-7.071429,0.746032,3.3655,50.8,-5.481481,93.373688
US_MO_29185,2020-01-13,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,29.23,1.119048,-3.801587,8.31746,0.042333,30.48,-0.259259,93.715617
US_MO_29185,2020-01-14,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,30.39,44.31,6.388889,2.174603,11.753968,0.0,,4.351852,90.432691
US_MO_29185,2020-01-15,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,38.71,9.587302,3.873016,13.5,0.036286,,7.888889,90.816972
US_MO_29185,2020-01-16,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,31.2,32.56,-2.373016,-6.952381,4.984127,0.036286,,-6.055556,76.785801
US_MO_29185,2020-01-17,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,41.38,27.58,-0.761905,-2.944444,1.34127,3.302,,-4.472222,77.741359
US_MO_29185,2020-01-18,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,40.37,3.309524,-0.452381,9.468254,17.9832,,-0.074074,80.197501
US_MO_29185,2020-01-19,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,36.79,-4.079365,-7.706349,0.253968,0.725714,,-12.87037,51.801332
US_MO_29185,2020-01-20,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,46.88,-8.357143,-10.825397,-4.920635,0.0,,-12.638889,73.406158
US_MO_29185,2020-01-21,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,24.29,32.79,-7.642857,-12.444444,0.34127,0.1905,30.48,-10.546296,82.276546
US_MO_29185,2020-01-22,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,21.46,31.56,-0.412698,-2.952381,1.0,0.254,,-4.064815,77.872227
US_MO_29185,2020-01-23,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,,34.74,1.539683,0.373016,2.968254,2.9845,,1.144444,98.19702
US_MO_29185,2020-01-24,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,24.09,25.51,0.746032,-0.214286,2.579365,3.4925,99.06,0.333333,97.395654
US_MO_29185,2020-01-25,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,28.5,,0.039683,-1.404762,2.761905,0.846667,99.06,-1.398148,89.840931
US_MO_29185,2020-01-26,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,35.33,35.33,1.492063,-2.952381,7.460317,0.0,50.8,-0.592593,87.968796
US_MO_29185,2020-01-27,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,36.24,37.69,1.325397,-3.095238,7.0,0.0,,-0.657407,89.803332
US_MO_29185,2020-01-28,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,32.0,33.33,-0.174603,-1.690476,3.436508,0.0,,-0.796296,96.435296
US_MO_29185,2020-01-29,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,34.84,29.03,-0.603175,-1.722222,0.404762,3.683,30.48,-1.527778,94.14363
US_MO_29185,2020-01-30,ChIJwUvDUv6CxocR0e9MR3fAhRQ,Q489853,geoId/29185,US,United States of America,MO,Missouri,29185,St. Clair County,US,USA,2,,,,,,,9365,4705,4660,975,1025,860,891,1013,1354,1474,1112,661,1180543,38.04,-93.77,1818,77.9,,,,,37.24,48.41,-0.222222,-1.769841,3.103175,0.635,,-1.953704,88.824618
