location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40081,2020-01-01,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,8.69,15.4,6.32,,12.24,9.88,,24.09,7.9,8.29,42.66,11.06,6.71,5.633333,-0.738889,14.294444,0.0,,-3.743056,50.468916
US_OK_40081,2020-01-02,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,6.45,9.87,7.59,11.0,22.39,9.11,7.21,33.39,,10.62,40.98,8.73,8.35,9.616667,5.25,14.65,0.0,,5.111111,72.051282
US_OK_40081,2020-01-03,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,12.25,10.34,5.74,6.12,20.29,13.78,5.36,39.81,,10.72,38.28,,8.8,7.527778,3.205556,12.355556,0.0,,2.736111,71.378458
US_OK_40081,2020-01-04,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,,15.56,7.37,6.14,22.93,6.14,10.64,34.39,7.78,8.6,51.99,11.05,,3.966667,-2.788889,11.311111,0.0,,-3.055556,58.950366
US_OK_40081,2020-01-05,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,8.0,10.8,10.8,,22.79,,,36.39,,9.2,35.99,8.0,,7.527778,0.877778,16.266667,0.0,,-2.340278,49.021108
US_OK_40081,2020-01-06,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,6.4,10.44,7.75,,19.87,10.1,7.07,25.59,6.4,6.74,41.09,5.05,5.39,4.805556,-2.311111,13.877778,0.0,,-3.979167,50.965688
US_OK_40081,2020-01-07,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,7.58,10.88,9.89,4.61,14.83,6.26,5.27,27.02,,7.58,35.59,,5.27,5.266667,-3.244444,16.738889,0.0,,-5.881944,43.367268
US_OK_40081,2020-01-08,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,9.0,9.34,,6.34,19.01,9.34,10.34,30.35,5.0,4.67,35.68,8.0,,7.611111,0.066667,17.633333,0.0,,-5.652778,37.191233
US_OK_40081,2020-01-09,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,7.26,10.89,6.93,,17.48,7.59,9.24,31.34,6.6,4.95,29.69,10.89,7.59,14.872222,11.544444,20.305556,0.0,,6.534722,57.985108
US_OK_40081,2020-01-10,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,4.36,9.04,4.68,7.17,14.65,9.98,5.92,25.88,5.3,5.92,34.29,5.3,,15.527778,4.283333,21.15,4.854222,,13.972222,89.89328
US_OK_40081,2020-01-11,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,,11.38,,13.74,20.8,13.74,8.63,29.04,9.03,,39.64,8.63,,-1.827778,-5.866667,4.211111,1.636889,,-4.409722,82.062861
US_OK_40081,2020-01-12,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,6.32,11.46,7.5,5.92,24.09,9.88,11.85,29.63,7.5,9.09,47.4,10.27,10.27,1.566667,-3.994444,12.922222,0.451556,,-2.25,75.383729
US_OK_40081,2020-01-13,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,,7.75,8.06,8.68,11.78,10.54,13.33,23.56,6.2,6.51,32.55,5.89,6.51,4.888889,0.727778,10.616667,0.0,,3.597222,89.518767
US_OK_40081,2020-01-14,ChIJGw9HeMVisYcRmgeIW6EsWdk,Q495899,geoId/40081,US,United States of America,OK,Oklahoma,40081,Lincoln County,US,USA,2,,,,,,,34961,17408,17553,4527,4790,3907,3978,3993,5080,4414,2846,1426,1822220,35.7,-96.88,2501,76.671429,,,,,6.61,7.6,7.93,7.6,14.55,9.59,5.95,28.76,5.29,8.6,41.65,8.27,5.29,12.7,9.566667,18.261111,0.0,,10.340278,85.012499
