location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22001,2020-01-11,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,4.79,7.98,3.99,7.98,6.98,3.99,,5.18,4.59,,,13.36,5.58,5.58,5.38,3.79,6.38,3.99,,5.78,5.38,4.79,2.99,3.79,3.19,8.18,24.13,4.79,3.59,6.78,2.99,3.39,4.19,4.19,34.1,4.59,9.97,5.58,4.19,4.19,,3.79,19.91358,13.074074,23.382716,2.757714,17.175926,82.565752
US_LA_22001,2020-01-12,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,3.77,11.89,4.56,9.91,6.74,3.96,3.57,5.35,3.77,,2.77,12.68,4.16,6.14,3.96,4.95,7.53,5.35,2.97,3.57,3.96,3.37,,3.57,3.57,8.52,21.4,4.95,,7.33,,3.37,4.95,4.16,39.83,4.16,5.75,5.15,3.37,5.55,3.17,3.17,9.37037,5.753086,16.561728,9.849556,5.740741,78.726705
US_LA_22001,2020-01-13,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,5.38,9.78,3.42,10.92,5.38,6.84,4.07,4.07,4.4,2.28,4.24,12.06,5.54,8.47,3.1,3.91,7.82,4.24,,5.38,4.89,4.07,3.26,5.54,4.24,10.27,27.05,4.56,4.73,8.15,2.28,3.26,3.75,5.05,35.36,2.93,7.99,6.19,3.58,5.54,2.44,,13.864198,10.882716,17.240741,0.036286,12.212963,90.91156
US_LA_22001,2020-01-14,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,4.82,8.14,3.82,9.97,6.65,7.31,5.32,5.65,3.32,2.49,2.83,16.29,,9.97,2.33,4.99,8.31,,3.82,4.49,3.66,5.49,3.49,4.16,5.49,10.47,25.26,4.16,,6.15,2.49,6.48,3.32,4.16,39.89,5.15,6.48,5.15,4.65,5.65,3.82,2.99,20.358025,16.432099,24.154321,2.8575,19.555556,93.844845
US_LA_22001,2020-01-15,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,6.11,8.31,,9.5,8.65,5.26,4.41,6.45,4.07,3.73,4.24,9.67,,7.47,,4.58,8.99,2.54,4.07,4.92,3.56,3.56,6.11,6.96,2.38,6.45,25.62,3.56,3.73,11.2,,3.9,4.58,4.75,40.21,5.6,7.3,4.58,3.9,6.62,2.54,3.73,21.030864,19.166667,24.691358,0.0,19.62037,90.168006
US_LA_22001,2020-01-16,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,5.45,8.69,4.6,10.9,6.3,5.96,6.64,4.6,3.41,,3.92,11.93,3.24,7.16,4.26,3.24,9.71,3.41,3.41,5.28,4.77,4.94,4.26,6.64,3.92,8.18,27.77,6.13,3.58,7.33,,5.96,5.96,4.26,39.7,5.79,5.79,6.13,5.45,4.77,,5.11,20.209877,17.839506,23.975309,0.0,18.851852,93.116517
US_LA_22001,2020-01-17,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,3.3,10.06,3.12,9.72,6.59,4.68,4.68,5.21,3.12,2.43,3.99,9.89,3.3,7.46,4.17,,8.68,4.17,4.68,4.51,5.03,2.78,2.6,5.21,3.47,5.73,25.34,5.03,2.43,4.51,,4.51,6.07,4.34,32.28,4.86,7.29,6.07,3.82,4.51,4.86,,17.154321,14.308642,21.808642,7.910286,13.240741,78.91657
US_LA_22001,2020-01-18,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,3.75,6.32,3.16,13.22,6.71,3.16,,6.71,3.16,4.34,4.14,13.62,8.09,9.47,3.16,,9.08,4.14,5.33,5.72,4.14,5.13,5.53,4.54,4.14,9.08,26.06,5.53,3.36,7.7,3.16,5.13,4.93,4.54,37.11,5.92,6.12,3.95,8.69,4.74,5.13,,20.234568,17.450617,23.265432,0.290286,18.333333,88.691588
US_LA_22001,2020-01-19,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,,7.29,,7.49,5.92,4.14,3.75,6.7,4.34,,,12.82,3.94,7.89,3.35,3.75,5.13,6.11,4.14,5.13,2.76,4.54,5.52,3.15,3.75,3.15,20.9,4.34,4.93,4.14,4.34,4.73,4.14,3.55,39.04,2.96,6.9,5.32,2.76,5.52,4.54,2.76,12.518519,6.611111,19.425926,16.876889,3.277778,54.173137
US_LA_22001,2020-01-20,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,5.54,9.16,3.25,13.18,6.49,5.35,4.58,5.35,4.96,4.01,3.63,14.32,4.01,9.16,,,5.54,4.58,4.01,3.44,3.06,6.3,4.2,4.58,5.16,9.55,29.6,5.16,4.01,8.4,4.39,3.63,4.96,6.68,43.53,3.06,10.5,7.83,3.63,7.07,2.67,4.96,6.771605,2.419753,12.37037,0.0,-1.740741,56.349481
US_LA_22001,2020-01-21,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,6.56,8.46,3.45,11.56,7.08,4.31,4.83,6.04,4.49,2.42,3.45,14.15,4.14,10.18,3.45,2.42,9.84,5.7,2.42,4.31,3.97,3.97,6.56,7.42,3.8,8.63,30.37,4.49,3.97,8.46,3.28,3.97,7.59,3.62,42.8,5.7,5.7,4.14,6.04,4.66,4.83,3.11,5.160494,0.654321,11.314815,0.0,-2.287037,60.984334
US_LA_22001,2020-01-22,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,6.75,8.43,,11.3,8.77,6.24,6.24,6.92,3.37,3.21,3.04,16.36,4.55,5.9,,3.54,10.29,3.04,3.04,5.23,4.72,5.06,4.05,5.4,3.71,10.96,30.03,5.4,3.37,10.8,3.04,3.04,7.25,5.57,39.81,4.89,9.62,6.41,6.24,5.9,,3.37,5.512346,2.296296,8.839506,0.471714,0.305556,71.410394
US_LA_22001,2020-01-23,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,5.93,10.34,4.24,12.2,7.62,4.58,3.22,7.46,3.22,2.88,5.25,15.76,4.74,8.47,,4.74,9.83,3.73,4.58,7.79,2.37,3.22,3.56,3.9,,8.98,27.28,6.78,4.07,7.96,3.56,6.1,5.25,3.73,37.27,5.42,8.64,5.76,6.44,5.08,3.56,3.56,12.345679,7.253086,19.487654,10.06475,10.388889,88.99738
US_LA_22001,2020-01-24,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,5.42,10.85,2.62,10.67,7.87,4.55,,4.9,4.2,2.62,4.55,14.52,2.45,5.25,4.02,3.5,9.97,4.37,3.15,5.42,,4.9,5.6,4.2,3.67,8.4,33.06,5.42,3.15,8.22,,3.32,4.72,2.62,37.79,5.6,5.77,6.65,4.37,4.9,,,11.783951,4.592593,18.104938,7.168444,5.731481,67.248776
US_LA_22001,2020-01-25,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,3.74,9.57,,12.06,6.66,,,3.12,4.16,,3.33,22.67,3.74,8.32,3.95,4.16,7.49,3.74,5.62,7.49,6.45,,4.16,5.2,,7.91,32.24,5.62,4.78,9.36,,3.95,4.37,4.37,33.08,3.74,7.91,4.16,3.33,3.74,,3.12,9.432099,3.228395,15.839506,0.0,2.277778,66.111888
US_LA_22001,2020-01-26,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,3.31,7.36,,8.09,4.41,3.5,,3.68,3.5,,4.6,21.52,4.97,7.36,3.13,5.15,8.83,4.23,4.05,4.78,5.15,3.68,2.58,5.52,4.41,6.99,31.64,4.41,2.58,7.54,2.58,4.23,5.33,6.25,38.63,4.23,5.89,4.78,2.76,6.07,2.94,,12.340278,9.965278,14.826389,1.596571,9.811111,86.364013
US_LA_22001,2020-01-27,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,2.49,7.64,,10.29,8.63,3.82,3.32,4.15,3.82,4.32,4.98,20.92,3.65,8.63,,5.98,9.8,6.47,3.98,4.82,4.15,3.98,3.15,4.65,3.49,10.13,35.03,3.65,3.15,7.3,,5.31,5.64,5.15,33.37,3.49,6.64,5.64,4.98,5.31,2.49,4.32,12.243056,10.909722,15.118056,7.65175,10.533333,90.039171
US_LA_22001,2020-01-28,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,4.12,8.77,3.09,9.45,8.42,5.33,5.84,3.95,4.81,3.09,3.27,28.53,4.64,7.73,3.61,5.16,9.45,3.61,3.44,7.56,7.73,4.81,3.09,5.16,3.78,10.14,40.04,7.91,3.44,7.39,,6.36,4.64,4.98,41.25,6.36,12.55,4.81,5.84,5.67,3.27,,11.253968,7.039683,16.428571,0.0,8.861111,86.772376
US_LA_22001,2020-01-29,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,4.53,8.89,2.35,11.07,7.38,5.2,4.19,6.88,5.37,4.03,3.02,21.47,4.03,10.73,4.53,2.68,9.06,2.52,2.35,3.02,6.88,5.03,2.35,4.03,3.19,7.55,38.74,8.05,3.86,8.72,2.35,4.36,4.36,5.2,36.73,4.7,14.43,6.54,6.21,5.03,3.86,4.36,12.194444,9.319444,15.125,3.4925,10.111111,86.944864
US_LA_22001,2020-01-30,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,4.56,8.27,3.55,8.95,8.95,4.73,5.57,5.57,5.07,,3.88,24.48,,10.13,,3.55,11.82,4.22,3.38,7.94,3.21,3.88,3.71,4.56,2.53,9.96,36.14,8.95,4.9,4.05,3.21,6.25,4.22,3.88,33.1,4.39,6.42,6.42,4.9,4.22,4.22,4.22,11.475309,10.364198,13.259259,1.834444,9.009259,85.185896
US_LA_22001,2020-01-31,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,4.95,7.6,,11.13,5.65,3.36,6.36,6.01,3.36,2.47,3.53,27.56,2.65,6.54,,,6.71,5.83,4.42,4.77,3.71,4.06,3.36,4.06,,5.83,34.63,4.06,,7.07,3.0,5.48,2.65,3.71,36.4,3.71,6.18,4.06,4.59,3.36,4.59,,10.67284,9.104938,13.253086,0.28575,8.083333,84.946952
US_LA_22001,2020-02-01,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,7.25,8.49,3.52,11.6,8.7,3.31,3.73,4.14,,3.11,4.76,25.27,3.31,11.8,,6.42,8.28,4.14,5.18,4.97,6.01,,4.56,6.01,,6.42,32.1,6.42,3.52,5.8,3.94,4.76,7.04,3.94,33.97,,6.42,5.59,3.94,7.46,3.31,,10.160494,4.740741,17.08642,0.056444,4.342593,68.006357
US_LA_22001,2020-02-02,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,7.34,11.59,5.6,9.85,6.18,4.44,3.48,,2.7,3.67,,17.96,3.86,9.27,3.86,4.06,6.57,5.99,3.48,,3.86,4.06,4.44,4.06,4.25,5.99,27.43,5.21,3.48,8.31,,4.64,3.67,3.86,37.28,2.9,4.44,8.69,,3.86,5.41,3.09,12.506173,5.469136,22.117284,0.0,5.37963,64.708672
US_LA_22001,2020-02-03,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,4.17,6.83,3.0,11.83,7.0,4.5,4.17,7.5,4.67,2.83,2.67,22.0,,11.0,3.33,6.33,7.67,3.5,2.67,2.83,5.83,5.17,3.5,3.5,3.33,8.66,32.66,5.5,3.0,5.83,4.5,4.0,5.5,4.83,38.99,3.33,6.33,6.33,5.0,6.5,3.5,2.83,15.487654,9.62963,21.783951,0.0,11.805556,80.894319
US_LA_22001,2020-02-04,ChIJHWEAP1GtJIYRPs6kwwTWnMI,Q337402,geoId/22001,US,United States of America,LA,Louisiana,22001,Acadia Parish,US,USA,2,,,,,,,62559,30472,32087,8916,8909,8166,7835,7123,8431,6959,3939,2281,1838140,30.266667,-92.4,1703,74.445455,,,,,,3.84,11.85,4.0,11.35,9.01,4.67,3.84,5.17,3.67,,4.34,21.2,,9.68,3.67,4.34,7.51,3.67,3.67,5.51,5.84,5.51,6.17,4.67,3.34,8.01,39.55,5.84,3.17,7.51,2.34,6.34,4.0,3.17,34.71,4.51,6.34,8.51,2.5,5.34,4.0,4.17,19.222222,16.839506,21.987654,0.0,16.981481,86.824145
