location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48249,2020-01-11,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,6.63,10.11,4.42,10.74,7.89,6.95,,,17.37,10.42,,9.79,6.0,6.95,10.42,6.0,4.42,,8.53,30.32,6.0,12.95,,4.42,5.68,43.58,7.58,12.0,6.95,,4.42,18.923611,13.513889,24.145833,0.399143,7.087302,47.51725
US_TX_48249,2020-01-12,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,5.22,11.35,,11.97,8.29,4.91,,5.83,17.18,7.67,6.14,11.35,4.91,4.91,4.3,4.6,4.91,,9.21,29.15,,5.22,,4.6,5.22,43.57,4.6,10.13,6.75,7.06,,13.972222,7.083333,23.375,0.03175,7.626984,67.403259
US_TX_48249,2020-01-13,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,4.42,10.07,,11.8,9.58,3.93,7.86,4.18,15.73,12.29,7.62,9.09,3.69,4.92,,5.41,5.65,5.9,9.34,23.35,6.39,8.36,6.39,5.41,5.9,40.55,5.65,9.09,,7.13,,18.069444,15.1875,22.444444,0.108857,16.730159,91.630663
US_TX_48249,2020-01-14,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,4.0,6.0,4.0,16.5,9.0,6.0,7.5,4.25,16.5,12.0,5.75,11.75,6.25,4.75,5.0,3.5,4.75,7.25,12.25,21.0,6.75,11.0,,5.5,7.25,40.01,4.25,6.0,5.75,11.0,3.75,23.256944,19.965278,29.458333,0.34925,20.888889,85.069876
US_TX_48249,2020-01-15,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,4.59,9.17,3.57,11.47,8.41,8.15,6.12,5.1,11.98,8.66,,10.45,,4.59,6.12,6.37,3.57,,8.15,28.54,7.39,9.68,,3.57,6.37,42.3,5.86,7.64,7.13,5.86,6.62,23.430556,21.138889,27.979167,0.03175,20.595238,83.085667
US_TX_48249,2020-01-16,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,,8.12,,11.67,7.87,6.09,6.34,5.08,18.52,8.12,5.33,12.43,6.6,5.08,6.34,4.31,5.33,3.55,10.15,24.11,5.33,8.12,5.08,5.08,4.82,40.09,,5.33,3.81,5.08,4.82,22.993056,21.333333,26.590278,0.0,20.753968,85.63019
US_TX_48249,2020-01-17,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,4.59,7.64,4.59,11.47,6.88,,5.35,3.82,13.0,12.49,5.1,12.49,,3.57,,3.82,4.59,4.33,7.39,22.93,,8.66,5.86,7.13,3.57,31.34,5.35,7.39,4.59,5.61,5.86,22.222222,20.430556,25.722222,0.5715,19.293651,82.601871
US_TX_48249,2020-01-18,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,7.87,10.7,,13.54,7.24,5.04,7.24,,15.43,10.07,6.61,12.59,5.67,5.04,4.41,,,7.87,7.55,25.18,5.67,9.44,,4.72,,46.27,,9.13,5.35,5.04,5.04,21.972222,19.666667,27.291667,0.03175,19.246032,84.308775
US_TX_48249,2020-01-19,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,7.95,10.39,4.89,9.78,7.03,,8.56,6.11,12.54,5.81,5.5,6.42,,,4.28,,7.03,9.17,6.42,24.76,,7.34,,,4.28,43.72,,7.64,5.81,,4.89,15.048611,8.854167,22.375,0.127,4.396825,48.756497
US_TX_48249,2020-01-20,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,5.75,8.91,,16.09,8.91,5.75,8.04,6.61,13.5,10.05,6.32,8.91,6.32,7.76,4.6,4.02,5.46,5.75,13.5,31.31,7.18,6.89,5.17,5.46,5.17,40.79,5.46,5.75,5.17,4.88,6.61,11.784722,6.145833,18.131944,0.0,-1.293651,40.76551
US_TX_48249,2020-01-21,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,5.85,10.18,,12.22,9.16,5.09,5.6,,21.12,12.22,4.84,8.65,,8.65,5.09,3.56,,9.93,13.23,26.21,5.85,7.38,3.82,7.38,6.62,47.09,4.58,5.34,5.34,5.34,3.56,12.076389,5.6875,19.458333,0.0,4.071429,59.649249
US_TX_48249,2020-01-22,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,6.38,7.85,,10.8,9.57,4.91,6.62,6.13,19.88,9.32,,9.32,4.66,4.91,,4.17,3.93,7.61,12.02,33.86,6.87,8.34,6.38,7.12,5.89,42.2,8.1,7.61,4.66,4.42,5.15,16.784722,15.076389,19.166667,0.508,13.246032,79.911982
US_TX_48249,2020-01-23,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,7.98,12.72,,9.23,5.99,5.49,7.48,3.74,23.94,9.98,6.98,14.21,3.74,5.99,5.49,,5.49,4.74,8.48,34.17,3.49,5.49,4.99,6.48,6.73,43.64,3.74,7.23,7.48,5.49,5.24,16.659722,11.444444,24.055556,2.54,13.047619,79.779291
US_TX_48249,2020-01-24,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,4.51,7.26,,11.76,7.01,,,5.01,23.78,10.01,,9.01,4.25,3.5,7.76,3.5,,5.76,13.52,36.04,6.76,7.76,3.5,,4.51,35.79,4.51,6.26,7.51,5.26,5.26,14.493056,7.208333,22.236111,0.0,7.039683,61.451077
US_TX_48249,2020-01-25,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,5.01,7.21,5.64,10.34,6.9,8.15,6.58,7.52,31.34,10.34,4.39,7.52,5.64,4.39,5.64,,,7.21,10.66,39.18,7.52,10.34,,6.9,5.33,42.94,5.64,6.27,5.33,,5.64,15.451389,10.354167,20.923611,0.0,11.968254,81.373516
US_TX_48249,2020-01-26,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,7.26,10.17,,6.97,10.75,5.23,5.23,5.23,27.59,8.71,6.39,9.29,,5.81,5.52,5.81,4.36,4.36,9.0,39.79,6.39,10.17,,6.1,5.81,42.12,4.94,4.94,9.88,,4.36,19.465278,15.694444,25.666667,0.217714,16.587302,83.31791
US_TX_48249,2020-01-27,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,5.89,5.63,,9.73,12.29,5.89,6.15,6.66,20.49,12.04,5.38,10.76,,6.92,5.63,5.12,4.61,4.61,12.29,33.04,8.2,9.99,3.59,,8.71,39.95,,5.89,4.87,5.38,7.94,15.965278,9.895833,24.25,0.036286,12.404762,80.580084
US_TX_48249,2020-01-28,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,7.02,7.02,4.76,14.04,7.52,5.51,6.27,6.52,23.06,11.28,5.01,10.78,4.76,4.51,4.26,,,5.77,14.04,40.11,6.77,9.78,5.51,4.51,10.03,46.88,6.52,12.03,8.02,5.26,6.77,19.701389,15.027778,26.840278,0.0,14.214286,70.512586
US_TX_48249,2020-01-29,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,,6.51,4.26,10.27,7.26,3.51,4.26,4.51,22.54,9.52,7.51,10.02,,4.51,6.01,,6.51,5.76,11.02,31.3,5.51,9.77,6.01,5.51,8.26,37.82,5.01,8.26,5.76,6.26,7.01,15.986111,8.381944,23.583333,0.0,1.238095,37.350903
US_TX_48249,2020-01-30,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,7.67,6.68,4.7,14.1,8.16,5.2,4.7,,32.16,10.64,5.69,8.66,7.42,5.2,6.18,,3.46,6.18,11.63,44.78,4.7,11.88,5.44,7.17,8.91,56.41,5.44,6.43,11.13,4.7,7.67,11.909722,8.8125,18.798611,0.0,6.619048,70.838446
US_TX_48249,2020-01-31,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,4.26,,,7.51,7.01,3.51,5.76,5.01,21.29,9.27,,8.26,8.51,,,3.76,6.51,5.01,7.01,38.31,4.76,5.01,4.76,4.01,4.51,34.56,5.26,5.76,5.51,6.26,5.01,13.259259,10.796296,18.203704,0.0,7.715278,68.994388
US_TX_48249,2020-02-01,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,5.56,5.87,,11.43,,4.32,,4.32,23.16,9.88,,12.66,4.63,6.49,4.94,,,4.32,11.43,31.81,,9.57,,,6.49,38.6,4.32,6.79,9.88,4.63,4.94,13.037037,6.228395,22.098765,0.0,3.784722,54.054777
US_TX_48249,2020-02-02,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,5.99,11.97,4.49,14.96,6.88,,,9.88,20.35,10.78,,9.58,,6.29,4.79,4.19,,4.19,5.69,27.84,5.09,6.29,,5.39,,37.41,8.08,4.79,9.28,6.88,,14.166667,5.660494,24.993827,0.0,1.819444,44.459548
US_TX_48249,2020-02-03,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,5.85,6.09,4.14,17.3,6.09,6.58,9.26,3.65,23.14,10.96,5.6,11.45,4.38,5.6,4.63,6.09,,4.38,7.31,30.45,9.26,9.01,5.36,5.6,4.63,46.77,3.9,8.04,5.85,7.07,6.33,19.216049,15.722222,24.518519,0.0,13.305556,68.710121
US_TX_48249,2020-02-04,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,,12.98,,14.98,8.24,,5.99,3.5,24.47,13.73,8.24,9.49,6.99,8.74,5.74,5.99,4.74,5.24,10.24,28.21,,10.24,5.74,6.99,8.24,40.7,3.5,8.24,6.24,5.74,5.24,21.567901,17.444444,27.697531,0.0,17.152778,75.802886
US_TX_48249,2020-02-05,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,4.68,7.4,,12.82,8.14,4.44,7.89,6.41,25.4,14.55,3.94,11.84,,3.45,5.67,4.19,3.94,6.41,8.63,32.8,7.89,7.64,4.44,5.18,3.7,41.43,3.94,4.68,6.66,8.88,5.18,13.320988,7.049383,23.524691,0.036286,10.034722,80.699198
US_TX_48249,2020-02-06,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,3.96,7.18,4.95,9.16,8.42,5.94,9.16,5.2,19.31,8.66,4.46,8.91,4.7,5.69,3.96,5.94,,4.46,8.91,30.69,5.69,8.66,4.95,4.21,,40.1,6.44,5.94,4.7,6.19,7.67,9.04321,2.938272,17.820988,0.0,-1.458333,47.58194
US_TX_48249,2020-02-07,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,8.67,5.1,,8.92,8.41,5.61,,3.82,27.02,13.51,5.61,10.71,4.59,3.82,7.14,5.35,,,9.69,33.39,5.1,5.1,,4.33,6.37,47.16,5.1,6.37,6.88,4.59,6.88,12.358025,3.462963,25.209877,0.0,0.166667,44.224524
US_TX_48249,2020-02-08,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,7.2,11.28,,11.9,8.46,5.95,4.38,,26.93,9.71,9.08,6.58,7.52,4.38,8.77,5.32,,5.95,9.71,39.15,6.89,9.08,,4.7,,46.98,5.32,11.9,6.26,,5.32,17.58642,12.160494,24.493827,0.0,13.041667,75.595676
US_TX_48249,2020-02-09,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,7.62,11.13,4.1,8.49,7.62,5.86,5.27,4.1,23.73,11.13,5.27,9.08,7.91,,9.08,9.96,,6.44,11.42,46.57,15.82,10.84,,,6.74,47.16,,9.96,6.44,4.98,4.98,21.770833,17.972222,26.916667,0.03175,18.833333,81.251786
US_TX_48249,2020-02-10,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,7.38,7.63,,12.55,7.14,8.86,5.66,8.86,23.88,10.59,5.42,11.08,7.88,4.18,11.82,3.94,,7.88,7.63,41.6,11.57,10.09,6.4,4.92,4.43,49.97,4.18,10.59,7.63,6.4,4.18,24.048611,21.284722,30.131944,0.0635,20.547619,78.61601
US_TX_48249,2020-02-11,ChIJ6z1Ny13LZ4YRzgZWZypH290,Q111753,geoId/48249,US,United States of America,TX,Texas,48249,Jim Wells County,US,USA,2,,,,,,,40920,20223,20697,6410,6209,5392,5205,4535,4736,4224,2653,1556,1828392,27.73,-98.09,2248,76.628571,,,,,3.71,7.91,,9.39,7.66,6.67,7.16,5.19,25.44,11.12,,8.4,7.16,5.93,7.66,4.94,3.95,5.68,11.36,37.55,9.39,7.41,,4.45,,40.02,4.94,4.69,7.91,7.66,3.71,15.592593,9.95679,25.833333,0.072571,14.041667,90.24158
