location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31119,2020-01-01,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,3.86,9.0,6.94,10.28,7.2,,3.86,3.86,23.65,4.88,11.57,,4.11,6.68,6.94,4.63,3.6,5.14,,,,22.88,8.48,7.2,3.6,4.63,7.71,35.73,3.86,5.91,3.6,,,-1.483333,-5.927778,4.988889,0.0,30.48,-5.427778,74.55492
US_NE_31119,2020-01-02,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,7.28,7.5,3.75,11.47,8.16,4.19,10.59,4.41,23.38,3.31,15.88,,3.75,8.6,5.73,5.29,5.96,,3.09,,6.84,28.45,7.28,4.63,5.29,4.41,7.5,43.01,4.63,9.04,4.63,5.07,3.75,1.838889,-2.266667,4.211111,0.145143,,-0.422222,84.997279
US_NE_31119,2020-01-03,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,4.96,7.0,,9.48,8.12,4.96,5.42,,20.31,4.06,10.83,4.06,4.96,4.74,5.87,3.84,3.84,4.06,3.61,4.96,5.19,29.34,5.64,5.64,,4.51,4.29,47.16,5.19,5.87,6.32,,3.61,-0.155556,-3.705556,3.361111,0.0,,-2.788889,82.52053
US_NE_31119,2020-01-04,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,5.65,7.96,,7.19,6.93,3.59,,3.85,26.44,,13.09,,,6.42,,4.62,4.36,4.11,5.65,4.11,6.16,24.13,4.11,4.11,,6.67,5.13,35.17,4.62,3.85,5.65,3.59,5.65,-2.033333,-8.738889,6.244444,0.03175,,-6.566667,71.282645
US_NE_31119,2020-01-05,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,4.38,9.02,4.64,12.12,10.05,4.12,5.41,4.9,24.75,3.61,14.18,4.9,6.7,7.48,3.61,3.87,6.45,,3.61,5.41,6.7,25.52,5.67,7.22,5.16,,3.87,36.61,5.16,8.51,6.45,3.61,4.38,4.477778,-0.277778,7.377778,0.0,,-2.066667,62.596321
US_NE_31119,2020-01-06,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,4.21,9.43,4.41,9.63,6.02,,7.22,5.42,17.45,2.81,11.03,,6.22,8.83,6.22,4.01,5.22,,4.61,,5.82,25.88,5.22,5.22,3.81,,6.02,34.91,4.61,7.02,5.62,3.01,2.81,-0.066667,-4.338889,5.377778,0.0,,-3.377778,78.478841
US_NE_31119,2020-01-07,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,3.16,10.07,5.33,9.88,6.52,8.29,7.11,2.77,20.34,,8.29,3.56,3.75,8.29,4.15,4.54,4.15,4.54,4.74,4.74,7.11,25.08,3.56,5.13,4.15,5.13,4.74,35.55,3.56,5.92,3.16,4.15,3.36,0.122222,-5.311111,6.383333,0.0762,,-4.138889,73.152671
US_NE_31119,2020-01-08,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,4.8,5.8,4.6,7.4,8.2,5.0,3.6,3.8,17.59,4.8,8.2,4.6,4.2,7.6,,5.0,6.8,3.2,6.2,,7.4,32.99,5.2,7.0,5.6,,6.2,34.19,4.2,15.0,6.2,3.6,4.2,-3.688889,-8.005556,2.383333,0.0,,-8.388889,70.03496
US_NE_31119,2020-01-09,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,2.74,6.65,3.33,10.17,8.02,,4.5,2.74,17.22,3.52,11.54,2.74,4.89,7.04,4.7,3.91,6.07,5.09,,,6.07,30.91,3.91,6.46,4.5,3.13,5.28,36.19,5.09,12.32,3.72,3.13,3.91,1.122222,-4.2,4.061111,0.0,,-3.711111,70.415392
US_NE_31119,2020-01-10,ChIJj1SKBcFtkIcRx9yzHisigIA,Q496132,geoId/31119,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2,,,,,,,35132,17450,17682,5114,4711,4613,4490,3585,4723,4023,2141,1732,610946,41.92,-97.6,1489,79.666667,,,,,4.94,4.35,3.56,10.47,6.52,3.36,3.75,4.94,16.39,,7.11,,5.14,7.51,5.33,4.15,5.33,4.54,,2.77,7.11,24.1,5.14,4.35,4.54,3.56,5.14,34.37,3.36,7.51,4.74,4.35,4.15,-4.422222,-10.066667,0.322222,0.0,,-7.0,82.305106
