location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19129,2020-01-01,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,24.39,28.82,44.35,0.083333,-4.555556,8.8,0.0,30.48,-3.816667,75.155763
US_IA_19129,2020-01-02,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,16.33,22.27,26.73,39.34,2.866667,-2.188889,7.438889,0.0,,0.233333,82.948242
US_IA_19129,2020-01-03,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,30.03,34.53,39.78,0.6,-4.572222,5.805556,0.0,,-1.805556,84.057826
US_IA_19129,2020-01-04,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,25.0,25.0,39.39,-0.488889,-6.394444,6.138889,0.0,,-5.638889,68.433988
US_IA_19129,2020-01-05,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,21.88,21.88,41.58,4.7,0.45,8.522222,0.0,,-3.238889,56.522976
US_IA_19129,2020-01-06,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,11.44,16.52,20.97,39.4,-0.222222,-5.138889,6.338889,0.0,,-4.777778,71.525121
US_IA_19129,2020-01-07,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,16.17,23.93,40.75,1.461111,-4.238889,9.305556,0.0,,-3.577778,69.340477
US_IA_19129,2020-01-08,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,24.53,23.85,51.11,-1.333333,-6.7,5.055556,0.0,,-7.683333,62.139661
US_IA_19129,2020-01-09,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,18.0,23.33,38.66,6.016667,1.277778,9.911111,0.0,,-2.177778,55.738008
US_IA_19129,2020-01-10,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,9.84,18.37,33.46,34.77,-2.483333,-7.566667,3.611111,1.3716,64.77,-4.477778,86.402763
US_IA_19129,2020-01-11,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,11.74,21.91,18.78,44.6,-10.194444,-14.216667,-5.411111,0.7112,54.61,-14.85,68.960223
US_IA_19129,2020-01-12,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,10.81,10.81,23.07,36.05,-8.272222,-12.85,-2.472222,0.0,40.64,-10.311111,85.469771
US_IA_19129,2020-01-13,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,12.46,14.43,18.37,34.77,-1.983333,-4.75,1.116667,0.677333,30.48,-2.706349,95.463978
US_IA_19129,2020-01-14,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,12.45,11.2,22.4,26.76,-0.805556,-5.677778,1.533333,0.084667,30.48,-2.141975,90.091171
US_IA_19129,2020-01-15,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,17.6,39.12,30.64,-2.45,-9.761111,0.111111,0.0,30.48,-4.333333,87.080952
US_IA_19129,2020-01-16,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,,16.24,33.78,-13.927778,-17.738889,-9.05,0.0,,-18.783333,66.876857
US_IA_19129,2020-01-17,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,12.19,25.82,36.57,-5.772222,-11.288889,0.022222,1.862667,50.8,-8.133333,83.49535
US_IA_19129,2020-01-18,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,14.48,20.58,40.39,-4.766667,-10.788889,1.011111,2.836333,50.8,-7.555556,80.919399
US_IA_19129,2020-01-19,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,13.22,21.78,40.44,-13.716667,-17.411111,-8.761111,0.0254,50.8,-19.405556,62.267714
US_IA_19129,2020-01-20,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,14.77,32.48,51.68,-15.388889,-17.772222,-13.111111,0.0,50.8,-19.627778,70.138501
US_IA_19129,2020-01-21,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,18.39,13.79,23.64,28.24,-14.233333,-19.016667,-4.438889,0.0,50.8,-16.622222,82.331196
US_IA_19129,2020-01-22,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,19.81,18.61,31.21,-0.2,-4.388889,1.166667,3.767667,64.77,-1.466667,91.259477
US_IA_19129,2020-01-23,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,13.5,27.67,40.49,0.783333,-0.211111,1.311111,3.048,88.9,0.623457,98.352963
US_IA_19129,2020-01-24,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,9.7,21.35,38.17,29.11,-0.333333,-0.961111,0.427778,1.862667,78.74,-1.006173,94.757348
US_IA_19129,2020-01-25,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,26.39,18.39,35.98,-2.383333,-5.522222,-0.344444,0.0,78.74,-3.522222,92.065167
US_IA_19129,2020-01-26,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,14.49,19.56,34.05,39.12,-0.683333,-2.8,3.683333,0.0,64.77,-1.347222,93.906973
US_IA_19129,2020-01-27,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,24.21,49.74,37.96,0.794444,-1.994444,3.383333,0.0,50.8,-0.327778,92.370391
US_IA_19129,2020-01-28,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,21.57,31.69,42.48,-1.438889,-3.272222,0.744444,0.0,50.8,-2.290123,93.078106
US_IA_19129,2020-01-29,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,27.44,28.11,38.82,-2.022222,-3.238889,0.416667,1.27,64.77,-3.061728,92.066607
US_IA_19129,2020-01-30,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,31.79,33.11,40.4,-0.161111,-1.438889,2.005556,0.09525,50.8,-1.37037,91.004266
US_IA_19129,2020-01-31,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,12.43,26.11,26.73,34.19,0.883333,-0.111111,2.1,0.0,40.64,0.144444,94.91349
US_IA_19129,2020-02-01,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,15.17,17.44,31.85,36.4,1.85,-2.344444,7.816667,0.0254,30.48,-0.483333,84.750562
US_IA_19129,2020-02-02,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,14.05,22.93,36.98,6.761111,1.322222,15.011111,0.0,30.48,1.538889,69.592378
US_IA_19129,2020-02-03,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,9.54,18.44,21.62,41.97,1.916667,-0.211111,9.05,0.0,30.48,-0.644444,83.507295
US_IA_19129,2020-02-04,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,14.76,22.14,20.12,39.57,-2.438889,-4.716667,0.138889,0.0,,-8.561111,62.980394
US_IA_19129,2020-02-05,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,13.47,24.1,31.19,38.99,-4.15,-6.172222,0.416667,0.0,,-11.111111,58.637578
US_IA_19129,2020-02-06,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,10.47,30.76,38.62,39.93,-3.755556,-10.294444,3.105556,0.0,,-8.622222,68.9908
US_IA_19129,2020-02-07,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,28.79,36.82,36.15,-1.761111,-4.911111,1.422222,0.254,,-5.372222,76.461523
US_IA_19129,2020-02-08,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,29.44,37.4,35.01,-4.816667,-10.3,2.95,0.0,,-8.488889,75.635572
US_IA_19129,2020-02-09,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,14.17,23.11,26.84,38.03,1.561111,-1.194444,4.45,0.0,,-3.094444,71.284824
US_IA_19129,2020-02-10,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,35.37,30.03,36.04,-2.527778,-8.05,6.044444,0.0,,-6.261111,75.649239
US_IA_19129,2020-02-11,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,19.48,28.21,42.99,0.127778,-4.977778,5.777778,0.0,,-5.483333,66.065011
US_IA_19129,2020-02-12,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,17.02,18.32,24.21,48.43,0.188889,-4.75,3.755556,0.0,,-4.9,69.032327
US_IA_19129,2020-02-13,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,,11.8,29.5,39.34,-14.211111,-19.755556,-4.188889,0.254,,-20.261111,60.306097
US_IA_19129,2020-02-14,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,,,11.35,22.03,30.71,20.03,-11.777778,-17.183333,-3.027778,0.0,,-17.922222,60.674888
US_IA_19129,2020-02-15,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,-8,-7,,14.03,28.84,25.72,-1.0,-6.605556,9.077778,0.0,,-7.3,62.364418
US_IA_19129,2020-02-16,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,26,,,21.53,24.61,43.06,2.872222,-3.333333,12.183333,0.0,,-3.444444,63.580864
US_IA_19129,2020-02-17,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,7,-23,11.54,20.76,27.68,47.68,5.25,0.672222,12.361111,0.254,,1.2,75.19477
US_IA_19129,2020-02-18,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,-2,2,11.82,26.26,23.64,34.14,-0.444444,-5.733333,6.15,0.0,,-4.661111,73.332339
US_IA_19129,2020-02-19,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,2,0,,14.99,26.72,32.59,-3.85,-7.272222,2.472222,0.0,,-6.277778,83.428278
US_IA_19129,2020-02-20,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,-9,4,11.36,20.19,29.65,23.34,-8.961111,-14.911111,-1.933333,0.0,,-14.116667,66.48852
US_IA_19129,2020-02-21,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,6,8,,12.92,21.96,36.18,-2.366667,-9.261111,9.555556,0.0,,-8.3,63.873744
US_IA_19129,2020-02-22,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,11,-7,13.82,27.64,36.08,23.8,3.405556,-4.166667,12.833333,0.0,,-3.138889,62.294981
US_IA_19129,2020-02-23,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,10,,,13.68,13.68,40.33,5.277778,-2.388889,15.771605,0.0,,-0.382716,67.178
