location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18183,2020-01-11,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,6.68,8.63,,11.98,3.9,7.52,5.01,,15.04,9.19,,7.52,,5.85,4.18,5.85,6.41,5.57,5.85,25.35,4.46,6.41,3.9,4.74,,39.0,,6.41,11.14,,,9.683333,2.127778,14.116667,23.664333,,9.127778,96.35868
US_IN_18183,2020-01-12,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,5.24,6.07,4.41,10.76,6.07,6.34,6.07,5.79,16.82,8.82,4.69,8.55,4.14,,5.24,,,4.14,6.07,20.96,6.62,5.79,,3.86,,41.92,,6.62,4.96,,3.86,0.122222,-1.6,2.127778,18.687143,,-1.077778,91.725014
US_IN_18183,2020-01-13,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,,6.5,,8.07,7.62,7.4,5.38,,10.99,10.09,6.95,9.64,6.73,5.16,7.4,3.81,,8.52,6.95,29.83,5.16,8.07,4.93,6.05,6.95,39.24,4.26,7.85,5.61,3.59,,1.388889,-0.411111,2.5,0.084667,,-0.077778,90.059357
US_IN_18183,2020-01-14,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,3.4,3.63,3.4,7.26,7.94,8.39,7.26,,9.75,7.03,5.44,7.49,3.63,3.17,3.63,3.63,6.35,7.26,9.07,24.72,9.98,7.03,3.63,,6.58,42.87,4.08,6.35,5.67,4.54,4.08,2.111111,-0.361111,5.661111,0.0,,0.872222,91.604831
US_IN_18183,2020-01-15,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,5.47,4.78,3.65,7.06,8.88,4.78,5.24,,15.26,6.38,5.7,10.02,4.78,5.24,4.1,3.19,7.29,4.33,7.75,24.38,4.56,6.38,4.56,3.19,4.1,33.49,,6.61,3.87,4.1,3.42,1.866667,-0.844444,4.944444,0.1016,,1.366667,96.52922
US_IN_18183,2020-01-16,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,5.48,6.17,,10.51,8.22,6.39,4.57,4.34,8.45,7.31,4.8,11.65,,4.11,5.71,,6.62,4.8,7.99,28.09,4.11,3.88,5.25,3.43,7.99,32.2,,4.8,4.34,5.25,,-0.555556,-4.944444,4.2,0.145143,,-3.233333,82.26548
US_IN_18183,2020-01-17,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,3.68,5.75,,9.44,8.98,3.45,4.37,4.6,8.29,6.45,8.52,8.29,6.67,3.91,4.83,3.22,6.91,5.29,6.91,23.48,4.37,8.29,6.45,,5.29,28.77,3.45,7.13,,4.83,3.45,-5.0,-7.888889,-0.172222,0.0,,-8.805556,74.787676
US_IN_18183,2020-01-18,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,,7.16,4.95,10.73,7.71,4.95,,5.78,17.34,10.73,4.95,8.81,,,5.78,,3.85,4.13,5.78,19.26,,6.6,4.68,4.13,,33.3,4.4,5.78,7.16,,,0.305556,-4.172222,4.894444,11.853333,30.48,-0.844444,92.02121
US_IN_18183,2020-01-19,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,4.34,9.22,4.61,7.6,7.87,5.43,5.16,,15.46,10.85,,8.68,4.34,,4.61,,4.61,5.16,7.05,18.72,4.34,6.51,4.61,5.97,7.6,35.81,4.61,7.33,4.07,4.61,,-10.35,-14.016667,-1.361111,3.894667,30.48,-13.455556,78.123516
US_IN_18183,2020-01-20,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,3.94,5.26,3.5,10.08,9.64,6.13,5.26,3.29,13.8,7.67,8.11,5.48,3.5,5.26,3.07,5.48,4.38,5.04,4.16,24.32,4.82,4.82,7.23,3.5,5.48,37.46,3.29,5.92,5.26,,3.94,-7.922222,-12.083333,-3.311111,0.0,,-10.338889,82.963697
US_IN_18183,2020-01-21,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,6.18,3.89,4.58,7.79,7.33,3.89,9.39,3.44,15.34,6.41,5.5,7.56,5.72,4.58,,3.89,4.58,9.16,6.18,24.96,6.64,6.87,5.04,7.79,4.35,46.03,,9.85,4.81,4.35,4.12,-3.294444,-7.188889,-0.644444,0.0,,-6.366667,79.571762
US_IN_18183,2020-01-22,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,4.44,5.61,4.21,9.82,12.15,7.01,6.08,5.38,18.23,12.39,10.75,6.78,5.38,7.95,,,,3.74,6.31,25.48,7.01,5.84,6.78,4.67,8.65,34.83,,6.31,4.91,,6.08,-3.705556,-7.188889,0.822222,0.0,,-7.205556,76.89586
US_IN_18183,2020-01-23,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,4.98,6.79,3.85,11.32,9.96,4.08,8.15,,20.61,9.96,13.13,9.29,4.3,6.12,4.08,3.4,3.17,4.76,5.66,32.84,7.93,5.43,9.74,,3.17,40.31,4.08,7.7,6.12,4.3,4.98,1.105556,-3.616667,4.8,0.0,,-4.472222,66.434913
US_IN_18183,2020-01-24,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,3.21,6.19,5.74,10.78,5.96,3.21,3.67,,18.35,8.26,6.42,6.65,,4.59,5.74,,4.36,3.44,7.57,30.28,6.19,5.28,6.42,6.19,4.82,32.58,4.36,6.19,6.42,6.19,3.67,2.688889,0.372222,4.372222,1.27,,1.472222,91.781544
US_IN_18183,2020-01-25,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,,6.5,,11.59,9.04,7.91,5.37,6.78,20.91,8.76,,8.76,3.96,,,4.52,7.07,,6.5,25.16,5.65,6.78,,,5.37,37.31,5.09,9.61,7.07,4.24,,1.094444,-0.066667,3.55,6.392333,30.48,0.666667,97.006906
US_IN_18183,2020-01-26,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,,3.7,,9.25,10.04,,6.08,4.23,22.73,8.19,,8.99,5.02,6.61,4.49,3.7,5.02,5.55,5.29,31.71,7.14,6.87,5.81,9.25,5.02,44.14,4.23,8.46,5.02,3.96,4.49,0.061111,-0.484127,1.547619,1.312333,30.48,-0.505556,96.017698
US_IN_18183,2020-01-27,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,3.12,4.9,4.01,11.13,10.9,3.12,4.9,,28.27,7.12,4.45,6.9,5.34,6.9,6.45,4.23,3.34,,6.9,35.61,5.34,4.45,,3.56,3.56,35.83,4.45,5.56,8.46,5.34,4.01,-0.255556,-1.394444,1.75,0.0,30.48,-1.138889,93.843115
US_IN_18183,2020-01-28,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,5.89,7.02,5.44,12.46,8.61,6.79,6.12,3.62,23.56,6.79,7.02,9.29,4.98,,,4.98,3.17,3.62,10.19,36.92,5.21,8.15,4.98,4.76,6.34,37.6,3.62,6.34,4.53,6.79,,0.038889,-0.808642,0.932099,0.0635,30.48,-0.888889,93.57078
US_IN_18183,2020-01-29,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,5.48,8.67,,7.3,7.76,,5.71,,28.99,9.81,4.11,9.13,3.88,5.25,7.3,4.79,5.48,3.65,5.48,38.8,6.16,5.02,7.76,3.19,6.16,35.38,,10.73,4.79,4.57,5.25,-0.294444,-0.933333,0.425926,0.0,,-2.594444,84.821501
US_IN_18183,2020-01-30,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,,7.78,,8.02,8.25,4.01,5.89,3.54,33.95,7.07,,8.72,6.13,5.66,13.68,5.42,3.3,4.71,8.72,47.39,7.31,5.19,4.24,7.07,6.6,37.96,5.19,8.96,7.07,3.54,4.48,-0.422222,-1.044444,0.561111,0.0,,-3.066667,82.596355
US_IN_18183,2020-01-31,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,4.39,5.54,3.7,10.16,7.39,6.24,7.39,5.08,34.19,8.09,4.16,8.32,4.62,5.54,3.7,5.31,3.47,4.62,8.09,38.12,6.24,6.93,4.39,,5.08,31.65,7.39,9.47,5.54,,,0.077778,-0.994444,2.338889,0.0,,-2.538889,82.861778
US_IN_18183,2020-02-01,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,4.75,10.33,8.93,10.33,9.49,5.3,4.47,8.93,19.82,7.26,5.86,5.3,6.7,5.03,,,4.75,5.86,3.91,29.04,6.7,6.98,,6.42,4.47,41.04,,9.49,4.75,,,0.755556,-0.861111,2.7,0.381,,-0.483333,91.520095
US_IN_18183,2020-02-02,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,6.22,5.09,4.53,11.31,6.22,6.5,7.35,5.09,20.93,5.94,,7.92,8.2,,5.37,3.96,7.07,3.96,5.94,25.73,5.66,7.07,,3.96,,40.16,4.24,8.77,3.96,,4.81,5.366667,0.261111,13.894444,0.056444,,1.044444,74.008087
US_IN_18183,2020-02-03,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,6.26,8.11,4.63,9.73,9.5,4.17,7.65,,22.24,10.66,3.24,9.96,6.02,3.48,5.33,4.87,,3.71,5.79,31.74,5.79,4.87,4.63,,8.34,43.1,6.26,9.73,6.26,3.48,6.49,5.966667,-1.566667,13.094444,0.0,,2.433333,78.352302
US_IN_18183,2020-02-04,ChIJC87Qi7LXFYgRsK0cVrcvO6o,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33722,16830,16892,4172,4315,3848,3964,4183,4889,4471,2443,1437,1797315,41.14,-85.5,875,80.628571,,,,,4.33,4.11,3.88,9.12,8.66,3.88,4.79,4.33,19.61,10.49,5.7,12.31,6.61,4.56,5.02,3.88,5.7,3.19,5.47,41.27,5.25,5.7,4.11,,4.79,38.08,3.88,5.47,5.25,6.38,4.56,5.0,-0.066667,11.366667,0.592667,,2.133333,81.941166
