location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27041,2020-03-30,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-45,-27,,,-34,16,2.34,3.46,3.15,6.0,3.87,3.87,1.53,2.14,1.73,,,12.31,,5.7,,3.15,3.15,,1.53,2.34,4.07,,1.73,2.34,1.73,4.47,20.34,2.54,1.53,2.34,,,2.34,2.85,18.71,,2.64,3.05,1.53,2.03,,,4.808642,-3.419753,14.41358,0.0,-3.265432,56.163004
US_MN_27041,2020-03-31,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-46,-19,,,-36,17,1.88,4.05,2.37,5.83,3.16,3.56,2.27,2.17,2.77,2.08,1.78,10.38,1.48,4.35,1.48,1.58,3.76,,,1.78,5.34,,,3.36,,4.84,19.97,3.46,,2.87,1.58,2.37,3.26,3.76,15.32,2.77,3.06,3.36,1.38,1.88,,1.98,5.820988,0.141975,12.055556,0.0,-3.006173,53.277139
US_MN_27041,2020-04-01,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-40,-22,,,-36,17,1.89,3.87,2.28,5.56,3.47,2.28,1.59,1.59,1.89,,1.39,9.43,,3.47,1.59,2.08,2.88,3.18,1.99,2.08,4.67,2.68,,1.99,2.88,2.48,16.88,2.48,1.79,1.59,,2.58,3.08,3.47,15.59,2.28,1.99,2.78,,,,2.48,6.049383,0.944444,11.888889,0.0,0.098765,65.773434
US_MN_27041,2020-04-02,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-44,-20,,-22,-36,21,2.55,5.19,1.57,5.09,4.41,3.82,,2.65,1.86,,1.47,10.58,1.57,3.43,2.25,1.96,4.8,3.62,1.57,3.23,3.92,2.94,2.25,2.16,2.84,4.31,17.83,3.82,2.45,3.62,,1.96,3.43,2.84,17.15,2.06,3.04,3.14,1.37,,,,6.098765,-1.691358,11.549383,8.128,3.54321,84.055029
US_MN_27041,2020-04-03,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-53,-33,,,-44,26,1.39,4.65,2.27,4.55,4.06,1.48,,2.87,1.98,1.58,,9.0,1.58,3.36,,2.87,4.55,2.08,,1.48,3.36,1.78,1.98,2.27,,2.18,17.81,2.87,1.58,2.37,1.68,2.57,1.88,2.37,14.64,2.27,2.27,,3.07,,,,-5.512346,-7.567901,-1.203704,3.683,-6.993827,89.346115
US_MN_27041,2020-04-04,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-48,-18,-47,,-31,,,5.5,3.35,5.02,2.51,4.54,2.39,4.18,,,,9.08,,3.82,2.27,1.79,3.47,1.91,,,2.99,1.79,1.91,,,2.27,16.01,2.75,,4.9,,1.91,1.67,,17.21,3.82,2.15,3.23,,,1.91,1.67,-5.469136,-10.901235,4.185185,0.0,-9.271605,74.722787
US_MN_27041,2020-04-05,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-43,-20,,,-34,,2.6,8.14,3.07,6.37,4.13,2.95,,3.54,1.65,,,9.32,2.01,2.83,2.01,3.9,4.25,2.83,2.01,3.07,2.12,2.36,3.9,2.36,,2.6,16.76,2.24,,3.31,,,2.24,2.24,18.65,2.36,2.83,2.83,1.77,2.24,,,3.648148,-0.944444,11.944444,0.028222,-2.12963,66.075565
US_MN_27041,2020-04-06,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-40,,,,-37,17,2.63,4.98,1.56,4.39,4.39,6.05,,2.73,2.15,1.56,,9.76,1.95,3.32,,2.34,5.86,3.42,1.46,1.66,4.1,3.12,2.15,2.05,1.46,3.32,14.64,3.81,2.05,2.05,,,2.63,3.61,19.81,,,3.12,,,,1.56,8.955556,5.311111,14.138889,0.0,3.177778,67.193238
US_MN_27041,2020-04-07,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-39,,,,-36,16,1.84,5.02,,6.56,4.61,5.23,,2.87,1.74,,,6.35,1.74,2.97,2.66,,3.38,2.05,2.25,1.74,2.97,1.74,,1.95,,2.97,14.24,2.05,,3.28,2.36,2.36,,3.59,19.06,1.84,2.36,2.25,2.36,,,,11.727778,8.216667,16.788889,1.016,6.938889,72.596194
US_MN_27041,2020-04-08,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-37,,,,-36,17,2.54,4.1,3.12,5.56,4.68,3.8,,2.34,2.54,2.34,1.56,7.61,1.95,3.12,3.12,2.15,4.97,,1.56,1.66,2.83,1.85,2.63,1.95,1.85,4.0,16.19,3.31,,2.83,,1.46,2.24,4.0,18.62,1.75,2.63,2.83,2.34,1.75,1.56,,6.516667,1.872222,12.955556,0.0,0.1,63.732946
US_MN_27041,2020-04-09,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-39,,,-28,-36,20,1.97,5.62,1.88,5.62,3.65,4.04,,2.96,2.56,1.38,1.68,7.6,2.37,3.65,3.85,2.47,4.14,1.97,,3.16,2.56,2.56,1.48,2.86,2.37,3.45,13.52,4.83,,1.88,1.58,1.97,,3.55,16.87,2.47,2.86,1.97,,2.76,,1.58,-0.15,-2.811111,4.072222,0.254,-4.65,71.878049
US_MN_27041,2020-04-10,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-32,,,,-46,22,,5.34,1.67,5.01,3.56,2.78,,1.56,,1.89,,6.9,,1.89,3.23,2.0,4.23,2.11,,1.56,3.12,2.34,2.0,1.89,1.89,2.23,13.47,3.34,2.11,3.67,,1.67,2.23,4.34,16.58,1.67,3.9,2.56,1.89,1.67,2.11,,0.527778,-4.85,8.472222,0.0762,-5.061111,66.287016
US_MN_27041,2020-04-11,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-39,,,,-27,,2.1,4.32,2.47,3.7,1.97,3.46,,3.7,2.84,,2.22,6.42,2.22,2.84,,,4.44,2.22,,2.47,1.85,,,1.85,,2.22,14.44,,,3.33,1.97,2.59,,2.71,18.51,,3.83,3.21,,,,,4.361111,-1.488889,10.722222,0.0,-3.55,56.594447
US_MN_27041,2020-04-12,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-75,-58,,,-45,,3.54,4.71,2.83,5.42,2.24,3.06,,2.83,2.59,2.0,1.77,7.31,,,2.48,1.89,2.59,,,2.59,2.12,2.24,3.3,1.77,1.77,2.24,15.32,,1.65,3.06,1.89,2.95,1.89,,20.63,1.89,3.06,3.18,2.12,,1.77,,0.333333,-1.811111,5.038889,0.0,-7.866667,54.337836
US_MN_27041,2020-04-13,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-35,-20,,,-35,17,1.54,4.82,2.97,4.92,2.56,3.18,,2.77,1.84,1.84,,6.15,2.15,1.84,1.44,3.59,2.77,1.95,,1.64,,,1.95,1.74,1.44,1.84,13.94,2.15,,4.51,1.84,2.46,2.05,1.95,16.81,3.07,2.46,2.25,,1.74,,,-3.561111,-7.65,-0.7,0.0,-9.655556,63.120129
US_MN_27041,2020-04-14,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-41,,,,-34,18,1.83,6.64,2.21,3.56,3.94,4.14,1.44,2.6,2.41,2.31,1.35,8.37,,1.83,1.64,3.27,3.27,2.12,,4.04,2.6,2.31,1.64,2.02,1.83,2.69,12.7,3.08,,3.46,1.35,2.12,1.54,4.33,16.16,1.44,3.37,2.5,1.54,2.41,3.27,,-6.638889,-10.6,-3.611111,0.0,-11.016667,71.227972
US_MN_27041,2020-04-15,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-25,,,,-33,16,,4.45,1.9,4.93,4.17,2.08,,2.94,2.46,,,6.06,2.08,2.75,,3.6,3.5,2.65,,1.33,2.65,1.99,2.08,1.9,,3.03,15.73,3.03,2.37,2.37,1.52,2.37,2.46,3.41,16.77,1.9,3.13,1.61,1.71,,,,-5.094444,-10.683333,1.672222,0.0,-11.116667,62.849442
US_MN_27041,2020-04-16,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-27,-14,,,-34,17,2.1,5.64,2.01,5.35,5.06,3.15,1.81,2.96,1.43,,1.34,5.73,1.43,2.39,,2.58,5.25,2.39,1.53,2.01,3.15,1.91,2.2,2.39,1.62,2.2,14.05,3.15,,3.15,1.43,2.48,2.77,4.01,16.62,2.48,3.92,1.91,2.1,1.91,,,-0.883333,-7.633333,7.527778,0.0,-9.327778,53.025368
US_MN_27041,2020-04-17,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-29,-19,,,-35,19,3.35,4.73,3.15,4.24,2.76,2.76,1.77,2.17,1.87,,,5.82,1.48,5.52,1.58,1.68,3.65,4.54,,1.87,2.56,2.07,1.68,2.17,1.77,2.07,14.79,2.46,,3.35,1.68,2.27,2.86,2.17,15.87,,3.55,2.46,1.38,1.48,,2.46,1.488889,-6.733333,9.4,0.0,-7.483333,51.471643
US_MN_27041,2020-04-18,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,1,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-32,-10,,,-22,,2.71,5.41,2.34,5.66,3.94,2.95,2.71,3.69,,1.84,,3.81,1.72,2.71,1.84,3.94,3.44,2.21,1.72,2.34,,3.08,2.83,2.21,2.71,2.46,12.92,2.46,,4.18,2.09,1.84,2.09,2.09,19.81,2.09,3.94,3.81,,2.09,,,6.861111,1.211111,14.061111,0.0,-3.066667,49.407072
US_MN_27041,2020-04-19,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,1,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-22,,,,-28,,3.35,6.34,,4.79,2.99,2.87,2.87,2.99,2.15,1.68,,7.06,1.68,2.87,2.27,,3.71,1.92,,,2.51,1.68,3.11,,,3.11,15.44,3.35,,5.27,,1.92,,2.75,21.91,1.8,3.35,3.59,,,,,3.405556,-3.427778,11.15,0.0,-4.877778,54.8614
US_MN_27041,2020-04-20,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-31,,,,-33,15,2.03,4.35,2.32,5.12,5.31,2.22,2.03,2.8,,1.64,1.45,6.76,1.54,3.09,1.74,2.99,3.96,2.22,1.93,2.22,2.51,1.74,2.03,1.74,1.83,2.61,13.72,1.83,1.93,2.99,1.64,2.9,1.83,3.09,17.19,1.54,3.67,2.61,1.45,,,2.03,6.316667,0.672222,12.416667,0.0,-1.377778,58.085206
US_MN_27041,2020-04-21,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-29,,,,-33,15,2.64,3.81,2.15,6.06,4.4,2.74,,1.86,1.76,,,4.99,2.05,1.47,1.86,3.32,4.4,2.05,1.56,2.83,2.35,2.15,3.62,2.25,1.56,3.42,15.15,3.13,1.47,3.62,,2.44,2.64,3.91,18.38,2.83,4.79,3.13,1.86,2.25,,2.15,0.655556,-5.4,7.25,0.0,-6.977778,56.905218
US_MN_27041,2020-04-22,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-23,,,,-34,13,,5.37,,6.42,4.84,4.42,,1.9,1.58,,,5.37,2.53,2.74,1.79,2.11,4.0,2.74,1.47,3.16,2.32,1.58,3.16,2.32,1.58,3.26,14.85,2.63,1.69,3.58,,,2.21,4.0,20.43,2.84,4.21,3.47,1.9,,,,7.961111,1.083333,19.288889,0.0,-2.233333,48.85656
US_MN_27041,2020-04-23,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-27,-14,,,-34,16,1.78,3.66,1.78,5.04,3.26,2.67,,2.67,1.78,1.68,,3.85,1.58,1.98,1.98,1.88,3.95,1.98,,,3.16,,2.67,2.27,1.38,2.77,15.72,4.05,1.48,3.85,,2.08,1.88,2.37,18.78,2.87,3.76,2.08,1.48,2.37,,1.78,8.611111,1.233333,17.3,0.0,1.361111,60.59591
US_MN_27041,2020-04-24,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-27,-9,,,-36,17,2.36,3.7,2.57,4.62,2.98,2.77,1.54,,1.95,,,5.24,1.44,,,2.26,3.29,2.16,,2.26,2.88,2.36,2.05,2.16,,2.88,14.68,2.57,,1.85,1.95,1.64,1.85,2.16,16.22,1.54,2.46,3.08,1.64,2.57,,,11.1,3.511111,18.561111,0.0,3.605556,60.27901
US_MN_27041,2020-04-25,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-27,-9,,,-21,,1.72,5.77,3.68,4.91,3.19,4.3,,2.58,2.46,2.09,1.84,4.67,1.72,,,1.72,3.93,2.95,,1.72,1.84,,1.84,2.21,3.07,1.84,11.66,3.07,,4.05,,2.46,1.84,2.46,21.86,,3.31,4.42,,2.82,,,10.822222,1.483333,18.888889,0.0,1.766667,53.961234
US_MN_27041,2020-04-26,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-15,,,,-26,,2.77,4.1,1.69,5.43,3.98,3.02,2.17,2.29,1.93,,1.69,4.46,2.05,,,1.93,2.9,1.81,,1.69,3.14,2.77,1.69,1.69,2.05,2.29,13.63,4.34,2.05,3.74,1.93,,,2.41,20.15,3.5,4.34,3.86,1.69,1.69,,,12.012346,5.012346,20.123457,0.0,2.407407,52.033405
US_MN_27041,2020-04-27,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-21,,,,-31,11,2.23,5.77,2.33,6.38,3.14,1.92,,2.43,2.13,1.92,,6.18,,1.92,,2.53,3.65,,,2.33,3.14,1.52,1.92,2.13,,2.73,15.5,3.24,1.62,5.17,2.53,1.82,2.03,1.72,20.26,2.23,4.76,3.95,,,,3.04,14.901235,6.833333,21.123457,1.27,2.67284,44.491365
US_MN_27041,2020-04-28,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-17,,,,-32,9,2.74,4.8,2.64,4.41,3.33,3.33,1.47,2.54,2.06,1.66,1.57,4.89,1.37,1.57,2.35,3.62,3.43,2.64,1.76,1.76,1.66,2.15,2.06,2.45,1.57,2.35,12.14,3.52,2.25,2.64,1.76,2.74,1.86,2.84,21.83,1.47,3.33,3.62,,2.94,,1.96,12.191358,7.753086,18.475309,3.556,4.537037,59.888542
US_MN_27041,2020-04-29,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-16,,,,-31,13,1.52,4.65,3.64,5.77,4.55,2.53,,1.82,,,,4.86,,2.12,,2.73,3.54,2.43,,1.42,3.74,2.02,2.63,2.33,,3.54,12.54,2.93,1.62,3.95,,1.82,2.12,3.74,15.28,1.72,5.57,2.93,1.62,2.02,,2.43,11.738889,5.527778,18.538889,1.17475,4.655556,63.95415
US_MN_27041,2020-04-30,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-15,-3,,,-33,13,2.09,4.81,1.57,6.07,2.82,3.35,,3.35,1.88,,1.57,4.39,1.67,1.46,,3.56,4.29,2.93,,1.99,2.51,2.61,,2.61,,3.35,16.11,2.09,,3.66,1.88,2.2,1.78,1.78,18.09,2.82,4.18,2.4,,,,,11.438889,1.288889,19.8,0.0,-0.016667,45.531866
US_MN_27041,2020-05-01,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,2,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-18,-1,,,-33,14,1.65,5.17,2.86,6.82,3.74,2.2,1.76,2.09,,2.2,,2.97,1.87,2.31,,1.87,2.31,2.64,,1.76,2.75,,,1.76,,3.85,11.44,2.42,,4.07,,1.54,1.98,2.2,15.28,1.54,5.17,3.52,,,,,15.382716,10.623457,24.777778,0.0,2.32716,41.752045
US_MN_27041,2020-05-02,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,1,0,3,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-20,4,,,-20,,1.89,3.66,2.02,7.2,3.28,2.78,,3.16,3.16,,1.77,5.81,2.65,,2.27,3.16,3.54,2.78,,2.15,2.02,3.16,2.15,1.77,2.27,3.16,10.99,3.28,,5.68,2.4,,2.4,1.77,18.31,,5.81,2.53,,,,,15.222222,7.919753,21.419753,0.112889,5.030864,50.957513
US_MN_27041,2020-05-03,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,3,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-10,,,,-23,,1.69,5.79,2.05,4.71,2.29,3.26,,3.86,1.93,1.93,,4.1,3.62,,,1.69,2.05,3.14,,1.81,2.77,2.29,2.9,,,3.14,12.67,2.65,,4.95,1.93,,2.29,2.17,20.27,,5.43,3.38,,2.29,,1.81,10.080247,2.820988,18.320988,0.0,-0.123457,49.34719
US_MN_27041,2020-05-04,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,4,0,7,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-17,,,,-30,12,2.84,4.52,2.73,7.78,3.99,2.73,1.68,1.79,,,,2.0,1.68,,,3.26,4.2,2.31,,2.42,2.31,1.47,1.89,2.42,1.79,4.2,14.19,3.47,,3.99,2.1,2.42,2.84,2.1,19.65,2.52,6.52,3.26,2.52,,,,7.922222,2.822222,12.788889,0.0,-0.683333,54.766638
US_MN_27041,2020-05-05,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,3,0,10,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-17,,,,-30,15,2.71,5.04,2.62,6.01,3.78,3.29,,2.52,1.36,2.04,,5.33,1.36,2.23,1.65,3.39,3.1,2.33,1.45,3.2,5.14,2.23,2.42,1.65,1.84,3.0,13.47,2.52,2.13,2.62,1.55,1.36,2.23,2.23,18.61,2.52,5.14,2.91,1.94,2.52,1.55,2.33,8.183333,3.188889,12.577778,0.762,2.55,68.022611
US_MN_27041,2020-05-06,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,2,0,12,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-17,,,,-29,12,,6.25,3.17,5.94,3.07,2.87,1.43,1.43,1.54,2.56,,4.3,,,,2.05,4.0,1.95,,2.77,5.63,2.05,2.15,1.64,2.15,3.58,14.96,3.07,,3.07,,2.05,,2.87,17.41,1.95,4.41,3.79,2.05,,,1.74,10.555556,5.722222,17.311111,0.338667,3.35,61.452289
US_MN_27041,2020-05-07,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,2,0,14,0,,,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-17,7,,,-31,14,,4.1,3.58,9.42,5.33,2.36,1.84,2.66,2.25,1.95,,5.22,,1.43,,2.05,3.48,,1.54,2.97,3.28,2.87,2.15,2.46,1.95,3.38,13.42,1.95,1.84,4.81,,2.36,2.97,2.97,17.0,2.05,6.25,1.95,,1.84,,2.15,8.627778,1.577778,15.122222,0.0,-3.477778,42.511296
