location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06009,2020-10-30,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,7,0,354,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-18,12,,-17,6,4.21,4.79,4.21,12.06,9.19,5.93,,6.32,3.25,3.25,5.55,,4.02,,2.68,8.61,2.87,4.4,3.64,,,4.79,,7.66,17.8,5.55,4.21,7.66,,2.68,3.83,,35.79,3.64,5.55,4.98,4.59,4.02,4.21,,14.968254,6.746032,25.920635,0.0,0.190476,38.744572
US_CA_06009,2020-10-31,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,354,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-15,,-7,-2,,,7.1,3.34,12.95,7.1,3.97,,4.38,3.97,,8.35,5.01,2.92,,,9.6,,3.55,,3.76,3.76,3.13,3.13,8.14,18.79,5.22,3.55,7.52,,,3.55,4.8,31.94,,8.56,4.59,6.05,3.34,3.34,,15.706349,6.857143,26.007937,0.0,0.722222,38.32933
US_CA_06009,2020-11-01,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,354,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-13,,15,-7,,5.02,5.79,5.41,10.23,15.83,5.99,3.09,4.83,,2.7,8.88,3.67,4.83,3.48,9.65,10.23,5.21,4.83,2.7,3.28,4.63,2.7,,5.41,18.73,5.41,3.09,7.34,2.7,2.7,3.09,5.21,33.98,5.41,6.56,5.6,4.63,4.83,2.9,3.48,16.619048,7.285714,27.103175,0.0,1.634921,38.585034
US_CA_06009,2020-11-02,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,354,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-21,6,,-20,5,4.59,5.7,4.78,11.58,12.87,5.51,2.76,8.27,4.96,,6.07,4.04,,2.76,7.9,9.01,3.68,5.51,3.49,3.86,4.41,2.57,,6.07,20.95,4.59,3.49,9.37,3.12,,2.57,4.23,36.95,2.94,10.11,5.7,4.41,5.88,4.41,,16.809524,8.063492,27.468254,0.0,1.47619,38.81736
US_CA_06009,2020-11-03,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,7,0,361,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-14,15,,-18,5,3.46,5.19,2.94,11.42,6.58,6.58,2.6,3.63,2.77,5.36,7.96,3.29,5.19,2.42,5.36,5.36,3.63,2.77,4.33,5.02,4.5,3.12,3.12,5.71,15.92,5.02,4.15,7.44,,,3.81,5.54,34.09,3.46,6.23,3.63,3.46,5.36,,2.42,16.785714,8.349206,26.968254,0.0,1.293651,37.830894
US_CA_06009,2020-11-04,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,361,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-23,9,,-17,7,2.36,4.72,4.89,6.74,6.91,5.9,3.71,4.89,4.38,3.54,7.58,5.73,2.7,2.36,3.88,9.1,3.71,5.56,2.7,3.37,3.2,4.72,2.53,8.26,16.86,4.04,2.53,5.39,2.87,,5.56,3.71,33.2,5.06,2.87,5.22,4.04,3.2,2.36,2.36,16.246032,7.174603,26.309524,0.0,2.142857,40.619738
US_CA_06009,2020-11-05,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,361,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-18,8,,-18,6,3.5,7.01,6.13,9.63,7.88,3.5,2.98,6.3,3.5,3.5,8.58,5.08,4.03,2.98,4.38,8.23,3.15,3.33,4.2,3.33,4.03,,2.63,7.71,20.14,8.23,3.68,7.01,3.15,3.85,5.08,4.55,35.9,2.8,5.96,5.96,6.3,4.73,,3.68,16.714286,8.444444,26.603175,0.0,3.031746,41.800767
US_CA_06009,2020-11-06,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,5,0,366,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-22,8,,-19,7,3.89,5.66,5.49,6.19,6.9,5.49,3.54,4.78,3.01,5.13,6.37,,4.07,3.72,5.66,6.19,2.48,4.96,,,2.83,3.19,,8.32,16.64,2.83,,6.72,2.48,5.84,3.54,3.72,33.09,4.42,5.49,3.54,3.19,2.83,,3.72,15.063492,8.833333,25.357143,0.0,4.246032,48.617213
US_CA_06009,2020-11-07,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,366,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-24,7,-9,-4,,6.29,5.74,4.63,6.66,8.51,5.37,,,,,7.96,4.44,4.07,7.03,7.59,7.03,,4.63,2.96,3.33,5.37,4.07,3.15,4.81,14.43,3.89,,6.29,3.52,4.81,3.33,3.52,32.94,4.81,5.37,4.44,4.63,3.89,,,10.055556,5.936508,15.698413,0.0,3.126984,62.235477
US_CA_06009,2020-11-08,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,366,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-19,,-21,-9,,3.8,5.07,,6.34,7.97,6.88,,5.97,3.44,,6.16,3.26,3.8,,3.98,9.96,4.34,2.54,,3.98,4.53,4.16,3.98,5.25,14.85,4.53,3.26,7.24,2.72,3.26,3.8,4.89,33.86,3.26,5.43,6.34,3.98,5.43,,3.62,9.34127,4.825397,14.142857,0.0,1.222222,58.248021
US_CA_06009,2020-11-09,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,366,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-19,-1,,-19,7,5.27,6.18,5.45,10.18,10.72,4.91,,6.0,4.0,5.27,4.0,,2.54,4.0,5.45,8.18,4.36,3.27,,3.45,2.91,5.27,2.73,8.0,17.45,6.72,4.54,7.63,3.63,2.73,4.91,4.91,33.81,4.73,5.45,5.63,4.54,2.54,2.91,6.0,6.111111,-0.468254,13.015873,0.0,-4.380952,48.399266
US_CA_06009,2020-11-10,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,7,0,373,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-20,6,,-21,5,4.09,6.14,3.72,4.65,8.93,5.58,2.6,4.47,4.28,4.09,9.68,,4.28,,3.16,8.93,4.84,5.58,3.91,4.84,2.98,3.91,3.35,6.88,21.21,5.03,,8.75,3.91,4.84,3.35,4.47,38.34,4.28,6.88,5.96,4.47,3.91,,,7.492063,0.912698,15.571429,0.0,-3.484127,46.441058
US_CA_06009,2020-11-11,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,373,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-21,9,,-36,9,3.13,5.68,5.09,10.19,9.79,5.09,,4.11,,4.5,5.09,5.29,5.29,2.94,4.5,7.44,2.94,4.5,3.13,3.33,4.7,3.53,3.53,5.88,15.47,2.94,,7.25,,2.94,3.92,3.92,34.28,5.29,8.42,4.7,5.09,,4.11,,9.277778,3.896825,14.611111,0.0,-1.555556,46.908979
US_CA_06009,2020-11-12,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,373,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-20,10,,-22,7,3.3,8.43,3.48,9.35,10.08,4.4,,4.95,3.48,,7.88,3.3,5.13,,7.7,8.62,3.3,,4.58,2.93,3.85,3.67,,7.52,21.64,5.87,6.78,6.78,2.75,4.22,3.85,5.13,38.32,3.3,6.23,5.32,7.7,5.32,3.48,4.95,7.460317,0.833333,16.579365,0.0,0.301587,61.532312
US_CA_06009,2020-11-13,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,373,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-22,5,,-16,9,6.0,6.18,2.54,9.08,7.08,5.27,2.91,6.54,4.91,2.73,8.36,4.72,3.27,,6.9,7.99,4.54,3.81,4.18,2.91,4.18,2.91,2.54,5.63,19.25,3.45,,7.27,,4.0,3.09,5.09,39.42,2.91,8.36,5.09,2.73,3.27,2.73,4.54,10.111111,4.15873,15.68254,0.0,1.714286,56.22152
US_CA_06009,2020-11-14,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,17,0,390,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-27,6,-18,-8,,3.85,5.78,5.39,9.82,9.05,5.78,3.27,6.36,5.01,,8.47,,4.43,,7.13,10.21,,6.93,2.89,3.27,5.58,3.08,2.89,5.39,21.38,5.01,4.04,7.32,,3.66,,,36.59,3.27,8.86,3.08,5.58,5.97,3.66,3.66,10.642857,5.071429,16.246032,0.169333,7.777778,82.553889
US_CA_06009,2020-11-15,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,390,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-17,,19,-8,,7.25,7.06,2.86,8.77,8.2,7.25,,6.1,4.39,,6.1,,3.24,2.86,6.1,8.96,3.24,5.34,3.24,,5.34,4.96,3.24,5.53,17.16,4.77,4.39,8.96,3.62,4.0,4.0,4.39,39.1,3.05,8.58,6.29,5.34,3.62,,3.81,9.761905,3.753968,20.174603,0.0,3.626984,66.376
US_CA_06009,2020-11-16,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,390,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-18,2,,-21,7,7.95,5.96,4.7,7.95,9.03,5.78,,5.24,4.7,3.07,11.56,5.24,5.24,,6.32,9.39,3.97,5.42,,,3.07,,,5.42,20.05,6.14,2.89,8.13,,3.97,3.61,4.88,36.67,3.97,8.85,5.6,3.25,5.6,,2.53,11.777778,3.936508,20.833333,0.0,2.968254,55.831137
US_CA_06009,2020-11-17,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,12,0,402,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-25,6,,-20,7,4.59,5.14,5.51,10.64,10.09,6.06,,6.06,5.14,,8.81,,4.41,3.67,5.69,9.36,4.77,4.04,2.57,4.22,,5.32,2.57,7.16,21.66,5.87,4.04,6.97,,4.96,4.59,3.67,40.01,3.12,5.51,6.97,5.14,4.77,2.57,,14.103175,7.603175,19.904762,0.0,3.936508,54.223082
US_CA_06009,2020-11-18,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,3,0,405,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-28,0,,-24,10,5.47,5.65,2.55,8.21,8.75,4.19,2.73,6.38,2.92,3.46,10.03,,6.38,2.73,8.39,8.94,3.83,,4.38,4.01,5.11,6.38,3.28,4.56,19.51,6.93,3.46,6.38,3.46,4.74,4.92,5.29,38.66,,4.38,7.48,3.65,5.11,,3.83,13.611111,9.81746,17.896825,2.8448,11.166667,85.462018
US_CA_06009,2020-11-19,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,4,0,409,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-24,6,,-23,9,4.97,7.17,6.07,8.28,7.54,4.97,,8.46,,,8.65,,,3.68,5.7,11.4,5.33,3.68,4.6,3.86,2.76,4.97,,7.73,21.34,8.09,4.6,5.33,,2.58,5.52,,35.69,4.05,4.6,6.44,4.42,2.58,,,10.936508,5.31746,16.865079,0.544286,7.833333,81.331187
US_CA_06009,2020-11-20,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,13,0,422,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-23,7,,-18,8,5.56,5.37,5.74,8.7,6.85,6.48,3.7,2.96,4.45,,6.67,3.7,6.67,,5.19,8.52,2.78,4.07,,3.52,3.33,4.63,2.78,7.22,17.22,5.93,2.96,4.82,,4.45,4.45,4.07,34.45,,7.04,5.37,3.89,3.7,,,9.349206,3.436508,16.52381,0.0,2.777778,64.207069
US_CA_06009,2020-11-21,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,2,0,424,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-26,11,-21,-4,,5.32,6.5,,8.66,8.47,6.1,,4.92,4.13,2.76,9.25,3.54,3.54,3.54,5.71,10.43,,4.72,5.32,3.74,4.53,6.1,4.53,4.33,19.29,2.95,4.13,7.68,3.94,4.33,3.35,,35.04,4.33,5.91,5.91,5.12,3.94,,,8.396825,1.888889,16.52381,0.0,1.992063,64.913237
US_CA_06009,2020-11-22,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,10,0,434,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-15,,25,-2,,5.21,7.63,5.4,8.75,6.14,3.72,2.79,6.33,5.77,4.84,7.26,2.61,6.14,2.79,3.54,9.68,2.79,4.47,3.72,3.72,4.65,5.96,2.61,5.96,21.03,2.79,,6.33,3.16,,4.09,2.79,35.73,2.98,7.07,5.58,4.09,2.98,,,8.547619,2.0,17.325397,0.0,2.52381,66.354805
US_CA_06009,2020-11-23,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,434,21,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-15,11,,-21,7,5.04,6.78,4.0,8.87,7.65,4.87,4.0,5.04,4.0,3.31,9.57,2.96,4.52,4.17,3.83,10.61,4.0,3.83,3.48,4.0,2.61,4.17,3.83,6.09,23.83,6.09,3.83,5.57,,3.65,4.17,5.04,38.27,3.83,4.0,5.39,4.52,4.0,2.96,,10.269841,2.5,17.222222,0.0,3.912698,64.883308
US_CA_06009,2020-11-24,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,16,1,450,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-14,17,,-22,6,5.31,7.62,5.85,9.39,8.15,5.31,,7.44,3.19,4.78,10.63,,6.38,3.37,4.61,10.28,4.25,4.25,5.49,3.72,2.48,4.61,,4.78,20.9,4.96,3.54,6.38,,4.78,5.31,5.31,41.1,4.96,8.33,4.61,4.78,6.38,,2.48,9.206349,2.81746,16.785714,0.0,3.150794,66.177025
US_CA_06009,2020-11-25,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,16,0,466,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-4,47,,-29,7,6.13,6.48,5.43,7.53,9.11,4.91,,3.68,2.63,2.45,9.11,5.25,5.43,,5.08,7.18,2.98,3.5,2.98,3.5,3.33,,3.85,8.06,19.62,5.61,2.45,6.83,2.63,4.55,,2.8,37.31,4.91,6.48,3.33,3.5,3.33,2.45,,9.444444,3.388889,16.055556,0.0,4.111111,69.750187
US_CA_06009,2020-11-26,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,9,0,475,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-73,-20,,-75,17,5.25,6.34,4.17,5.62,5.8,5.62,2.72,4.53,3.26,2.9,9.06,2.54,2.9,,3.08,6.52,3.08,3.98,4.53,4.53,2.54,3.08,,3.62,19.2,5.62,2.72,5.25,,,5.8,,29.7,2.54,5.07,7.97,2.9,5.25,,2.72,9.809524,3.626984,16.793651,0.0,-1.261905,46.218911
US_CA_06009,2020-11-27,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,3,0,478,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-24,4,,-52,15,3.66,8.66,3.66,9.49,6.16,3.66,,5.66,3.83,2.66,7.33,4.16,3.83,3.83,4.83,6.83,3.33,3.66,2.83,4.33,,4.16,2.66,5.99,16.15,5.66,3.66,6.33,,,3.5,3.83,32.3,3.83,5.66,5.83,3.33,4.16,2.5,,8.373016,0.738095,16.507937,0.0,-2.896825,46.193515
US_CA_06009,2020-11-28,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,478,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-26,2,17,-15,,5.43,8.31,4.07,10.18,5.26,4.24,3.22,5.43,2.71,,11.36,3.05,5.43,3.22,3.56,7.97,2.37,4.58,5.43,4.58,4.24,3.22,3.73,5.26,17.81,4.07,,6.45,3.73,,,3.56,31.71,2.37,6.28,3.56,2.54,2.71,,2.71,7.761905,0.365079,16.666667,0.0,-0.888889,54.974714
US_CA_06009,2020-11-29,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,478,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-18,,2,-13,,4.33,7.4,4.87,10.1,6.67,6.13,,9.56,3.25,4.33,11.37,3.61,6.31,2.89,4.87,5.77,3.07,4.51,3.79,4.51,3.61,3.79,5.77,6.13,20.75,4.15,,8.48,3.97,3.43,2.89,2.71,39.15,3.79,7.58,7.76,2.89,3.25,2.71,3.07,7.611111,1.007937,17.507937,0.0,-0.301587,58.113303
US_CA_06009,2020-11-30,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,478,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-22,-5,,-20,8,4.58,7.04,3.52,10.56,10.74,5.99,2.82,7.92,2.64,3.34,11.97,,6.51,4.75,3.7,7.04,2.46,4.75,2.64,3.34,2.82,,,9.15,18.48,6.34,2.46,6.69,4.4,3.7,,3.34,36.44,4.05,5.11,4.05,3.34,3.52,,,8.666667,0.952381,18.365079,0.0,-0.222222,54.90829
US_CA_06009,2020-12-01,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,20,0,498,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-25,7,,-20,7,6.26,7.36,4.42,10.3,8.65,4.97,4.05,6.99,4.97,3.87,9.2,2.94,4.05,2.58,4.23,7.91,,,4.05,3.5,4.05,3.68,,6.99,22.08,6.62,4.05,4.42,3.87,2.76,4.05,4.79,34.78,3.31,6.07,4.79,3.31,4.6,2.58,2.76,8.484127,1.444444,17.277778,0.0,0.190476,57.628045
US_CA_06009,2020-12-02,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,46,0,544,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-24,7,,-23,8,4.11,8.79,4.86,8.6,8.04,5.42,5.05,5.99,3.37,3.37,11.22,2.62,3.18,2.99,6.17,9.16,,6.73,3.18,4.49,3.37,5.05,2.81,7.67,23.94,,3.55,5.24,,7.29,5.42,3.74,37.4,5.61,5.42,8.42,3.74,4.3,,,8.84127,2.015873,18.293651,0.0,1.0,58.761342
US_CA_06009,2020-12-03,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,9,0,553,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-23,7,,-24,8,3.98,7.61,3.8,9.41,10.32,3.62,3.26,6.52,4.17,5.61,7.97,,4.89,,6.88,8.69,3.26,5.43,6.52,3.62,4.35,4.35,3.08,9.23,20.82,5.25,3.26,5.61,2.9,4.89,4.89,3.44,33.86,2.54,5.25,5.79,4.71,6.16,,4.17,9.444444,2.730159,18.166667,0.0,0.031746,53.971263
US_CA_06009,2020-12-04,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,19,0,572,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-27,0,,-18,9,4.26,6.86,4.26,8.9,6.3,5.93,,5.38,,5.19,10.75,,5.38,,4.26,9.27,3.71,4.82,4.26,,5.19,3.71,,10.56,18.72,5.93,3.52,6.49,3.34,7.04,4.26,5.0,33.73,2.96,5.56,4.08,4.26,3.15,,,10.444444,2.597222,18.875,0.0,-0.423611,48.674053
US_CA_06009,2020-12-05,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,13,0,585,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-28,3,-29,-7,,3.93,4.52,7.66,9.43,5.7,3.73,,5.7,,2.75,10.21,,3.93,,3.73,11.2,5.7,3.34,4.71,3.14,4.12,6.68,,6.88,18.47,5.11,,4.12,,3.93,4.52,5.89,37.91,3.14,5.7,4.52,4.12,4.12,,3.34,9.840278,2.569444,19.25,0.0,-0.180556,50.322431
US_CA_06009,2020-12-06,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,21,0,606,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-23,,-17,-10,,4.15,6.22,4.33,9.8,7.73,4.15,3.02,6.41,5.28,2.64,9.99,2.64,3.96,4.52,4.9,8.1,5.46,4.9,5.09,5.28,3.77,2.64,,6.22,16.58,4.9,2.64,7.35,3.02,4.15,3.96,5.09,42.21,,7.35,5.28,3.39,3.2,3.2,,9.208333,2.743056,17.423611,0.0,0.340278,54.860009
US_CA_06009,2020-12-07,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,606,22,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-31,-2,,-23,8,6.5,7.58,4.69,5.96,9.39,4.87,3.61,7.4,3.43,3.07,11.91,3.07,3.43,2.71,5.05,9.93,4.87,3.97,3.97,3.43,3.43,5.05,3.25,7.76,17.69,4.15,2.89,3.97,4.51,5.78,3.97,2.89,37.01,,6.32,4.69,5.05,2.53,,,11.006944,3.173611,22.298611,0.0,-0.375,46.197689
