location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27061,2020-08-07,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,136,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,8,23,,-27,6,2.78,7.74,3.97,13.09,3.97,3.97,4.56,,7.14,2.78,,3.37,4.76,7.14,,6.35,,,2.98,3.97,3.77,21.62,4.36,10.51,3.37,3.17,3.37,30.75,,8.53,4.36,2.98,4.96,19.944444,15.438889,26.011111,2.69875,16.638889,81.320515
US_MN_27061,2020-08-08,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,138,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,5,,,-3,,3.91,8.68,11.5,10.63,5.64,6.08,5.64,,6.73,,3.91,,,8.25,,5.43,3.47,4.56,3.25,4.34,5.21,21.92,4.99,9.12,5.21,3.69,3.25,37.98,3.25,9.12,6.08,3.69,,21.794444,17.522222,27.205556,16.764,19.444444,86.633181
US_MN_27061,2020-08-09,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,9,0,147,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,12,,,-8,,,7.5,7.7,10.66,6.91,6.91,3.75,,6.32,,3.75,3.16,3.35,7.11,,4.14,2.96,3.16,3.95,4.54,3.55,22.3,5.53,10.26,4.54,2.76,4.54,33.35,,12.83,5.72,3.75,4.54,19.85,14.961111,25.122222,2.794,18.183333,90.145044
US_MN_27061,2020-08-10,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,147,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,15,27,,-26,4,4.26,7.56,6.4,15.12,13.37,6.4,5.62,3.68,5.82,2.71,3.49,3.29,5.04,8.14,4.65,6.4,3.68,4.85,,,5.43,22.68,6.98,9.5,5.62,5.82,2.91,37.02,,11.82,2.91,3.49,,18.827778,12.55,24.261111,0.381,12.75,67.846083
US_MN_27061,2020-08-11,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,-1,0,146,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,12,32,,-29,6,3.91,6.06,,11.54,7.04,7.24,5.28,,3.71,4.3,,3.52,3.71,8.6,3.32,3.91,2.93,3.71,3.52,2.93,5.47,21.31,6.26,10.17,4.5,3.52,6.06,31.48,2.93,10.95,5.87,,5.47,18.877778,10.983333,26.6,0.127,10.555556,58.613733
US_MN_27061,2020-08-12,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,146,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,14,29,,-26,5,5.29,7.25,,14.89,7.83,7.44,6.46,3.53,5.09,3.33,,3.92,3.33,8.42,2.94,4.9,5.29,3.72,4.7,3.33,6.27,24.68,7.64,12.14,,5.48,5.88,40.54,4.9,11.56,5.29,3.13,2.74,19.016667,12.155556,25.005556,0.0,15.016667,77.727277
US_MN_27061,2020-08-13,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,146,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,14,26,,-27,6,4.66,7.38,5.05,11.46,6.21,4.46,5.44,3.88,6.6,3.11,3.3,4.08,6.79,6.99,4.85,4.08,5.05,,3.88,3.88,4.85,20.77,6.21,6.41,5.82,2.91,5.24,31.84,,5.82,4.08,4.27,3.69,18.538889,13.711111,24.816667,0.0,15.977778,85.094601
US_MN_27061,2020-08-14,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,146,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,4,13,,-28,9,7.06,4.77,6.48,10.49,6.29,7.06,5.34,,4.77,,,4.77,3.43,4.2,,5.34,3.43,3.81,,,2.86,21.55,3.05,8.96,2.86,3.43,3.05,31.28,3.43,7.25,4.39,2.67,,19.716667,16.733333,23.783333,17.526,17.65,87.907349
US_MN_27061,2020-08-15,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,146,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,10,,,2,,4.08,6.79,7.7,11.32,5.89,5.89,5.89,3.62,,3.4,4.98,4.08,5.21,4.53,5.66,6.79,5.66,,3.4,5.89,4.53,24.46,5.66,9.29,3.17,4.08,4.08,33.3,5.44,7.7,,,4.08,17.438889,12.2,22.888889,21.118286,13.5,77.717172
US_MN_27061,2020-08-16,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,147,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,26,,,-4,,5.25,8.74,11.37,11.8,5.46,5.03,4.15,3.06,6.78,3.72,,,5.25,8.74,3.72,5.68,,3.72,3.72,3.94,3.94,15.96,5.68,8.09,,3.72,,31.91,5.68,5.9,5.03,,3.94,17.588889,11.138889,24.138889,0.0,12.744444,73.291341
US_MN_27061,2020-08-17,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,148,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,4,6.21,5.61,6.82,12.83,11.43,6.42,4.81,,5.61,4.01,,6.01,6.42,8.82,2.81,3.21,3.81,3.21,4.21,,6.01,19.04,5.61,9.22,3.21,5.41,4.61,35.88,4.61,9.22,5.61,4.01,3.81,16.672222,10.327778,21.855556,0.0,11.027778,69.411426
US_MN_27061,2020-08-18,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,150,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,5,3.48,7.97,4.7,10.63,9.4,7.56,4.29,4.09,3.48,4.5,,2.86,3.88,7.77,,6.34,,4.91,,3.68,6.54,16.15,8.18,11.04,3.48,3.48,3.88,33.31,3.48,9.4,3.68,3.07,4.29,16.127778,7.555556,25.522222,0.0,11.433333,73.734912
US_MN_27061,2020-08-19,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,151,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,5,4.81,6.61,6.41,11.62,6.61,5.61,6.61,4.01,3.2,4.01,,3.81,,9.01,3.2,,4.01,2.8,4.01,4.21,6.61,19.83,7.21,6.61,3.4,4.21,4.81,35.25,2.8,9.01,4.61,3.4,4.61,19.994444,14.388889,27.383333,0.435429,15.427778,75.07551
US_MN_27061,2020-08-20,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,153,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,5,3.25,6.5,4.67,10.77,8.33,5.28,,3.45,7.11,,,3.86,4.47,9.96,4.88,3.66,4.27,3.45,3.05,4.06,3.45,20.32,10.77,6.1,3.66,3.86,3.86,35.76,,6.91,6.91,,3.86,21.638889,16.394444,27.827778,0.127,17.988889,79.781612
US_MN_27061,2020-08-21,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,155,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,5,4.3,7.79,4.92,12.91,7.58,4.92,5.33,,3.07,4.51,,,5.53,6.56,4.1,4.92,7.79,3.48,2.87,4.51,3.48,29.71,7.38,9.84,6.76,,6.35,32.17,3.28,9.84,5.74,4.1,,20.688889,16.572222,26.605556,0.0,18.544444,87.579117
US_MN_27061,2020-08-22,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,6,0,161,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,,,5.21,4.78,13.46,5.65,5.21,4.78,6.73,5.43,4.34,,4.13,4.56,7.82,4.13,3.69,4.78,3.91,,3.04,3.04,18.68,7.38,7.6,4.34,,3.91,32.58,3.69,9.55,6.51,,,21.361111,17.388889,27.472222,0.0,19.094444,87.002583
US_MN_27061,2020-08-23,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,163,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,,4.23,5.08,5.29,12.48,7.83,7.4,4.02,3.17,5.29,,,4.44,3.38,6.34,5.92,3.17,,4.23,,,4.02,19.46,5.5,11.63,,3.81,3.38,34.26,5.29,10.36,4.44,3.17,4.02,20.766667,15.833333,27.222222,2.582333,17.811111,83.252454
US_MN_27061,2020-08-24,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,166,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,4,4.26,4.65,4.07,14.14,6.78,6.78,4.65,,4.84,3.87,3.87,,2.9,8.13,3.87,6.58,5.62,2.71,,3.1,6.78,26.92,7.75,12.01,4.07,5.23,5.23,34.27,5.23,11.81,6.0,3.87,5.04,22.141975,18.388889,26.895062,0.0,16.802469,71.779502
US_MN_27061,2020-08-25,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,5,0,171,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,5,4.09,7.41,3.9,13.64,8.38,7.8,5.07,,5.65,5.85,3.7,2.92,3.7,5.26,3.31,5.07,5.07,4.29,2.92,2.73,6.04,25.14,7.6,13.64,3.9,3.31,4.09,36.06,4.68,7.99,7.02,3.51,5.46,18.538889,11.111111,25.838889,0.0,13.577778,73.201015
US_MN_27061,2020-08-26,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,173,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,6,4.26,6.78,5.23,12.39,6.97,5.03,5.81,2.71,4.45,3.1,3.48,3.48,4.45,7.74,4.07,8.71,4.45,3.1,3.29,,6.0,20.71,6.0,9.87,4.26,3.1,3.87,34.65,5.42,9.48,6.0,,3.48,21.127778,17.488889,26.488889,0.296333,18.288889,83.873603
US_MN_27061,2020-08-27,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,8,0,181,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,4,5.09,4.88,3.05,14.04,9.97,4.48,5.09,,4.27,4.48,3.46,,3.87,6.51,4.68,4.68,3.05,2.85,4.27,3.25,3.87,21.57,6.1,8.95,4.48,,3.87,33.16,4.88,9.77,6.1,7.12,,19.811111,13.333333,24.877778,0.931333,16.061111,79.046849
US_MN_27061,2020-08-28,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,4,0,185,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,5,4.95,8.71,4.55,10.89,6.14,4.36,,,4.16,3.76,,,4.16,8.12,3.96,3.37,3.17,3.76,5.54,3.96,4.16,21.98,4.16,6.14,2.97,4.36,,30.09,4.75,8.91,7.72,,2.77,18.927778,16.083333,23.544444,0.0,15.55,80.792692
US_MN_27061,2020-08-29,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,12,0,197,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,,5.31,7.39,,15.01,6.46,,6.92,,,,,,,6.0,4.62,3.46,,,3.92,,4.16,21.01,4.62,10.39,,,3.23,36.47,3.92,6.0,7.39,,3.23,16.305556,11.861111,21.422222,0.1778,10.961111,70.706814
US_MN_27061,2020-08-30,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,-1,0,196,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,,,6.13,5.5,11.0,6.56,6.56,3.6,3.17,6.77,5.5,,3.6,,5.92,4.87,4.23,,5.29,6.35,3.17,5.29,22.0,4.65,8.04,2.96,,,37.02,4.65,10.15,4.02,,4.23,14.561111,6.777778,22.933333,0.0,10.45,76.47291
US_MN_27061,2020-08-31,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,198,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,5,3.28,5.79,4.25,13.71,5.79,5.79,5.79,4.63,5.02,2.9,3.48,,4.25,7.34,4.25,4.06,2.9,3.28,,4.25,,23.18,5.41,6.18,3.67,3.48,5.21,36.69,2.7,7.14,3.86,5.21,3.09,15.45679,10.925926,19.592593,5.588,10.845679,74.076904
US_MN_27061,2020-09-01,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,201,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,6,4.1,7.42,4.29,11.9,7.03,6.83,4.1,4.29,7.42,3.12,,,6.24,6.63,4.29,3.32,2.93,3.12,,4.88,5.85,22.44,6.05,6.44,5.07,4.49,2.93,39.03,3.51,6.24,4.68,2.93,4.68,13.288889,6.433333,19.827778,0.907143,8.122222,71.048213
US_MN_27061,2020-09-02,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,201,12,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,4,3.37,6.73,5.74,10.69,8.31,7.92,4.55,3.56,4.16,,,3.96,4.16,7.72,6.53,2.97,,,,3.17,6.33,18.21,6.14,5.15,5.74,,4.36,32.86,3.56,7.72,5.94,3.96,,15.311111,10.4,21.4,2.7432,9.233333,67.314203
US_MN_27061,2020-09-03,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,6,1,207,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,5,,4.88,4.29,9.36,9.16,4.09,5.85,2.92,7.21,5.07,2.73,3.31,3.9,7.41,3.9,4.09,,3.71,2.73,,4.09,19.5,6.04,4.88,2.73,3.71,4.88,35.68,,4.68,5.26,5.46,,14.605556,11.283333,18.211111,2.7432,9.183333,70.088733
US_MN_27061,2020-09-04,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,5,0,212,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,4,3.45,4.66,4.46,7.1,5.68,5.27,4.66,4.87,5.47,3.24,,3.85,3.85,7.3,4.66,3.45,,,5.07,2.84,3.65,22.3,9.53,5.07,5.07,,5.27,30.82,3.45,8.31,5.47,3.85,2.84,12.6,6.277778,19.638889,0.0254,6.305556,65.589992
US_MN_27061,2020-09-05,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,212,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,,3.05,8.27,5.44,11.31,5.22,4.57,6.09,5.44,6.74,4.13,,,4.35,5.0,3.7,3.26,3.92,,,4.79,4.35,20.88,7.83,10.01,4.35,3.48,3.05,32.85,6.31,7.83,5.22,,,13.061111,4.5,21.244444,0.0,7.372222,68.417062
US_MN_27061,2020-09-06,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,214,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,,3.23,6.67,6.26,11.12,7.68,4.45,5.66,3.03,4.85,,3.64,3.23,3.44,6.87,,5.25,4.04,3.64,,3.03,3.84,19.2,4.85,15.16,3.64,4.04,4.04,30.11,4.45,6.87,5.66,3.03,2.83,15.344444,10.305556,21.783333,0.0,11.266667,76.863945
US_MN_27061,2020-09-07,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,217,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,-64,,4.38,8.76,2.99,11.35,7.56,3.98,4.78,2.79,6.97,2.79,4.18,5.17,3.38,6.57,3.58,5.77,3.58,3.38,4.58,4.38,6.37,19.31,6.17,10.15,3.19,,3.58,34.43,4.38,8.56,3.38,2.99,4.38,10.402778,5.645833,17.861111,0.0,4.131944,65.182522
US_MN_27061,2020-09-08,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,5,0,222,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,5,4.25,7.14,5.4,10.81,8.11,9.07,5.4,5.02,5.21,3.47,2.7,4.44,2.7,9.26,3.09,4.25,5.02,,2.9,4.63,6.56,18.91,9.84,8.69,4.44,7.53,2.7,38.02,5.98,6.75,4.25,3.86,3.28,6.372222,1.716667,10.683333,0.0,2.505556,76.380186
US_MN_27061,2020-09-09,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,222,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,3,6.06,7.2,4.36,9.28,5.3,4.55,4.55,3.03,6.06,,,3.6,,6.82,,4.17,,,,3.98,5.87,20.84,4.17,5.87,,3.6,3.98,35.24,,7.58,4.17,4.17,3.6,5.172222,-1.611111,13.327778,0.03175,1.761111,78.646808
US_MN_27061,2020-09-10,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,225,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,,,,,2,3.0,6.38,4.69,11.07,8.25,6.19,5.06,,5.06,,,,2.81,7.5,3.56,3.75,,3.94,,3.75,5.82,20.82,6.38,6.0,,2.63,5.06,36.2,3.56,7.32,8.06,4.31,4.88,7.144444,0.027778,16.933333,0.0,2.294444,71.42461
US_MN_27061,2020-09-11,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,228,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,2,14,,-23,1,,4.88,4.49,7.61,7.8,5.66,4.88,2.73,5.46,3.9,4.1,3.32,2.73,6.24,,5.07,,3.51,3.51,3.51,4.1,16.77,7.41,8.78,4.68,3.51,8.78,34.91,4.49,8.0,3.71,,5.07,10.205556,1.438889,18.65,0.0,4.744444,69.611917
US_MN_27061,2020-09-12,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,6,0,234,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,4,,,1,,3.76,7.08,5.31,8.85,6.63,5.75,6.19,3.54,5.97,,,3.1,3.32,6.63,3.76,4.87,5.09,,4.42,,5.31,17.69,5.75,8.62,,3.98,5.53,32.06,3.32,7.52,4.42,,,12.366667,10.383333,14.916667,3.767667,10.05,85.800143
US_MN_27061,2020-09-13,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,11,0,245,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,11,,,-3,,3.47,4.56,4.12,9.98,9.12,6.73,6.51,3.04,7.16,4.34,,,8.46,7.16,4.78,6.95,3.47,,,4.99,5.43,24.09,6.29,7.81,3.69,4.12,5.43,34.08,4.78,7.38,7.6,3.69,5.21,12.6,9.161111,16.883333,0.290286,9.616667,82.095577
US_MN_27061,2020-09-14,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,248,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,6,23,,-20,2,3.7,4.25,6.28,9.61,9.05,4.25,4.99,4.07,8.69,,,3.33,3.33,5.73,,4.25,3.7,3.88,,,5.54,23.84,3.51,5.36,4.25,3.14,3.51,29.75,3.51,4.43,4.62,,4.8,8.333333,0.1,17.605556,0.0,5.066667,79.953932
US_MN_27061,2020-09-15,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,250,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,7,18,,-22,4,4.34,6.22,5.47,10.37,6.22,4.34,5.09,2.64,6.79,5.66,4.9,4.53,4.15,6.41,5.09,4.53,3.58,,2.64,2.64,6.6,24.51,5.09,6.22,3.58,3.02,6.22,34.88,3.39,6.41,7.35,4.71,4.15,15.461111,10.811111,20.072222,0.0,12.438889,82.298803
US_MN_27061,2020-09-16,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,4,0,254,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,9,23,,-25,3,3.11,5.53,3.63,9.51,10.37,6.57,5.53,,5.88,3.63,3.8,,3.46,10.2,3.98,4.5,3.8,3.98,4.67,3.46,5.36,16.08,7.09,7.26,5.53,5.01,5.71,38.55,3.63,6.22,6.05,6.4,3.98,12.683333,9.155556,16.466667,0.0,8.227778,74.337625
US_MN_27061,2020-09-17,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,255,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,3,15,,-23,4,6.05,4.63,4.63,9.43,7.3,5.16,5.87,3.38,4.09,3.92,4.09,,4.98,7.12,3.56,5.52,2.85,3.2,2.85,4.27,5.7,19.22,5.87,7.83,4.27,4.63,5.52,38.26,3.92,6.94,4.27,3.56,3.38,5.322222,-2.25,12.472222,0.0,-1.027778,63.833571
US_MN_27061,2020-09-18,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,9,0,264,13,,,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,14,24,,-22,3,,4.95,4.95,8.0,8.38,5.9,4.76,3.24,7.81,3.62,3.05,5.14,5.52,7.62,,3.81,3.81,2.67,3.24,3.05,5.9,21.71,3.43,9.52,6.09,3.24,3.43,31.61,3.24,6.47,6.86,,,4.916667,-3.811111,15.272222,0.0,-0.872222,66.211366
