location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12041,2020-01-25,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,15.68,17.33,32.19,37.96,13.993827,7.45679,18.709877,0.056444,9.12963,72.802895
US_FL_12041,2020-01-26,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,11.22,28.43,39.65,39.65,10.345679,3.419753,17.685185,0.0,4.17284,65.747284
US_FL_12041,2020-01-27,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,22.61,28.09,36.31,13.703704,9.938272,18.574074,0.0,8.228395,69.748963
US_FL_12041,2020-01-28,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,13.7,20.55,21.23,39.04,12.790123,6.111111,19.006173,0.0,6.808642,67.088496
US_FL_12041,2020-01-29,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,19.39,37.4,37.4,9.691358,3.111111,16.703704,0.0,6.185185,79.120325
US_FL_12041,2020-01-30,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,15.33,28.57,34.84,32.05,12.765432,10.462963,17.302469,0.889,10.858025,88.25434
US_FL_12041,2020-01-31,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,25.57,27.59,32.97,14.382716,11.783951,19.209877,0.036286,12.388889,87.898116
US_FL_12041,2020-02-01,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,15.69,26.43,28.91,12.888889,10.271605,15.895062,0.084667,11.777778,93.034133
US_FL_12041,2020-02-02,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,16.32,25.65,28.76,43.52,10.765432,5.197531,16.641975,0.0,5.635802,70.848981
US_FL_12041,2020-02-03,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,11.28,23.22,30.52,38.48,12.203704,4.179012,22.006173,0.0,7.376543,72.884199
US_FL_12041,2020-02-04,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,22.29,36.47,39.17,13.302469,5.308642,22.419753,0.0,9.962963,80.531492
US_FL_12041,2020-02-05,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,13.01,21.91,28.08,47.26,17.580247,10.722222,25.253086,0.0,14.41358,81.836912
US_FL_12041,2020-02-06,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,20.48,29.07,30.4,22.074074,18.067901,26.58642,0.0,18.851852,82.533541
US_FL_12041,2020-02-07,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,24.82,26.78,29.39,15.685185,9.537037,24.691358,9.355667,7.746914,59.645808
US_FL_12041,2020-02-08,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,25.99,31.86,41.09,9.54321,1.783951,19.512346,0.0,1.271605,56.568118
US_FL_12041,2020-02-09,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,20.77,16.16,33.09,40.78,12.549383,4.203704,22.876543,0.0,6.62963,67.372722
US_FL_12041,2020-02-10,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,18.9,16.88,36.45,48.61,17.314815,8.561728,26.765432,0.0,13.0,75.878473
US_FL_12041,2020-02-11,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,21.91,27.38,41.07,20.790123,15.080247,26.895062,0.0,17.882716,83.777173
US_FL_12041,2020-02-12,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,20.59,30.89,48.74,21.537037,17.135802,27.641975,0.0,19.462963,88.277246
US_FL_12041,2020-02-13,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,,20.65,16.13,33.56,22.080247,17.969136,27.722222,0.0,19.901235,87.807204
US_FL_12041,2020-02-14,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,,,,13.36,16.18,22.51,33.76,17.12963,12.895062,22.41358,0.677333,15.876543,92.361571
US_FL_12041,2020-02-15,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,6,5,,3,12.21,14.65,28.49,39.07,13.314815,5.95679,22.691358,0.395111,8.351852,72.027262
US_FL_12041,2020-02-16,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,2,-1,,7,,16.39,24.58,37.98,16.790123,10.703704,25.493827,0.0,13.641975,81.780807
US_FL_12041,2020-02-17,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,-9,5,,-24,,19.69,29.17,53.23,17.703704,14.271605,22.993827,2.497667,16.487654,92.863527
US_FL_12041,2020-02-18,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,8,7,,3,11.67,20.11,40.86,49.94,20.37037,16.358025,27.722222,0.4445,18.154321,87.277802
US_FL_12041,2020-02-19,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,-1,-4,,-1,,17.82,27.73,39.61,20.944444,17.376543,25.975309,0.0,19.012346,88.954425
US_FL_12041,2020-02-20,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,1,-9,,3,12.56,13.22,28.42,32.39,19.425926,16.469136,24.37037,0.0,17.679012,89.703921
US_FL_12041,2020-02-21,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,0,2,,0,15.04,13.68,21.2,30.09,9.814815,6.074074,19.882716,0.635,7.41358,85.099686
US_FL_12041,2020-02-22,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,10,3,,0,18.13,15.77,17.34,37.84,7.814815,1.0,17.574074,0.141111,1.395062,64.023226
US_FL_12041,2020-02-23,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,2,1,,0,,13.04,27.62,35.29,12.148148,4.574074,22.308642,0.0,7.024691,71.000555
US_FL_12041,2020-02-24,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,2,2,,0,15.16,22.41,40.86,36.9,16.308642,9.444444,24.111111,0.0,11.216049,72.024507
US_FL_12041,2020-02-25,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,-9,-6,,-1,9.21,17.8,31.92,33.15,18.697531,15.222222,22.283951,0.127,16.296296,86.100974
US_FL_12041,2020-02-26,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,13,1,,1,13.87,20.51,41.62,34.99,17.506173,15.567901,21.259259,10.033,16.728395,95.227779
US_FL_12041,2020-02-27,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,15,1,,3,,27.68,44.82,35.59,11.098765,5.820988,16.814815,6.495143,5.074074,66.557984
US_FL_12041,2020-02-28,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,12,10,,3,13.21,19.15,32.36,34.34,7.765432,1.191358,15.259259,0.028222,0.277778,59.50883
US_FL_12041,2020-02-29,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,30,10,,5,,28.66,44.16,37.96,11.290123,3.981481,17.635802,0.0,2.438272,54.772019
US_FL_12041,2020-03-01,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,,-1,,7,,18.23,49.37,34.18,10.771605,1.648148,20.512346,0.0,1.907407,54.782774
US_FL_12041,2020-03-02,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,23,2,,6,,42.34,66.72,32.72,14.987654,6.024691,23.839506,0.0,8.209877,64.281971
US_FL_12041,2020-03-03,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,25,2,,5,10.25,28.82,49.31,37.14,19.814815,15.314815,25.41358,0.0,14.592593,72.562925
US_FL_12041,2020-03-04,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,15,9,,7,,30.66,45.34,22.99,21.549383,16.419753,27.537037,0.0,18.253086,81.968917
US_FL_12041,2020-03-05,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,12,-1,,1,13.35,24.15,36.23,38.13,22.154321,17.518519,27.358025,0.0,20.123457,88.545082
US_FL_12041,2020-03-06,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,11,-1,,4,9.99,14.98,41.83,38.08,18.197531,12.981481,24.253086,0.465667,11.876543,66.853159
US_FL_12041,2020-03-07,ChIJ72sWtiEg6YgR14_EOL-cwIc,Q111720,geoId/12041,US,United States of America,FL,Florida,12041,Gilchrist County,US,USA,2,,,,,,,17900,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886,1210741,29.73,-82.8,921,77.36,27,9,,2,,27.34,39.3,44.42,12.074074,5.179012,18.290123,0.0,-2.018519,37.642906
