location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48217,2020-04-27,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,15,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-12,6,,-22,-29,12,5.43,7.61,17.93,7.88,5.97,,5.43,9.23,3.8,6.25,7.88,5.43,4.89,,7.06,,7.88,27.43,4.07,11.68,,4.62,8.42,39.11,,11.95,5.43,3.8,,21.938889,15.422222,29.627778,0.0,,12.861111,56.53649
US_TX_48217,2020-04-28,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,15,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-12,2,,-20,-31,7,,8.68,15.73,8.68,,5.7,4.61,11.39,,5.42,9.49,,4.88,4.07,5.97,4.88,8.95,23.87,4.07,8.41,4.34,7.59,9.49,29.84,,9.49,5.97,6.24,,25.216667,19.3,31.783333,3.979333,,19.133333,69.149391
US_TX_48217,2020-04-29,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,16,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-4,,,-20,-33,10,7.54,11.72,11.72,4.47,4.19,5.58,,8.1,4.75,,9.21,,5.3,6.14,8.1,,7.26,35.17,6.7,8.65,,,5.86,35.73,,9.49,4.75,,4.19,23.133333,16.733333,29.277778,12.333111,,12.811111,52.489665
US_TX_48217,2020-04-30,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,16,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-11,3,,-20,-32,10,4.75,8.94,13.41,8.94,7.55,5.59,,8.94,,,10.06,5.59,4.75,4.47,4.19,5.03,9.22,34.94,6.99,13.97,5.31,5.31,6.99,39.69,4.75,12.02,4.75,,5.03,19.088889,9.811111,27.594444,5.969,,8.594444,50.694252
US_TX_48217,2020-05-01,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,16,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-12,7,,-20,-31,11,5.39,7.66,21.57,9.36,5.67,5.11,,10.78,,,8.8,,,5.39,4.26,,7.66,28.38,4.26,15.61,,4.54,4.54,32.92,,14.47,5.39,7.38,3.97,21.938889,14.038889,29.911111,0.0,,12.544444,55.389948
US_TX_48217,2020-05-02,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,16,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-11,9,,-26,-16,,,7.48,18.56,7.18,4.19,,4.49,9.28,4.19,4.79,9.58,,,,5.39,,5.69,23.35,4.19,14.97,,5.69,4.79,29.94,4.79,12.27,8.08,4.19,,24.077778,18.255556,30.966667,0.0,,17.538889,66.992289
US_TX_48217,2020-05-03,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,17,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-6,2,,-30,-21,,,10.33,18.59,7.97,,5.31,,7.08,,,7.97,,4.72,6.79,5.02,4.72,,25.38,7.38,12.98,,4.72,7.08,34.52,,7.97,5.9,5.02,5.02,25.783333,20.405556,31.694444,0.0,,19.822222,69.823643
US_TX_48217,2020-05-04,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,17,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-6,8,,-17,-28,10,4.39,8.24,20.32,6.87,7.42,6.59,,10.16,4.12,5.22,9.34,,4.94,,5.22,5.77,10.99,32.13,5.22,11.81,3.85,5.22,6.32,40.92,4.12,10.44,9.06,,6.87,26.488889,21.027778,32.705556,0.0,,20.0,67.738964
US_TX_48217,2020-05-05,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,18,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-2,9,,-21,-28,10,4.19,9.23,17.05,7.27,6.71,6.71,5.03,10.9,5.59,,9.79,,3.91,5.03,6.43,4.19,8.67,30.2,8.39,10.62,7.27,4.75,10.06,40.54,,8.39,3.91,,8.39,24.472222,18.166667,30.405556,1.157111,,16.488889,61.439676
US_TX_48217,2020-05-06,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,18,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-1,,,-22,-27,8,5.65,9.04,15.53,4.52,4.8,4.8,,9.88,4.52,,7.91,,4.52,5.65,6.21,5.93,5.65,23.72,5.93,10.45,3.95,6.21,,36.99,4.52,14.97,4.24,,,20.388889,11.116667,28.083333,1.905,,8.711111,47.210593
US_TX_48217,2020-05-07,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,18,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-10,11,,-17,-28,9,4.52,11.86,13.83,5.93,6.78,,,9.31,5.08,5.08,9.03,5.08,7.06,7.62,,4.23,11.01,24.84,5.08,11.57,,4.52,7.34,35.57,6.21,7.06,,,,21.6,13.255556,29.288889,0.0,,12.144444,55.013091
US_TX_48217,2020-05-08,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,19,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-12,12,,-16,-27,12,7.77,11.8,16.7,10.07,5.18,,5.76,7.77,,,9.79,,6.33,5.76,,8.63,4.89,27.63,6.04,12.09,,4.32,,37.42,,12.66,5.18,,,22.577778,19.933333,26.166667,2.8448,,16.6,69.075501
US_TX_48217,2020-05-09,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,19,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-4,19,,-19,-11,,5.07,12.99,20.27,,4.43,,,,,,7.92,,,,,4.75,4.43,22.81,5.07,10.77,,,4.43,40.23,,12.36,6.02,4.75,,17.0,11.15,23.511111,0.0508,,8.788889,58.565231
US_TX_48217,2020-05-10,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,19,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,4,22,,-23,-18,,,8.05,12.69,6.81,7.43,4.33,,8.66,,,7.12,,,,,,5.57,19.19,5.88,10.83,5.26,,5.57,34.97,4.33,9.59,7.43,,8.05,18.044444,10.105556,25.161111,0.0,,9.65,58.271043
US_TX_48217,2020-05-11,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,19,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-6,1,,-17,-25,8,5.23,10.17,13.37,5.52,4.07,5.52,,9.59,,,8.72,4.36,6.97,6.97,,9.01,7.85,30.52,7.27,12.21,4.36,7.56,6.1,44.18,,10.46,11.04,,,20.305556,12.455556,27.338889,0.0,,10.977778,55.248606
US_TX_48217,2020-05-12,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,0,21,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-8,,,-19,-26,11,6.48,9.58,12.68,9.86,7.61,5.36,3.95,8.74,,,9.3,6.2,5.64,6.48,,6.2,9.02,25.08,5.07,6.76,5.36,,5.07,38.05,5.36,8.17,7.33,,,21.772222,19.388889,25.494444,0.5715,,16.855556,73.682991
US_TX_48217,2020-05-13,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,21,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-2,,,-16,-26,8,5.75,10.36,14.68,8.92,7.19,6.62,4.32,7.19,,5.47,11.8,4.03,4.6,5.47,7.19,7.48,11.51,25.03,4.6,11.51,5.18,6.33,4.89,38.27,,12.37,,5.47,5.75,22.527778,18.555556,29.688889,1.4732,,19.161111,81.527663
US_TX_48217,2020-05-14,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,22,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-8,8,,-19,-25,5,4.6,5.46,21.26,7.18,7.47,7.18,5.17,7.18,,5.46,10.63,4.88,5.75,,4.31,,6.61,25.29,,15.8,4.6,4.31,4.88,40.8,4.88,15.23,4.31,7.18,6.03,26.166667,21.197531,32.425926,0.0,,20.166667,69.742731
US_TX_48217,2020-05-15,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,22,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-14,5,,-19,-26,9,4.34,11.58,11.58,10.71,5.79,,,8.97,4.05,5.21,9.84,,4.05,4.63,,4.05,9.55,25.77,6.08,8.97,4.05,,6.08,38.5,,8.97,5.21,,4.63,26.177778,21.772222,31.633333,0.0,,20.694444,72.097522
US_TX_48217,2020-05-16,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,22,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-26,-6,,-22,-17,,4.45,11.57,14.83,4.45,5.93,4.75,,10.98,7.12,,10.38,,,5.93,,,6.82,21.66,4.75,11.27,5.04,,5.93,37.97,6.53,10.68,5.04,,5.34,19.683333,17.116667,28.438889,20.884444,,17.777778,88.870853
US_TX_48217,2020-05-17,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,22,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-5,5,,-17,-13,,,11.21,14.54,8.79,4.24,4.54,4.24,8.48,,4.24,5.45,4.85,5.15,,,5.15,8.48,21.51,6.66,13.03,4.24,5.45,5.15,39.68,5.15,13.94,,,,21.983333,17.716667,29.705556,41.486667,,17.311111,75.126592
US_TX_48217,2020-05-18,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,22,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-2,14,,-20,-23,7,4.02,12.91,13.49,6.03,9.76,5.45,4.88,7.46,,4.88,12.91,,6.31,9.18,5.17,,7.17,21.81,,10.33,,4.88,6.89,42.76,,14.06,6.03,7.46,6.89,24.35,16.027778,32.511111,2.286,,16.772222,62.734418
US_TX_48217,2020-05-19,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,23,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-1,,,-11,-24,8,4.08,10.19,14.56,5.53,7.57,,,7.86,,6.11,9.32,4.66,12.23,5.24,,4.66,,28.82,5.82,16.3,,6.99,9.03,38.72,4.66,14.85,9.03,,6.11,27.027778,19.377778,34.177778,0.0,,20.244444,66.583856
US_TX_48217,2020-05-20,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,23,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,1,,,-10,-23,6,5.31,9.74,18.89,6.79,7.97,8.27,4.72,7.97,5.02,5.9,11.51,5.61,5.31,8.27,4.13,,8.56,23.03,8.27,15.35,4.43,,8.27,45.46,4.72,14.17,4.43,,7.68,26.172222,22.05,32.905556,0.0,,21.455556,75.510178
US_TX_48217,2020-05-21,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,23,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-1,,,-11,-24,6,8.64,8.02,16.66,5.25,6.48,,,9.56,5.25,5.86,7.41,,,6.17,5.86,,7.1,26.23,5.86,14.19,,4.63,4.94,37.02,,12.34,6.17,6.48,,25.611111,21.188889,31.516667,0.0,,21.433333,78.090733
US_TX_48217,2020-05-22,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,23,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-2,18,,-5,-26,9,,7.75,14.26,7.44,6.2,5.89,6.2,6.2,4.65,8.37,13.02,4.65,,,6.82,,6.82,22.62,6.51,13.95,,,7.44,39.98,,10.54,8.37,,4.65,27.666667,22.838889,33.65,0.056444,,22.094444,71.888801
US_TX_48217,2020-05-23,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-9,28,,-14,-9,,6.43,5.14,17.68,6.11,,5.14,4.5,5.14,,,9.32,5.79,,4.82,4.5,6.11,6.11,20.89,,12.21,,4.82,4.5,33.75,,15.43,6.11,6.43,,26.955556,20.133333,33.033333,1.5494,,20.827778,69.334482
US_TX_48217,2020-05-24,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-4,11,,-24,-16,,,10.31,16.98,5.46,5.46,5.16,,4.25,,,5.16,,6.06,6.37,,,5.16,20.32,6.97,13.95,,,6.06,31.54,5.76,12.43,4.85,,,25.772222,20.255556,31.65,0.9525,,21.266667,76.409882
US_TX_48217,2020-05-25,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-9,-4,,-20,-66,,4.4,7.63,13.79,7.92,5.57,5.87,,4.11,4.99,,12.62,5.87,,,4.4,,7.33,22.89,5.28,14.38,,,7.33,42.25,6.75,11.74,7.04,5.57,,19.977778,18.305556,24.033333,6.6675,,18.322222,90.383085
US_TX_48217,2020-05-26,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-1,,,-17,-24,8,,,12.45,6.38,,8.2,,7.29,,4.25,13.36,,6.07,6.98,,,,25.5,5.77,20.34,,5.16,6.07,41.59,7.29,11.54,4.86,,8.5,20.961111,17.161111,26.288889,11.0236,,16.211111,74.5293
US_TX_48217,2020-05-27,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-1,9,,-11,-24,8,,9.44,11.27,8.83,4.87,7.01,5.48,9.44,,,9.14,,,,5.79,,9.44,24.67,4.87,9.75,5.18,6.7,4.57,37.16,,9.14,7.31,4.26,,21.188889,14.65,29.016667,0.592667,,15.422222,69.82994
US_TX_48217,2020-05-28,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-4,4,,-9,-22,6,4.69,6.57,13.13,7.19,4.69,,7.82,5.0,,4.69,10.63,,5.94,4.38,5.94,5.0,10.95,29.4,,15.64,,,5.0,40.34,,14.07,,8.13,8.13,22.805556,16.75,29.55,6.1722,,17.516667,72.432982
US_TX_48217,2020-05-29,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-5,9,,-5,-21,6,,10.38,11.35,7.46,,4.54,,7.14,5.19,5.51,15.25,4.54,,,4.54,4.87,7.14,21.73,5.84,11.03,5.19,,,41.85,,8.76,,8.43,,24.6,18.016667,30.861111,0.0254,,16.822222,62.189445
US_TX_48217,2020-05-30,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,0,14,,-11,1,,5.46,13.99,15.01,8.19,6.48,7.85,,5.12,,,17.74,6.14,5.8,,,,7.51,16.72,,10.92,5.46,,,38.21,8.19,9.89,,12.62,,24.566667,17.394444,30.583333,0.0,,15.061111,55.589133
US_TX_48217,2020-05-31,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,6,10,,-13,-11,,8.44,8.77,13.96,5.85,7.14,5.52,7.14,7.14,,6.17,6.82,,4.55,5.52,,4.87,7.14,22.41,4.87,14.61,,,,45.47,,13.64,5.52,,5.52,24.544444,18.044444,30.655556,0.0,,15.716667,58.013457
US_TX_48217,2020-06-01,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,5,7,,-11,-22,5,7.45,9.94,14.91,,5.28,6.52,,4.97,,7.45,8.38,,5.59,,,4.35,6.21,23.29,,15.53,5.9,5.9,,45.65,7.14,13.97,6.52,4.66,8.38,25.066667,20.461111,30.127778,0.0,,17.805556,64.252345
US_TX_48217,2020-06-02,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,3,,,-10,-22,6,,9.53,19.69,6.35,6.04,,,11.75,,,10.8,6.04,,,6.35,4.76,11.75,25.41,6.35,17.15,4.76,5.08,8.58,41.92,5.08,14.29,,6.04,6.04,26.122222,20.238889,32.538889,0.0,,19.127778,65.632998
US_TX_48217,2020-06-03,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,24,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,9,,,-4,-22,5,9.16,6.32,13.9,6.95,7.9,7.58,,5.05,,5.69,11.06,4.42,,,,5.37,10.74,27.8,6.95,19.9,,5.69,6.0,54.02,,14.53,6.95,,6.0,27.544444,21.266667,33.383333,0.0,,19.827778,62.988548
US_TX_48217,2020-06-04,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,25,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,1,16,,-9,-24,5,7.86,10.81,15.72,5.89,6.88,4.58,,7.86,4.58,4.58,12.12,5.57,,,5.24,,9.17,21.94,6.88,17.36,,5.24,7.53,48.47,5.24,11.13,7.53,8.19,5.24,28.6,22.766667,34.7,0.0,,21.494444,65.740251
US_TX_48217,2020-06-05,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,26,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,6,16,,-3,-26,6,8.09,6.47,13.27,8.41,6.8,4.85,,5.5,,4.53,10.36,,5.18,,,,8.41,24.92,7.12,14.24,,5.83,8.41,34.95,,6.8,7.44,6.47,,29.377778,24.066667,34.8,0.0,,21.716667,63.685175
US_TX_48217,2020-06-06,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,27,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,3,23,,-14,-2,,5.09,12.21,13.57,4.75,,11.54,,7.13,,,6.45,6.79,7.46,,,,5.77,20.36,,20.02,,,5.43,41.74,10.52,12.55,7.8,,,29.233333,21.988889,35.744444,0.0,,21.066667,61.627582
US_TX_48217,2020-06-07,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,0,29,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,5,16,,-13,-8,,,7.74,14.83,4.84,5.16,6.13,,5.8,,,5.16,6.77,5.48,,,4.51,7.74,22.89,7.09,15.48,,,,39.33,4.51,15.15,,4.51,,29.083333,23.033333,34.577778,0.0,,21.033333,62.077694
US_TX_48217,2020-06-08,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,29,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,3,11,,-9,-24,6,5.11,12.78,16.61,5.43,5.43,6.71,6.39,5.11,,,13.42,,,,8.31,,10.54,29.39,,14.38,8.95,6.71,5.43,45.05,5.75,14.38,,7.99,4.79,29.316667,22.483333,35.761111,0.0,,20.65,59.773543
US_TX_48217,2020-06-09,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,30,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,4,,,-6,-20,7,5.37,10.11,15.47,5.05,6.63,7.89,6.95,8.53,,,9.47,,6.0,,,,10.11,23.68,8.21,16.42,5.68,,9.79,46.42,5.05,11.37,6.32,6.0,7.58,30.977778,25.416667,37.288889,0.0,,19.244444,50.406804
US_TX_48217,2020-06-10,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,30,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,7,,,-5,-23,4,6.43,10.29,13.51,7.08,,7.72,10.94,5.47,,,9.65,9.01,6.11,,,,10.29,30.88,,12.54,9.01,4.5,6.43,44.07,,12.54,9.97,8.04,6.75,25.811111,16.066667,34.05,0.0,,7.0,30.27512
US_TX_48217,2020-06-11,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,3,0,33,1,,,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,2,18,,-2,-22,5,6.07,6.07,13.1,6.07,6.07,,8.3,4.79,,,9.26,5.11,6.39,5.43,,,5.75,28.75,7.03,14.05,,,7.03,36.73,5.43,12.78,4.79,5.43,5.11,25.022222,14.5,33.494444,0.0,,10.316667,39.67224
