location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18041,2020-01-11,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,9.87,,,15.22,6.17,24.68,7.41,32.09,,14.694444,9.5,18.311111,16.981714,,12.194444,85.091563
US_IN_18041,2020-01-12,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,9.21,7.02,9.21,9.21,32.02,8.34,38.16,7.9,4.538889,1.9,13.338889,17.852571,,2.061111,84.114757
US_IN_18041,2020-01-13,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,8.61,6.26,6.65,13.69,7.43,34.42,,40.29,7.43,4.727778,2.394444,6.772222,0.1016,,1.366667,78.956825
US_IN_18041,2020-01-14,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,8.76,8.76,16.38,10.29,20.95,6.48,37.72,6.86,4.011111,0.55,7.938889,0.0,,2.005556,86.940934
US_IN_18041,2020-01-15,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,8.0,10.29,,15.63,8.0,22.11,,37.73,,3.783333,-0.911111,10.927778,0.028222,,2.839506,92.931201
US_IN_18041,2020-01-16,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,5.72,11.06,8.77,13.35,10.3,23.65,,40.81,10.3,2.966667,-1.861111,10.25,0.0,,-1.344444,73.569445
US_IN_18041,2020-01-17,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,5.66,7.54,6.79,19.61,11.69,33.94,,32.8,5.66,-3.016667,-5.627778,3.277778,0.0,,-8.655556,65.18619
US_IN_18041,2020-01-18,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,11.81,7.87,8.31,11.37,11.37,25.36,,34.98,7.43,2.65,-3.65,9.038889,7.329714,,-0.761111,78.335742
US_IN_18041,2020-01-19,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,9.4,10.25,14.95,6.83,27.33,10.68,32.89,7.69,-6.861111,-10.838889,4.711111,9.87425,,-11.255556,70.971452
US_IN_18041,2020-01-20,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,5.95,11.9,7.44,10.42,13.02,27.53,5.95,34.6,,-7.627778,-10.666667,-2.555556,0.0,,-11.616667,73.205987
US_IN_18041,2020-01-21,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,11.35,9.08,21.18,10.59,23.83,7.57,33.29,8.32,-4.272222,-8.827778,-1.366667,0.0,,-9.572222,66.703432
US_IN_18041,2020-01-22,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,8.23,7.48,17.95,8.6,25.42,8.6,41.13,8.23,-3.922222,-8.577778,2.861111,0.0,,-9.327778,66.253149
US_IN_18041,2020-01-23,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,9.03,7.9,6.02,16.93,7.15,35.35,7.9,38.74,10.53,2.255556,-4.572222,7.644444,0.0,,-6.488889,52.668444
US_IN_18041,2020-01-24,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,10.12,8.31,,17.7,6.14,31.79,10.12,36.85,6.86,4.933333,0.4,7.7,2.8575,,2.561111,84.779239
US_IN_18041,2020-01-25,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,,9.17,24.89,11.36,31.88,9.17,30.57,7.42,2.338889,0.7,5.611111,6.5405,,0.927778,90.50578
US_IN_18041,2020-01-26,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,9.33,8.52,,23.93,,30.43,7.71,35.29,10.14,0.972222,-0.111111,4.91358,0.6985,,-1.277778,85.204004
US_IN_18041,2020-01-27,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,6.49,9.37,7.21,31.73,6.85,36.77,,32.81,6.13,-0.016667,-2.722222,3.161111,0.0508,,-2.044444,86.414877
US_IN_18041,2020-01-28,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,12.32,5.8,17.75,32.96,8.33,45.64,7.97,40.93,,0.611111,-1.814815,1.888889,0.0,,-1.627778,85.150874
US_IN_18041,2020-01-29,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,9.35,8.98,35.16,7.11,47.5,,32.17,13.09,0.588889,-0.061728,1.617284,0.0,,-2.944444,77.258085
US_IN_18041,2020-01-30,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,7.1,8.97,7.47,31.01,7.1,44.08,5.98,27.27,8.59,0.722222,-0.3,2.233333,0.0,,-3.7,72.432656
US_IN_18041,2020-01-31,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,9.39,7.58,31.77,10.11,40.8,6.5,26.35,5.78,0.972222,-0.322222,3.005556,0.0,,-1.961111,80.870762
US_IN_18041,2020-02-01,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,7.73,10.31,7.3,23.62,7.3,28.78,,39.09,10.31,2.338889,0.261111,4.866667,1.088571,,0.488889,87.706695
US_IN_18041,2020-02-02,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,7.21,9.33,9.76,22.06,8.48,22.48,,30.12,,6.555556,0.716667,17.383333,0.0508,,-0.183333,62.512655
US_IN_18041,2020-02-03,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,7.77,5.55,8.51,24.79,11.1,27.01,,24.79,,9.694444,0.516667,17.183333,0.0,,2.5,61.080763
US_IN_18041,2020-02-04,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,7.63,6.9,8.35,20.7,9.08,30.51,8.35,36.32,,11.933333,1.7,17.472222,0.4445,,6.216667,68.183935
US_IN_18041,2020-02-05,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,7.29,6.92,14.58,9.48,23.69,6.2,31.34,6.56,1.144444,-0.038889,2.494444,7.62,,-2.294444,77.896995
US_IN_18041,2020-02-06,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,7.43,7.43,15.57,8.14,25.84,9.2,29.73,,-0.644444,-1.844444,0.9,5.769429,,-1.944444,91.024546
US_IN_18041,2020-02-07,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,6.56,5.83,,12.76,9.84,29.53,9.48,31.72,6.56,-1.794444,-3.411111,0.85,1.27,30.48,-4.705556,80.582627
US_IN_18041,2020-02-08,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,9.61,6.55,16.59,12.66,26.2,,41.92,,-0.9,-3.461111,1.161111,0.338667,30.48,-3.144444,84.804183
US_IN_18041,2020-02-09,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,9.52,13.84,,11.24,6.92,23.36,8.65,47.14,,-0.577778,-4.766667,2.694444,1.306286,30.48,-2.977778,83.916491
US_IN_18041,2020-02-10,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,9.22,6.92,11.15,20.76,9.61,32.29,7.69,29.21,,4.283333,-0.455556,7.45,11.303,30.48,2.622222,89.108588
US_IN_18041,2020-02-11,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,6.98,5.51,11.01,12.48,27.9,6.98,35.61,,1.972222,0.661111,5.505556,1.411111,,-0.994444,80.923078
US_IN_18041,2020-02-12,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,5.67,6.73,7.44,15.94,9.21,22.31,6.73,25.14,,0.444444,-2.616667,3.872222,0.254,50.8,-2.561111,80.374644
US_IN_18041,2020-02-13,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,,11.05,8.29,9.07,,21.7,9.47,33.54,6.31,0.238889,-4.811111,2.5,11.96975,30.48,-1.277778,89.65939
US_IN_18041,2020-02-14,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,,,,,5.58,7.82,,10.8,12.66,23.08,,30.9,,-9.394444,-13.377778,-1.761111,0.47625,30.48,-14.077778,68.86687
US_IN_18041,2020-02-15,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,3,-3,2,,6.52,9.56,,13.9,7.82,25.63,7.82,33.45,8.25,-5.205556,-13.138889,5.661111,0.0,30.48,-11.583333,61.236728
US_IN_18041,2020-02-16,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,2,4,9,,7.37,7.37,,12.14,9.54,26.89,,32.53,7.37,4.038889,1.038889,7.444444,0.0,30.48,-3.644444,57.604891
US_IN_18041,2020-02-17,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,-6,-2,-1,2,6.21,6.57,7.3,16.79,,40.89,7.3,29.57,9.49,1.988889,-3.633333,8.611111,0.0,,-2.511111,72.341743
US_IN_18041,2020-02-18,ChIJz5yzipy7aogRcAGQXTlPjnk,Q506506,geoId/18041,US,United States of America,IN,Indiana,18041,Fayette County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,11420,11734,2568,3055,2582,2483,3019,3215,3188,1938,1106,1802224,39.64,-85.18,557,74.828571,-1,-1,1,0,7.23,5.79,7.23,15.55,11.21,22.42,5.42,34.72,9.04,7.261111,0.583333,10.611111,1.197429,,3.461111,76.986601
