location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NC_37137,2020-01-11,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,21.23,55.37,20.802469,17.623457,23.512346,0.0,13.95679,67.291402
US_NC_37137,2020-01-12,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,20.96,38.42,20.587302,16.825397,22.333333,1.566333,18.074074,85.239015
US_NC_37137,2020-01-13,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,36.99,33.98,18.849206,16.833333,22.285714,1.989667,17.861111,93.885847
US_NC_37137,2020-01-14,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,22.52,28.73,40.38,19.071429,16.84127,22.365079,5.08,17.518519,90.505857
US_NC_37137,2020-01-15,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,19.51,29.27,29.27,16.37037,14.154321,20.506173,0.112889,13.305556,81.968539
US_NC_37137,2020-01-16,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,12.69,23.79,19.82,16.969136,13.067901,21.592593,0.0,11.024691,68.212576
US_NC_37137,2020-01-17,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,25.88,39.22,7.345679,3.141975,18.271605,0.0,-4.950617,41.769364
US_NC_37137,2020-01-18,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,29.79,37.67,6.802469,1.759259,16.598765,0.0,0.018519,62.702905
US_NC_37137,2020-01-19,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,16.87,,51.49,16.802469,10.333333,19.58642,0.762,11.895062,73.56735
US_NC_37137,2020-01-20,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,23.34,52.07,3.425926,0.006173,11.950617,0.084667,-6.209877,49.637334
US_NC_37137,2020-01-21,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,23.49,38.88,1.425926,-1.17284,5.222222,0.0,-6.660494,55.266142
US_NC_37137,2020-01-22,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,12.67,28.31,28.31,3.518519,-0.487654,9.82716,0.0,-2.777778,63.850641
US_NC_37137,2020-01-23,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,18.95,28.8,36.37,7.567901,2.265432,14.425926,0.0,3.895062,78.07133
US_NC_37137,2020-01-24,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,26.47,26.47,13.814815,5.746914,20.302469,0.0,8.958333,73.256183
US_NC_37137,2020-01-25,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,17.07,36.15,43.18,17.302469,11.080247,20.592593,4.233333,11.944444,72.178757
US_NC_37137,2020-01-26,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,28.08,38.29,10.123457,5.302469,17.487654,1.721556,2.314815,60.482904
US_NC_37137,2020-01-27,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,11.21,42.61,36.63,9.666667,3.376543,17.876543,0.0,2.796296,63.775153
US_NC_37137,2020-01-28,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,33.95,38.58,9.580247,3.709877,16.240741,1.233714,2.444444,62.599132
US_NC_37137,2020-01-29,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,46.36,33.65,7.771605,3.635802,13.228395,0.084667,0.740741,63.645808
US_NC_37137,2020-01-30,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,11.95,35.86,33.62,8.32716,2.537037,13.203704,0.0,1.388889,62.337698
US_NC_37137,2020-01-31,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,41.36,30.64,7.432099,3.660494,14.123457,0.326571,3.450617,76.442357
US_NC_37137,2020-02-01,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,23.97,31.34,9.061728,5.592593,13.006173,16.298333,7.203704,88.616152
US_NC_37137,2020-02-02,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,34.52,45.71,10.549383,5.993827,16.814815,2.427111,4.055556,65.70149
US_NC_37137,2020-02-03,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,11.27,36.83,36.83,16.339506,8.246914,26.740741,0.0,4.462963,47.137577
US_NC_37137,2020-02-04,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,19.49,53.98,16.487654,12.37037,24.351852,0.0,9.277778,63.998977
US_NC_37137,2020-02-05,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,14.41,34.89,34.89,17.376543,14.364198,22.030864,0.217714,12.382716,73.344613
US_NC_37137,2020-02-06,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,30.24,37.61,19.228395,14.864198,23.339506,2.612571,16.888889,85.265581
US_NC_37137,2020-02-07,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,11.89,22.19,22.98,16.5,11.364198,22.055556,48.949429,9.537037,63.917125
US_NC_37137,2020-02-08,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,30.14,36.73,6.814815,2.962963,10.148148,9.172222,-2.487654,51.735454
US_NC_37137,2020-02-09,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,35.83,34.88,7.030864,1.790123,11.685185,0.0,0.895062,65.166007
US_NC_37137,2020-02-10,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,13.85,23.32,43.73,12.185185,2.635802,20.975309,0.0,6.802469,69.967155
US_NC_37137,2020-02-11,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,12.69,24.68,49.35,19.401235,15.91358,22.67284,0.0,15.882716,80.544466
US_NC_37137,2020-02-12,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,31.15,31.91,15.432099,11.598765,21.648148,1.923143,11.54321,77.910642
US_NC_37137,2020-02-13,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,30.08,38.15,18.728395,11.851852,24.604938,1.197429,15.8125,82.713133
US_NC_37137,2020-02-14,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,,,,,19.09,38.19,11.986111,8.458333,20.131944,2.177143,5.736111,65.934213
US_NC_37137,2020-02-15,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,9,5,,,19.25,36.58,5.243056,1.4375,11.444444,0.0,-2.25,58.811594
US_NC_37137,2020-02-16,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,0,-11,,13.29,26.58,50.5,7.645833,1.770833,13.694444,0.0,1.201389,63.98665
US_NC_37137,2020-02-17,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,5,-5,-13,13.84,28.55,55.37,11.67284,7.401235,15.191358,5.805714,7.04321,73.799718
US_NC_37137,2020-02-18,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,2,-2,6,,33.66,35.06,12.444444,7.358025,18.444444,3.697111,8.944444,79.684204
US_NC_37137,2020-02-19,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,-3,-8,1,,33.27,30.5,12.364198,8.512346,17.290123,2.902857,8.308642,76.431336
US_NC_37137,2020-02-20,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,2,32,1,,19.3,30.75,7.425926,3.222222,10.123457,1.233714,1.432099,66.127804
US_NC_37137,2020-02-21,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,-26,-23,-31,14.93,31.53,49.78,1.790123,0.283951,6.506173,19.485429,-1.703704,77.884401
US_NC_37137,2020-02-22,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,-8,-8,,,18.69,40.05,2.709877,-2.592593,10.475309,0.790222,-4.54321,59.136361
US_NC_37137,2020-02-23,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,7,-17,,,28.03,50.81,6.37037,-1.092593,15.364198,0.451556,-1.283951,58.183541
US_NC_37137,2020-02-24,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,4,-2,8,13.38,33.1,38.03,9.555556,2.975309,14.697531,0.471714,4.62963,71.924204
US_NC_37137,2020-02-25,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,3,-14,2,,34.32,41.63,14.493827,7.925926,19.716049,9.567333,12.969136,90.656696
US_NC_37137,2020-02-26,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,5,5,9,,33.8,27.33,16.08642,12.740741,19.722222,3.84175,14.790123,92.126321
US_NC_37137,2020-02-27,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,12,0,7,,38.74,37.22,11.512346,7.345679,18.166667,1.814286,3.246914,57.329057
US_NC_37137,2020-02-28,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,21,3,7,,38.41,32.26,6.308642,0.432099,13.67284,0.0,-4.179012,47.134921
US_NC_37137,2020-02-29,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,14,0,,,36.92,33.14,7.709877,1.950617,11.919753,0.0,-1.308642,52.985438
US_NC_37137,2020-03-01,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,17,17,,,40.11,46.64,5.018519,-1.203704,12.17284,0.0,-6.561728,43.005138
US_NC_37137,2020-03-02,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,12,8,6,18.38,39.06,41.36,10.901235,1.08642,19.938272,0.0,1.919753,54.414582
US_NC_37137,2020-03-03,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,25,21,2,,55.5,43.66,16.851852,13.833333,20.055556,1.233714,12.654321,76.843243
US_NC_37137,2020-03-04,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,12,5,2,12.13,47.81,44.24,14.981481,11.364198,18.660494,1.68275,10.185185,73.241315
US_NC_37137,2020-03-05,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,10,0,-1,14.23,46.95,40.55,11.092593,8.635802,14.518519,1.669143,8.148148,82.432084
US_NC_37137,2020-03-06,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,9,14,2,,46.84,31.97,10.469136,7.938272,15.833333,20.102286,6.685185,77.652874
US_NC_37137,2020-03-07,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,16,2,,17.55,36.95,31.41,8.962963,5.222222,14.493827,0.169333,-1.469136,48.239032
US_NC_37137,2020-03-08,ChIJDdz8HHvIqIkR9pMGf5U5rqU,Q507616,geoId/37137,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2,,,,,,,12638,6446,6192,980,1176,1215,1248,1310,1881,2372,1623,833,2528731,35.15,-76.67,1467,79.575,15,2,,,30.79,26.39,7.555556,0.882716,14.62963,0.0,-2.067901,50.699039
