location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05073,2020-01-01,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,4.927778,0.094444,11.872222,0.0,,-0.333333,69.263874
US_AR_05073,2020-01-02,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,10.95,8.816667,13.916667,3.104444,,7.533333,79.643563
US_AR_05073,2020-01-03,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,14.488889,12.0,18.455556,13.518444,,12.538889,88.117303
US_AR_05073,2020-01-04,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,8.855556,2.155556,14.955556,0.084667,,1.654321,60.790002
US_AR_05073,2020-01-05,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,8.044444,0.216667,21.277778,0.0,,1.794444,65.156437
US_AR_05073,2020-01-06,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,10.666667,2.788889,19.588889,0.0,,5.105556,68.834394
US_AR_05073,2020-01-07,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,9.422222,1.672222,17.383333,0.0,,-0.494444,50.491963
US_AR_05073,2020-01-08,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,6.705556,-1.516667,18.627778,0.0,,-1.188889,57.654954
US_AR_05073,2020-01-09,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,12.177778,7.144444,18.861111,0.0,,6.188889,67.16854
US_AR_05073,2020-01-10,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,18.866667,16.861111,22.2,0.423333,,16.148148,82.991468
US_AR_05073,2020-01-11,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,12.611111,3.016667,22.866667,45.917556,,10.816667,88.966884
US_AR_05073,2020-01-12,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,3.011111,0.766667,8.0,14.026444,,0.355556,82.824381
US_AR_05073,2020-01-13,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,6.472222,1.133333,15.6,0.0,,3.969136,82.913408
US_AR_05073,2020-01-14,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,13.488889,11.666667,16.511111,17.723556,,12.623457,92.600187
US_AR_05073,2020-01-15,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,17.833333,15.033333,22.511111,1.693333,,17.243056,94.377955
US_AR_05073,2020-01-16,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,15.361111,9.2,20.911111,2.144889,,13.255556,87.693122
US_AR_05073,2020-01-17,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,9.011111,7.138889,13.166667,14.8336,,4.544444,73.827501
US_AR_05073,2020-01-18,ChIJ4-QRpy3wM4YRtpbKiijErQE,Q61167,geoId/05073,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2,,,,,,,6797,3313,3484,673,730,819,623,751,1074,980,762,385,1827403,33.264167,-93.592778,1412,73.55,,15.327778,10.494444,19.033333,6.999111,,12.216667,81.83905
