location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WY_56035,2020-01-01,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,24.7,38.81,-6.166667,-11.814815,0.197531,1.2192,180.34,-9.357143,80.997632
US_WY_56035,2020-01-02,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,18.93,36.74,-4.222222,-10.17284,-0.574074,5.5372,180.34,-8.531746,75.821807
US_WY_56035,2020-01-03,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,,24.52,-4.777778,-9.240741,0.716049,0.0,180.34,-9.238095,74.888485
US_WY_56035,2020-01-04,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,,,-6.271605,-13.790123,2.04321,0.211667,180.34,-10.539683,77.357575
US_WY_56035,2020-01-05,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,,35.76,-6.802469,-13.308642,0.58642,0.3048,180.34,-11.52381,74.287685
US_WY_56035,2020-01-06,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,19.0,27.01,-6.962963,-11.796296,-2.407407,0.592667,180.34,-11.880952,72.03246
US_WY_56035,2020-01-07,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,17.59,29.31,-4.024691,-8.932099,2.030864,0.550333,180.34,-8.587302,73.729309
US_WY_56035,2020-01-08,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,22.27,15.77,-4.339506,-9.037037,0.802469,0.6096,180.34,-8.460317,79.901753
US_WY_56035,2020-01-09,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,,32.98,-6.265432,-9.919753,-1.981481,1.5748,180.34,-10.936508,75.873302
US_WY_56035,2020-01-10,ChIJjXutE5u9V4cRjNUtUPgMhns,Q490494,geoId/56035,US,United States of America,WY,Wyoming,56035,Sublette County,US,USA,2,,,,,,,9745,5240,4505,1233,1165,954,1270,1244,1356,1330,832,361,289191,42.76,-109.92,12783,81.95,,,,,23.1,-11.839506,-19.259259,-4.950617,1.0668,180.34,-16.539683,72.814365
