location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_transit_stations,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48129,2020-01-22,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,6.333333,3.172222,11.933333,1.735667,,3.416667,81.931867
US_TX_48129,2020-01-23,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,5.988889,1.0,12.655556,0.0508,,-0.705556,62.668311
US_TX_48129,2020-01-24,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,4.805556,-2.533333,15.294444,0.0,,-5.277778,48.490655
US_TX_48129,2020-01-25,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,7.077778,0.122222,16.272222,0.0,,-0.344444,59.395664
US_TX_48129,2020-01-26,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,6.622222,-1.2,17.711111,0.0,,-0.772222,59.483682
US_TX_48129,2020-01-27,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,8.077778,-0.905556,19.661111,0.0,,-0.016667,56.984158
US_TX_48129,2020-01-28,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,5.772222,0.538889,15.594444,1.312333,,2.233333,78.446728
US_TX_48129,2020-01-29,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,1.905556,-3.994444,9.227778,1.651,,-2.466667,73.522366
US_TX_48129,2020-01-30,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,1.9,-2.277778,9.683333,0.0,,-2.355556,74.027674
US_TX_48129,2020-01-31,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,4.077778,-1.555556,11.455556,0.0,,-4.194444,55.343845
US_TX_48129,2020-02-01,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,6.322222,-2.061111,21.080247,0.0,,-7.172222,37.960407
US_TX_48129,2020-02-02,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,11.666667,1.85,25.697531,0.0,,-3.866667,34.023064
US_TX_48129,2020-02-03,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,10.688889,3.133333,19.288889,0.0,,-3.766667,36.351223
US_TX_48129,2020-02-04,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,-0.116667,-3.05,5.755556,0.338667,,-3.888889,75.892465
US_TX_48129,2020-02-05,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,-3.461111,-7.35,0.927778,0.4445,,-9.172222,65.102588
US_TX_48129,2020-02-06,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,-2.877778,-10.477778,9.255556,0.0,50.8,-10.872222,54.852645
US_TX_48129,2020-02-07,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,3.916667,-1.838889,9.933333,0.0,30.48,-4.5,54.56395
US_TX_48129,2020-02-08,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,4.622222,-3.644444,15.688889,0.0,,-2.166667,61.618181
US_TX_48129,2020-02-09,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,8.927778,2.716667,14.5,0.0,,1.138889,58.384488
US_TX_48129,2020-02-10,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,0.827778,-2.922222,9.155556,0.508,,-4.372222,68.388119
US_TX_48129,2020-02-11,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,0.638889,-0.822222,3.344444,2.9845,,-1.605556,85.119015
US_TX_48129,2020-02-12,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,1.138889,-3.855556,7.75,2.497667,,-2.183333,78.797259
US_TX_48129,2020-02-13,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,-1.338889,-6.255556,6.327778,0.635,50.8,-6.311111,69.175453
US_TX_48129,2020-02-14,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,-2.077778,-5.844444,5.505556,0.0,,-7.411111,67.623581
US_TX_48129,2020-02-15,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,6.05,0.133333,15.372222,0.0,,-0.272222,64.185643
US_TX_48129,2020-02-16,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,2,6.933333,-1.327778,18.422222,0.0,,-0.572222,59.470543
US_TX_48129,2020-02-17,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,9.122222,1.916667,17.461111,0.0,,2.3,63.812029
US_TX_48129,2020-02-18,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,6.277778,2.433333,13.311111,0.0,,-1.822222,56.593176
US_TX_48129,2020-02-19,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,-6,3.211111,-1.811111,9.961111,0.0,,-5.361111,53.636863
US_TX_48129,2020-02-20,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,1.577778,-4.055556,8.788889,0.0,,-4.566667,64.028229
US_TX_48129,2020-02-21,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,-1.011111,-8.694444,11.355556,0.0,,-6.45,66.740356
US_TX_48129,2020-02-22,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,9,7.644444,1.627778,17.55,0.0,,-0.461111,56.616516
US_TX_48129,2020-02-23,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,-13,12.833333,8.822222,19.838889,0.2032,,5.016667,60.046563
US_TX_48129,2020-02-24,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,8.661111,3.605556,16.288889,1.143,,2.666667,66.679616
US_TX_48129,2020-02-25,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,4.216667,-0.705556,14.25,0.2032,,-2.883333,60.768292
US_TX_48129,2020-02-26,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,4,-0.55,-6.272222,6.833333,0.0,,-7.494444,59.837575
US_TX_48129,2020-02-27,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,2.955556,-6.044444,16.688889,0.0,,-9.305556,40.749138
US_TX_48129,2020-02-28,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,6.794444,-4.011111,19.016667,0.0,,-5.622222,41.030992
US_TX_48129,2020-02-29,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,11.061111,0.644444,23.661111,0.0,,-5.883333,30.422439
US_TX_48129,2020-03-01,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,13.827778,2.755556,24.15,0.0,,-5.644444,25.793486
US_TX_48129,2020-03-02,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,9.366667,1.994444,21.727778,0.0,,-1.477778,46.89716
US_TX_48129,2020-03-03,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,10.166667,3.8,17.477778,0.0,,-1.027778,46.321459
US_TX_48129,2020-03-04,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,8,9.416667,4.6,15.394444,0.635,,-0.122222,52.273009
US_TX_48129,2020-03-05,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,8.416667,0.877778,17.044444,0.0508,,-3.083333,44.835155
US_TX_48129,2020-03-06,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,7.733333,-2.683333,19.222222,0.0,,-5.422222,39.167446
US_TX_48129,2020-03-07,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,11.455556,2.977778,21.416667,0.0,,-1.922222,39.777923
US_TX_48129,2020-03-08,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,9,11.422222,6.227778,19.783333,1.1176,,4.805556,64.064748
US_TX_48129,2020-03-09,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,13.511111,9.244444,20.188889,6.966857,,8.516667,72.071693
US_TX_48129,2020-03-10,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,13.372222,5.144444,25.111111,0.1778,,5.177778,58.093644
US_TX_48129,2020-03-11,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,16.2,8.472222,23.711111,0.0762,,6.638889,53.7603
US_TX_48129,2020-03-12,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,17.988889,11.872222,26.005556,0.0762,,6.55,47.52781
US_TX_48129,2020-03-13,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,9.683333,4.483333,20.6,2.0828,,3.538889,65.799586
US_TX_48129,2020-03-14,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,6.827778,3.883333,14.083333,7.982857,,4.583333,85.860629
US_TX_48129,2020-03-15,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,5.966667,3.555556,12.422222,1.49225,,4.211111,88.571625
US_TX_48129,2020-03-16,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,8.888889,4.8,19.388889,1.87325,,6.638889,86.249068
US_TX_48129,2020-03-17,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,11.488889,8.166667,18.022222,7.184571,,10.272222,92.344532
US_TX_48129,2020-03-18,ChIJAXbe8z6MAIcRI8heFVS9NsQ,Q109451,geoId/48129,US,United States of America,TX,Texas,48129,Donley County,US,USA,2,,,,,,,3340,1648,1692,367,525,394,345,277,407,474,341,210,1810723,34.96,-100.81,2417,79.1,,14.072222,7.988889,24.016667,10.202333,,10.016667,77.07964
