location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29135,2020-01-01,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,,44.55,35.64,4.174603,-2.31746,13.865079,0.0,,-4.412698,53.888653
US_MO_29135,2020-01-02,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,,22.22,36.7,7.547619,2.436508,12.34127,0.0,,1.619048,66.520113
US_MO_29135,2020-01-03,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,,34.36,45.82,5.436508,2.928571,10.15873,0.0,,3.031746,84.525511
US_MO_29135,2020-01-04,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,25.01,36.13,36.13,2.293651,0.150794,6.190476,0.0,,-3.222222,67.048945
US_MO_29135,2020-01-05,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,18.34,28.43,62.36,3.746032,-1.388889,11.896825,0.0,,-5.02381,53.028033
US_MO_29135,2020-01-06,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,13.46,36.8,55.65,2.452381,-4.452381,10.126984,0.0,,-5.47619,56.281098
US_MO_29135,2020-01-07,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,,23.69,35.54,3.349206,-0.888889,9.579365,0.0,,-4.142857,58.386398
US_MO_29135,2020-01-08,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,,26.89,50.42,4.333333,-1.992063,11.81746,0.0,,-5.0,50.96386
US_MO_29135,2020-01-09,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,,32.03,31.23,11.230159,5.47619,15.603175,0.0,,2.087302,53.452488
US_MO_29135,2020-01-10,ChIJ69j_dzNaw4cRr7lTuMHWdko,Q489986,geoId/29135,US,United States of America,MO,Missouri,29135,Moniteau County,US,USA,2,,,,,,,16047,8529,7518,2182,2129,1983,2204,2091,2089,1646,1072,651,1180442,38.63,-92.58,1085,77.85,,,,,37.58,35.95,11.420635,6.047619,15.642857,5.969,50.8,10.531746,94.318466
