location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OK_40039,2020-01-11,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,11.59,11.23,10.51,5.07,,18.48,9.42,,9.78,,7.97,5.8,6.88,30.07,,7.97,7.97,32.24,8.33,,-2.072222,-6.955556,3.444444,0.381,-7.561111,66.269893
US_OK_40039,2020-01-12,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,6.76,7.82,12.45,6.76,,6.4,11.74,8.89,,13.87,,,5.69,6.76,25.96,,9.25,7.47,41.26,8.18,,2.683333,-2.605556,13.822222,0.0,-3.644444,63.253478
US_OK_40039,2020-01-13,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,5.24,10.76,10.76,9.66,5.79,6.07,16.28,7.73,4.14,8.83,4.14,5.79,4.42,9.38,24.56,4.14,6.62,5.24,39.19,6.62,6.35,5.933333,-0.977778,16.788889,0.0,0.644444,69.506667
US_OK_40039,2020-01-14,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,7.08,7.62,8.44,8.71,5.17,5.99,13.34,7.08,,6.54,5.17,7.35,5.45,8.71,18.25,7.08,7.9,3.81,44.94,5.17,5.45,8.222222,0.183333,18.555556,0.0,3.138889,72.903138
US_OK_40039,2020-01-15,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,9.36,4.82,6.15,6.69,6.69,12.31,7.22,5.35,12.31,,5.08,6.15,7.22,25.15,6.42,3.75,5.62,39.33,5.62,7.49,8.766667,4.205556,12.866667,0.0,2.872222,67.672883
US_OK_40039,2020-01-16,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,6.23,11.93,6.74,4.41,7.52,14.01,11.67,6.74,9.34,5.71,3.89,4.15,7.52,25.16,,5.71,8.56,40.73,4.15,5.19,0.55,-2.9,7.677778,1.2065,-5.194444,65.501864
US_OK_40039,2020-01-17,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,4.67,6.59,8.52,7.14,3.85,7.42,11.54,5.5,5.77,10.99,,,,5.22,20.61,3.85,4.12,,31.6,4.12,5.5,0.572222,-2.144444,5.072222,10.795,-0.238889,94.332705
US_OK_40039,2020-01-18,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,8.78,10.24,,5.12,8.78,16.09,7.31,,9.51,5.48,7.31,,,28.52,9.87,6.58,,47.17,7.68,8.78,5.327778,0.494444,8.844444,2.1082,-0.972222,63.980061
US_OK_40039,2020-01-19,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,5.72,8.22,9.3,5.01,6.08,,20.39,10.37,,7.51,5.72,,5.36,8.58,26.82,8.58,5.72,6.79,48.99,7.51,,1.866667,-4.361111,10.344444,0.0,-5.955556,56.315838
US_OK_40039,2020-01-20,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,5.98,11.33,9.76,5.04,5.67,5.35,16.68,9.76,5.98,10.7,12.91,7.55,,4.72,25.5,7.24,6.92,5.67,38.72,6.61,4.41,2.144444,-5.327778,12.905556,0.0,-4.061111,63.627965
US_OK_40039,2020-01-21,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,7.21,10.68,11.22,,7.21,18.69,6.41,3.74,12.29,7.48,5.07,6.14,8.01,24.04,8.55,6.14,8.28,42.73,9.08,6.94,0.994444,-3.483333,8.305556,0.0,-3.611111,71.408711
US_OK_40039,2020-01-22,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,9.37,11.9,6.83,,6.83,17.21,4.81,6.08,9.11,8.61,6.83,4.81,4.56,26.58,5.32,6.08,5.06,33.41,5.57,6.08,4.394444,2.738889,6.5,2.116667,3.161111,91.740946
US_OK_40039,2020-01-23,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,6.2,9.7,9.43,7.55,3.77,4.04,23.18,8.09,6.74,10.78,7.28,4.04,5.12,7.01,35.31,6.74,4.04,6.74,36.92,4.58,3.77,6.061111,1.65,13.155556,0.197556,1.522222,72.887558
US_OK_40039,2020-01-24,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,6.28,9.7,7.7,9.98,5.71,3.99,23.67,6.85,3.99,7.7,4.28,,3.99,5.99,37.65,3.99,6.28,5.13,34.23,4.28,6.28,4.172222,-1.955556,12.894444,0.0,-3.055556,59.81884
US_OK_40039,2020-01-25,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,7.87,8.23,11.45,9.31,,7.16,22.55,5.01,,7.87,6.44,8.59,,,25.05,5.37,5.73,,39.73,8.23,6.8,5.683333,-0.461111,15.933333,0.0,0.116667,67.62904
US_OK_40039,2020-01-26,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,6.07,14.37,11.81,8.3,8.3,7.98,22.35,9.58,,8.3,6.71,4.79,7.66,7.66,31.29,5.11,7.66,7.66,38.31,7.66,4.47,7.288889,-0.183333,17.511111,0.0,1.538889,67.049457
US_OK_40039,2020-01-27,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,5.33,7.11,11.17,8.12,4.57,5.58,34.52,9.39,5.33,7.36,6.85,4.06,3.81,8.63,51.02,5.84,7.87,7.87,38.08,5.33,6.35,7.988889,-0.361111,18.533333,0.0,1.627778,64.249699
US_OK_40039,2020-01-28,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,5.52,7.52,9.53,10.28,3.51,6.02,27.08,10.28,6.77,10.03,4.51,3.76,6.02,6.02,36.61,5.52,5.01,12.04,32.1,6.27,6.77,5.233333,0.5,13.477778,3.725333,3.227778,86.944395
US_OK_40039,2020-01-29,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,7.67,11.63,8.17,5.45,4.46,24.75,8.41,5.45,10.39,4.21,7.67,4.95,9.4,39.6,4.7,6.19,6.68,35.14,11.14,4.21,0.9,-0.416667,2.383333,5.36575,-0.383333,91.257915
US_OK_40039,2020-01-30,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,6.44,7.72,12.36,8.5,8.5,4.89,33.73,9.27,4.63,8.5,,5.66,6.95,8.5,41.71,6.18,7.21,6.18,39.91,10.3,5.15,1.344444,-0.066667,3.816667,0.0,-0.961111,84.726438
US_OK_40039,2020-01-31,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,5.38,7.53,11.84,7.8,,6.46,29.32,9.14,,12.64,5.11,,,9.68,28.78,5.92,8.34,9.95,35.23,7.8,6.19,3.422222,-1.227778,10.8,0.0,-2.027778,67.772998
US_OK_40039,2020-02-01,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,6.56,12.02,11.65,,7.65,24.04,8.74,5.46,6.56,,6.92,,7.29,34.97,5.83,7.65,8.01,36.42,6.56,5.83,5.427778,-2.255556,19.755556,0.0,-4.227778,50.096025
US_OK_40039,2020-02-02,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,5.47,9.57,8.89,11.96,6.83,6.49,18.8,7.52,7.86,8.54,4.79,4.79,4.79,,32.81,5.81,6.15,,39.99,5.47,5.13,11.577778,2.266667,24.355556,0.0,-0.488889,43.704311
US_OK_40039,2020-02-03,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,3.92,8.36,15.15,6.01,6.53,7.58,23.77,10.97,5.49,9.93,6.01,7.05,3.66,9.93,31.87,6.79,6.01,4.96,43.1,4.7,7.84,11.466667,4.2,18.0,0.0,-0.427778,43.984678
US_OK_40039,2020-02-04,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,7.6,11.4,3.8,6.08,3.8,14.95,8.87,7.09,12.92,4.05,4.05,5.57,10.39,32.93,5.32,7.85,6.08,42.05,5.32,5.83,0.6,-1.538889,4.705556,0.0,-2.261111,81.370181
US_OK_40039,2020-02-05,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,4.26,7.38,7.95,7.95,6.81,7.95,23.56,12.21,6.25,9.65,9.65,6.25,5.11,10.22,29.8,,6.25,4.26,38.89,7.1,,-2.044444,-4.011111,1.061111,0.3175,-6.494444,72.076646
US_OK_40039,2020-02-06,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,5.27,8.43,11.85,8.69,4.21,3.69,20.81,9.48,5.27,11.33,5.53,6.85,4.74,10.27,39.51,7.38,8.69,6.06,37.67,8.69,5.53,-2.333333,-9.694444,7.972222,0.0,-8.494444,63.366421
US_OK_40039,2020-02-07,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,4.41,4.41,8.55,7.72,6.62,5.24,18.47,6.34,3.86,7.45,8.82,3.86,4.69,8.0,23.16,5.24,7.17,7.17,38.6,7.45,5.51,3.844444,-1.627778,10.444444,0.0,-3.433333,59.364767
US_OK_40039,2020-02-08,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,7.96,10.13,9.77,8.32,6.51,,17.37,8.69,,6.88,6.51,,7.24,8.32,23.53,7.24,10.13,6.51,39.45,5.43,7.6,5.922222,-1.383333,14.488889,0.0,-1.488889,59.042888
US_OK_40039,2020-02-09,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,8.07,9.75,12.78,,,5.38,13.45,6.39,5.04,9.75,7.4,,5.38,5.38,40.36,8.41,8.07,6.39,38.01,7.06,10.09,10.55,5.666667,15.294444,0.0,4.1,64.394357
US_OK_40039,2020-02-10,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,4.84,8.66,10.7,9.43,6.11,5.86,15.79,12.48,5.86,13.5,7.13,5.09,6.11,8.66,32.35,7.13,13.76,3.82,37.19,6.88,3.82,1.438889,-1.6,8.255556,0.635,-3.561111,69.455745
US_OK_40039,2020-02-11,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,5.44,8.29,12.96,12.44,4.92,7.51,18.14,6.48,6.48,10.88,6.48,6.48,4.92,9.07,32.39,7.0,7.78,,43.8,5.96,,1.855556,0.25,5.166667,1.9304,-0.855556,82.293024
US_OK_40039,2020-02-12,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,4.83,6.86,6.35,10.42,3.81,9.4,14.74,7.62,9.66,9.91,5.59,,6.35,7.62,25.16,5.34,5.84,8.89,42.69,5.84,5.34,2.911111,0.966667,6.694444,1.481667,-0.377778,79.031743
US_OK_40039,2020-02-13,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,,8.42,10.79,9.74,6.58,8.16,20.27,7.9,6.84,7.11,6.32,5.26,4.47,9.47,30.27,5.0,8.16,6.58,37.11,6.84,5.26,-2.055556,-7.472222,4.838889,0.8128,-7.894444,64.377407
US_OK_40039,2020-02-14,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,,,,,,4.26,6.25,10.52,5.68,,,13.93,5.4,5.12,11.94,4.55,4.55,,7.67,25.02,7.11,6.25,7.11,31.27,8.24,5.97,-2.355556,-6.377778,6.483333,0.0,-10.016667,55.749267
US_OK_40039,2020-02-15,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,8,3,4,-4,,6.49,,7.21,9.01,6.49,5.41,21.26,,,10.81,,6.85,,6.13,29.91,7.57,10.09,,44.33,5.41,9.01,6.066667,1.644444,14.711111,0.0,0.172222,65.976452
US_OK_40039,2020-02-16,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,13,-1,18,0,,,8.63,10.01,6.21,5.52,,16.57,7.25,7.59,6.9,6.9,5.87,6.21,7.59,24.85,8.63,11.04,6.9,37.62,7.25,5.18,6.072222,-1.005556,16.572222,0.0,1.811111,74.3388
US_OK_40039,2020-02-17,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,0,-6,6,-16,,5.29,8.08,12.54,10.03,7.52,6.68,19.5,7.52,7.8,11.42,7.8,4.18,4.46,8.36,30.92,10.03,8.63,5.57,38.44,6.68,7.52,8.555556,2.355556,16.322222,0.0,5.811111,83.146607
US_OK_40039,2020-02-18,ChIJiZAlZiOgrocRftg_DsokgP8,Q490716,geoId/40039,US,United States of America,OK,Oklahoma,40039,Custer County,US,USA,2,,,,,,,28974,14434,14540,4168,4221,5645,3630,2778,3127,2625,1676,1104,1822204,35.64,-99.01,2595,76.42,5,5,-3,4,,5.92,9.01,11.84,8.24,4.89,5.15,16.22,9.27,4.63,7.72,4.12,5.41,5.41,11.07,29.61,5.66,11.33,7.72,39.14,7.21,5.41,6.716667,2.211111,13.455556,0.0,-1.088889,57.772667
