location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48089,2020-01-11,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,11.01,18.78,9.71,,27.2,,45.98,11.66,14.761111,9.105556,23.366667,9.821333,10.461111,75.638697
US_TX_48089,2020-01-12,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,,12.78,12.14,43.45,9.59,31.95,,7.672222,1.133333,17.377778,3.048,4.361111,79.627345
US_TX_48089,2020-01-13,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,9.52,19.04,,30.23,12.88,45.91,11.76,13.422222,10.761111,17.511111,0.127,12.094444,91.721788
US_TX_48089,2020-01-14,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,15.77,11.97,19.04,,24.48,11.42,52.76,10.34,18.927778,15.466667,24.338889,1.439333,18.641975,96.23952
US_TX_48089,2020-01-15,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,12.51,13.6,8.7,18.49,11.42,45.69,,22.211111,20.177778,26.566667,1.397,20.322222,89.106848
US_TX_48089,2020-01-16,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,8.81,12.66,15.96,10.46,31.93,,48.44,8.26,20.888889,18.461111,24.494444,0.0508,19.802469,92.388455
US_TX_48089,2020-01-17,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,10.3,10.3,,,25.18,9.16,39.49,,19.344444,16.605556,24.038889,3.414889,17.740741,89.489178
US_TX_48089,2020-01-18,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,9.45,14.48,13.22,28.34,11.34,38.41,9.45,19.722222,17.233333,22.544444,1.947333,17.861111,89.186459
US_TX_48089,2020-01-19,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,15.65,11.27,12.52,15.03,31.93,,44.45,,11.355556,5.005556,17.905556,7.2136,1.538889,50.9687
US_TX_48089,2020-01-20,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,11.35,13.74,17.32,14.34,31.06,10.15,50.78,9.56,8.961111,2.994444,16.416667,0.0,-1.238889,48.992633
US_TX_48089,2020-01-21,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,12.39,14.0,19.39,,30.7,,40.93,11.85,9.588889,3.277778,17.044444,0.0,1.394444,56.776276
US_TX_48089,2020-01-22,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,10.64,11.17,24.99,12.23,37.23,11.17,40.95,7.98,11.444444,8.083333,15.255556,0.620889,7.794444,78.343477
US_TX_48089,2020-01-23,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,8.64,26.46,12.42,39.42,8.64,34.02,,15.077778,11.922222,17.366667,18.654889,12.9,86.933623
US_TX_48089,2020-01-24,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,8.03,12.32,30.53,13.39,39.63,,38.03,9.64,10.594444,4.0,19.544444,0.0508,5.405556,70.340866
US_TX_48089,2020-01-25,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,15.2,14.57,18.37,,40.54,13.3,34.21,,11.805556,5.3,19.577778,0.0,6.927778,72.119686
US_TX_48089,2020-01-26,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,,12.99,,34.25,,47.24,,18.016667,14.427778,24.205556,1.721556,14.111111,78.032788
US_TX_48089,2020-01-27,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,16.6,23.34,,36.31,,40.47,,13.716667,8.066667,20.938889,1.8288,11.3,85.571383
US_TX_48089,2020-01-28,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,11.53,24.63,8.38,34.59,8.38,39.3,,14.961111,11.555556,21.566667,0.112889,12.705556,86.434264
US_TX_48089,2020-01-29,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,14.24,25.84,11.07,35.86,10.55,43.25,,11.209877,7.506173,18.160494,4.938889,5.432099,67.769457
US_TX_48089,2020-01-30,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,10.29,32.48,11.37,40.06,12.45,41.15,10.29,9.851852,7.666667,13.185185,0.0,6.814815,81.452776
US_TX_48089,2020-01-31,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,11.4,29.54,9.85,38.87,,37.31,,10.811111,8.438889,15.322222,0.0,7.116667,78.05123
US_TX_48089,2020-02-01,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,13.24,24.49,10.59,35.09,,37.73,,10.416667,2.961111,21.55,0.0,3.283333,61.417205
US_TX_48089,2020-02-02,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,10.31,,11.6,,31.57,,30.28,,14.094444,6.305556,24.677778,0.0,3.061111,48.310726
US_TX_48089,2020-02-03,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,9.34,25.56,10.81,31.46,,49.64,,17.822222,12.483333,24.0,0.0,12.95,73.295069
US_TX_48089,2020-02-04,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,9.41,13.07,17.26,15.16,34.51,,46.02,,21.577778,18.022222,25.2,0.0762,18.288889,81.616572
US_TX_48089,2020-02-05,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,12.43,22.37,9.94,22.37,8.95,42.75,7.46,9.966667,5.094444,19.438889,0.03175,7.916667,87.147082
US_TX_48089,2020-02-06,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,14.28,24.49,13.26,30.1,,47.44,7.65,5.572222,1.038889,12.544444,0.381,-1.105556,62.284035
US_TX_48089,2020-02-07,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,12.35,16.99,9.78,34.49,,40.15,,9.444444,0.716667,23.333333,0.1016,-0.166667,51.423334
US_TX_48089,2020-02-08,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,9.64,11.57,23.79,10.29,37.94,11.57,41.15,,14.738889,8.255556,23.233333,0.0,7.972222,64.973457
US_TX_48089,2020-02-09,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,,18.77,9.38,33.79,,55.69,,19.216667,14.905556,23.416667,0.0,17.116667,87.678566
US_TX_48089,2020-02-10,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,16.11,27.18,12.58,37.75,,50.84,11.07,21.194444,15.6,24.333333,1.806222,20.141975,92.124142
US_TX_48089,2020-02-11,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,13.12,21.7,8.07,30.79,,38.86,9.09,10.261111,7.916667,16.766667,1.890889,9.483333,94.953791
US_TX_48089,2020-02-12,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,13.22,14.69,13.22,30.36,7.34,42.6,7.34,10.37037,8.216049,13.62963,2.76225,9.965278,95.890724
US_TX_48089,2020-02-13,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,13.27,7.65,19.39,10.21,31.64,8.16,37.76,,8.666667,4.709877,13.506173,4.854222,5.907407,82.902278
US_TX_48089,2020-02-14,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,,,,,,,8.47,19.05,11.11,25.4,11.11,37.58,,7.179012,0.888889,15.814815,0.0,2.308642,71.348041
US_TX_48089,2020-02-15,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,8,3,-2,-4,,9.82,12.44,22.27,,25.54,,40.6,,11.37037,3.950617,21.339506,0.0,6.864198,73.922089
US_TX_48089,2020-02-16,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,15,11,13,2,,10.36,12.18,16.45,9.75,29.24,,48.13,13.4,17.185185,13.055556,23.469136,0.0,14.716049,85.535014
US_TX_48089,2020-02-17,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,5,6,3,-10,,12.8,12.8,18.92,13.91,28.94,14.47,49.53,9.46,19.740741,15.969136,26.055556,0.0,18.229167,90.567266
US_TX_48089,2020-02-18,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,7,-1,1,7,,9.46,14.94,16.93,,32.37,8.96,39.34,,22.037037,16.765432,25.691358,0.0,19.845679,87.465637
US_TX_48089,2020-02-19,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,3,-1,-7,0,,,,19.7,10.34,22.65,10.83,39.39,7.88,13.311111,11.588889,17.777778,0.479778,11.6,89.675509
US_TX_48089,2020-02-20,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,-3,-2,2,4,,8.49,14.98,8.99,10.48,28.46,8.49,47.43,7.99,9.633333,7.972222,12.744444,5.305778,8.65,93.659967
US_TX_48089,2020-02-21,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,10,6,-1,9,,10.92,8.32,20.8,8.32,33.28,,44.72,7.8,8.083333,3.161111,13.333333,3.5306,2.361111,67.31013
US_TX_48089,2020-02-22,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,2,3,-8,7,,,9.49,10.12,13.92,22.15,13.29,42.4,,9.072222,2.905556,17.977778,0.0,2.955556,65.716898
US_TX_48089,2020-02-23,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,16,7,2,2,,9.96,11.21,15.56,,24.28,,49.18,11.21,15.222222,11.15,21.35,0.0,11.261111,77.333719
US_TX_48089,2020-02-24,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,1,5,-3,9,,11.86,12.84,20.25,10.87,30.63,,53.35,13.34,19.366667,17.038889,22.15,0.959556,14.905556,75.533381
US_TX_48089,2020-02-25,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,3,-5,2,7,,,13.88,20.83,,31.24,10.91,30.25,,14.594444,8.344444,20.788889,5.4864,8.966667,69.068304
US_TX_48089,2020-02-26,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,5,2,3,6,,,,22.73,13.13,32.32,11.11,39.39,,11.638889,6.383333,17.8,0.0,0.338889,45.94669
US_TX_48089,2020-02-27,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,11,8,8,4,,,17.2,24.97,10.54,41.62,,36.07,11.65,6.533333,-1.583333,16.066667,0.0,-3.016667,50.588108
US_TX_48089,2020-02-28,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,5,3,7,6,,,7.97,26.05,9.57,35.61,,39.34,,11.05,2.561111,22.638889,0.0,-0.066667,46.539534
US_TX_48089,2020-02-29,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,9,6,7,7,,,9.36,17.48,,33.08,,41.19,,13.961111,4.95,23.938889,0.0,5.394444,56.546213
US_TX_48089,2020-03-01,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,24,11,10,-6,,,19.74,30.51,11.97,36.5,10.77,43.67,9.57,18.8,14.166667,23.694444,0.0,14.866667,77.989241
US_TX_48089,2020-03-02,ChIJZ_r-TL3dQ4YRvY0k6IIX004,Q26885,geoId/48089,US,United States of America,TX,Texas,48089,Colorado County,US,USA,2,,,,,,,21291,10682,10609,2790,2698,2410,2140,2228,2876,2959,1978,1212,1837771,29.62,-96.52,2521,79.48,11,7,5,8,,10.02,10.02,27.05,7.51,47.59,,45.09,11.02,21.244444,17.638889,26.4,0.1016,18.283333,83.293068
