location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01111,2020-09-19,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,16,0,607,12,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-10,,,15.04,22.55,13.88,35.28,20.54321,18.203704,24.907407,0.0,15.979167,75.122754
US_AL_01111,2020-09-20,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,608,12,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-20,,9.66,9.66,23.86,9.09,43.75,18.141975,13.882716,23.123457,0.0,11.451389,65.466314
US_AL_01111,2020-09-21,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,14,0,622,12,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-21,,15.24,14.73,27.93,8.63,36.57,17.538889,13.611111,22.761111,0.0,9.993827,61.402304
US_AL_01111,2020-09-22,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,1,624,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,,13.68,9.12,26.34,,37.99,15.827778,11.133333,22.15,0.0,10.660494,71.506902
US_AL_01111,2020-09-23,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,627,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,3,,10.84,28.39,,25.81,19.361111,13.927778,25.755556,0.0,14.740741,74.686385
US_AL_01111,2020-09-24,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,10,0,637,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,,9.46,10.88,32.17,7.57,39.27,19.305556,16.466667,23.172222,0.689429,17.611111,89.700435
US_AL_01111,2020-09-25,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,642,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,,11.9,13.39,21.82,10.91,43.15,21.633333,19.483333,23.888889,18.288,20.0,90.244086
US_AL_01111,2020-09-26,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,647,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-10,,13.78,,19.84,11.57,40.22,22.111111,19.188889,27.2,0.0,18.987654,82.614414
US_AL_01111,2020-09-27,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,7,0,654,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,,,,22.95,8.74,43.73,22.8,18.711111,28.705556,0.254,19.851852,83.92523
US_AL_01111,2020-09-28,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,660,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,,12.24,12.73,23.51,9.3,42.61,23.788889,20.077778,29.033333,3.6195,20.074074,79.91188
US_AL_01111,2020-09-29,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,666,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,,7.44,,27.79,9.92,33.74,17.155556,14.455556,24.272222,4.826,14.839506,86.008375
US_AL_01111,2020-09-30,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,672,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,2,10.09,,25.22,,37.83,15.505556,8.322222,23.644444,1.397,10.0,69.580867
US_AL_01111,2020-10-01,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,678,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,0,14.26,11.8,23.59,,40.8,17.127778,9.444444,26.4,0.0,12.166667,72.391888
US_AL_01111,2020-10-02,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,682,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,,,13.03,18.55,7.52,35.09,15.272222,7.361111,22.777778,0.0,6.438272,55.278869
US_AL_01111,2020-10-03,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,9,0,691,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-10,,19.21,14.69,24.3,9.04,29.39,13.416667,6.072222,22.722222,0.0,7.179012,65.743127
US_AL_01111,2020-10-04,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,11,0,702,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,,11.14,,16.15,,43.99,14.861111,7.916667,23.061111,0.0,9.950617,72.319726
US_AL_01111,2020-10-05,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,706,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-20,-1,12.97,8.98,24.45,,40.42,16.588889,9.494444,25.5,0.0,12.222222,75.260079
US_AL_01111,2020-10-06,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,709,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,0,12.4,15.5,30.48,8.78,35.65,17.966667,11.2,26.527778,0.0,13.981481,77.558805
US_AL_01111,2020-10-07,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,7,0,716,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,2,7.96,12.74,21.23,,37.16,20.572222,13.366667,28.783333,0.0,16.876543,78.684813
US_AL_01111,2020-10-08,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,7,0,723,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,0,10.86,9.38,25.67,,38.01,19.783333,12.783333,28.65,0.0,15.388889,75.481443
US_AL_01111,2020-10-09,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,7,0,730,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,,14.25,12.29,26.54,8.85,42.75,20.266667,16.627778,25.022222,9.797143,18.641975,90.172102
US_AL_01111,2020-10-10,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,736,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-9,,11.38,12.42,22.25,,31.56,21.627778,18.711111,24.772222,28.871333,20.592593,93.465769
US_AL_01111,2020-10-11,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,739,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,,15.22,11.96,23.37,9.24,44.02,21.927778,20.044444,24.172222,28.157714,20.716049,92.653093
US_AL_01111,2020-10-12,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,740,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-23,,11.72,,18.86,9.69,40.78,22.7,20.533333,27.316667,1.61925,20.08642,85.253667
US_AL_01111,2020-10-13,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,7,0,747,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,0,12.39,,29.73,9.41,42.61,21.766667,17.911111,26.722222,0.0,17.382716,76.014226
US_AL_01111,2020-10-14,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,14,0,761,13,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,3,11.88,12.4,25.31,14.46,36.68,17.644444,9.8,27.494444,0.0,12.209877,70.094943
US_AL_01111,2020-10-15,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,1,766,14,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,2,10.38,9.88,23.72,,37.06,19.35,12.666667,26.75,0.0,16.098765,81.026379
US_AL_01111,2020-10-16,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,8,0,774,14,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,,,8.03,23.55,,34.79,16.533333,13.183333,22.516667,0.0,11.487654,72.102309
US_AL_01111,2020-10-17,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,7,0,781,14,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,,,8.36,18.96,,29.55,12.466667,4.466667,20.594444,0.0,4.246914,57.098422
US_AL_01111,2020-10-18,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,12,0,793,14,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-27,,11.89,10.2,22.09,,27.75,15.088889,7.505556,24.344444,0.0,10.098765,72.227777
US_AL_01111,2020-10-19,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,795,14,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,1,11.15,9.7,23.75,9.21,40.24,18.7,11.733333,26.377778,0.0,14.17284,74.982645
US_AL_01111,2020-10-20,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,798,14,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,2,7.5,10.0,11.99,7.5,38.98,18.977778,12.866667,27.272222,0.0,14.938272,77.424729
US_AL_01111,2020-10-21,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,7,0,805,14,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,3,15.06,,14.56,,33.63,20.233333,14.555556,27.755556,0.0,17.339506,83.176802
US_AL_01111,2020-10-22,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,7,2,812,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,,,10.29,21.56,8.82,45.08,21.216667,15.811111,27.5,0.0,18.098765,82.338691
US_AL_01111,2020-10-23,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,8,0,820,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,,8.86,,15.11,,30.75,21.566667,17.138889,27.827778,0.0,18.518519,83.081403
US_AL_01111,2020-10-24,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,823,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,,7.95,12.19,18.55,,36.57,19.827778,17.266667,24.944444,10.522857,18.765432,93.401775
US_AL_01111,2020-10-25,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,827,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,,10.86,12.57,23.43,10.29,35.43,20.227778,17.938889,23.661111,13.4112,18.54321,89.851787
US_AL_01111,2020-10-26,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,829,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,1,9.15,,27.44,11.55,35.62,20.988889,18.155556,25.477778,0.0,18.592593,86.345938
US_AL_01111,2020-10-27,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,835,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,2,9.29,7.34,18.59,9.29,24.95,20.583333,17.922222,25.033333,0.0,19.04321,91.114118
US_AL_01111,2020-10-28,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,8,0,843,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,3,7.71,,15.88,9.08,38.12,22.855556,20.305556,25.688889,5.334,21.518519,92.295021
US_AL_01111,2020-10-29,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,846,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-37,-10,9.46,,14.51,,23.34,23.288889,15.794444,26.538889,11.067143,19.154321,77.387742
US_AL_01111,2020-10-30,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,7,0,853,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-20,-9,,9.69,14.86,,34.23,12.372222,9.327778,17.45,4.797778,5.87037,64.475197
US_AL_01111,2020-10-31,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,859,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-1,,12.23,,17.38,,35.41,12.422222,6.8,20.505556,0.0,6.32716,66.279158
US_AL_01111,2020-11-01,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,865,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,,,,18.05,,33.08,15.816667,10.988889,21.716667,0.0,10.438272,70.181246
US_AL_01111,2020-11-02,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,870,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,0,10.51,,30.03,,37.04,10.361111,3.144444,17.566667,0.0,-4.154321,35.844176
US_AL_01111,2020-11-03,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,871,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-11,-1,7.82,,18.87,,30.83,7.983333,0.266667,19.444444,0.0,-0.080247,56.760084
US_AL_01111,2020-11-04,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,876,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-9,3,8.04,7.15,17.43,,26.81,10.7,2.2,21.816667,0.0,4.259259,64.301627
US_AL_01111,2020-11-05,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,879,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-10,1,11.18,7.45,22.82,6.99,27.01,12.427778,4.972222,22.144444,0.0,7.697531,72.539142
US_AL_01111,2020-11-06,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,883,16,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,,12.54,7.84,17.25,,36.58,16.277778,9.072222,24.788889,0.0,11.265432,71.867395
US_AL_01111,2020-11-07,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,2,888,18,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-7,,,13.47,15.62,,38.25,17.227778,12.455556,22.233333,0.0,15.0,86.562405
US_AL_01111,2020-11-08,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,890,18,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,,9.64,,16.06,,31.05,19.705556,15.861111,24.061111,0.181429,16.975309,84.293195
US_AL_01111,2020-11-09,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,895,18,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,1,,,22.95,8.13,38.73,21.033333,18.016667,25.833333,0.145143,17.549383,80.553095
US_AL_01111,2020-11-10,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,1,896,19,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,,10.26,7.46,15.38,7.46,37.76,20.883333,18.427778,23.761111,0.09525,18.716049,87.525801
US_AL_01111,2020-11-11,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,13,0,909,19,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-21,,10.21,9.19,19.91,8.68,41.35,22.194444,20.166667,25.344444,2.624667,21.265432,94.091561
US_AL_01111,2020-11-12,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,912,19,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,1,10.68,,16.71,9.28,33.42,19.627778,17.027778,23.511111,4.22275,18.222222,90.717409
US_AL_01111,2020-11-13,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,21,1,933,20,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,,11.73,9.18,17.34,,27.03,15.888889,10.327778,23.211111,0.0254,10.648148,70.628963
US_AL_01111,2020-11-14,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,939,20,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,1,,,,15.19,,36.58,13.572222,6.011111,23.972222,0.0,6.432099,62.010802
US_AL_01111,2020-11-15,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,11,0,950,20,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-10,,8.08,,26.39,,38.77,15.288889,8.4,22.083333,0.0,10.37037,73.284464
US_AL_01111,2020-11-16,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,954,20,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-10,2,10.83,8.0,18.36,,33.9,9.327778,1.65,18.383333,0.0254,0.314815,53.249545
US_AL_01111,2020-11-17,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,958,20,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-11,1,6.87,9.16,21.07,,38.93,8.622222,1.0,18.227778,0.0,-1.234568,50.037098
US_AL_01111,2020-11-18,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,8,0,966,20,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-8,1,10.94,8.2,20.05,,35.54,9.4,1.427778,18.177778,0.0,-3.567901,39.873057
US_AL_01111,2020-11-19,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,1,968,21,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-12,1,11.23,9.36,23.87,8.43,33.7,8.611111,1.544444,18.455556,0.0,-1.62963,48.68725
US_AL_01111,2020-11-20,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,972,21,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-11,,,10.52,19.54,9.02,30.07,11.066667,3.166667,22.027778,0.0,4.450617,63.495858
US_AL_01111,2020-11-21,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,18,0,990,21,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-2,,,10.4,23.0,,32.85,13.116667,5.372222,22.161111,0.0,9.234568,76.709606
US_AL_01111,2020-11-22,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,995,21,,,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-8,,,9.8,16.34,8.71,38.67,13.561111,7.305556,22.077778,0.0,10.166667,79.728781
