location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VA_51065,2020-10-15,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,403,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-9,-28,9,4.62,8.69,14.4,4.89,5.43,5.43,5.7,,5.7,9.24,,4.08,,5.43,18.2,7.61,7.06,4.89,35.31,5.43,,15.888889,7.975309,24.641975,0.0,11.833333,77.79837
US_VA_51065,2020-10-16,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,405,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-1,-25,10,,8.4,8.67,8.67,4.06,5.96,5.69,3.79,,7.58,,,7.31,7.31,19.5,5.96,6.23,4.88,36.56,4.33,5.42,15.487654,9.820988,22.04321,4.614333,12.097222,80.251648
US_VA_51065,2020-10-17,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,407,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-9,,,8.77,12.21,5.95,5.64,6.58,8.14,4.7,4.38,8.14,,4.7,5.64,5.95,18.47,5.32,7.2,5.64,40.7,5.64,8.45,10.061728,3.240741,17.037037,2.3495,4.409722,67.95923
US_VA_51065,2020-10-18,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,409,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-4,,4.11,8.81,11.16,7.93,5.58,8.22,4.7,,5.58,10.87,6.46,,4.99,,15.86,,,,37.59,4.99,5.29,9.074074,1.888889,18.141975,0.0,4.979167,76.778367
US_VA_51065,2020-10-19,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,410,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-14,-28,9,,10.54,11.63,7.3,4.33,3.79,5.41,4.33,5.41,7.57,3.79,4.87,3.79,6.49,21.63,4.06,8.11,5.14,36.5,3.79,6.49,13.932099,6.703704,21.580247,0.0,11.1875,83.949977
US_VA_51065,2020-10-20,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,0,0,410,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-25,8,6.64,7.19,13.27,10.78,3.87,4.15,8.57,,5.81,7.19,8.29,,,8.57,22.12,6.08,5.25,6.91,38.43,5.25,,15.987654,8.864198,25.209877,0.0,12.722222,82.235945
US_VA_51065,2020-10-21,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,412,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-1,-26,9,4.43,,14.41,9.14,3.88,6.37,8.31,,,10.8,6.65,,,9.97,24.93,5.26,7.48,6.93,37.68,8.87,8.03,18.253086,11.024691,26.975309,0.0,15.277778,84.18918
US_VA_51065,2020-10-22,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,415,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-4,-29,9,,5.75,13.95,8.21,3.83,8.21,6.02,,,6.57,6.84,4.92,4.1,11.22,24.35,4.92,4.1,6.57,36.66,4.92,4.65,19.074074,12.925926,27.709877,0.03175,15.493056,81.476878
US_VA_51065,2020-10-23,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,416,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-9,-28,9,4.16,7.5,9.99,10.27,6.38,5.83,5.83,,3.89,8.88,5.0,3.89,,11.11,16.38,,4.72,5.28,35.81,4.44,5.55,18.246914,12.320988,26.839506,0.0,14.666667,80.823628
US_VA_51065,2020-10-24,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,419,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-10,,5.18,6.09,9.44,7.31,4.57,,5.18,,,8.83,,,4.87,5.18,18.27,5.79,4.57,,39.29,7.61,5.48,18.87037,13.055556,26.234568,0.0,15.243056,80.093352
US_VA_51065,2020-10-25,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,6,0,425,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-12,,,7.78,12.23,9.45,5.84,4.72,6.12,,,8.62,4.45,4.17,5.28,4.17,18.35,7.78,5.84,4.17,33.91,,5.0,10.388889,7.358025,19.123457,14.06525,8.5,87.03404
US_VA_51065,2020-10-26,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,0,0,425,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-15,-27,9,4.24,6.37,10.34,8.49,5.83,5.83,9.02,6.1,4.77,9.55,6.1,,3.71,7.16,18.03,5.57,5.83,7.43,38.19,6.63,4.51,10.919753,7.425926,18.882716,7.52475,9.673611,90.910029
US_VA_51065,2020-10-27,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,426,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-26,8,,9.32,12.06,8.77,4.66,6.3,8.77,,6.03,10.41,7.95,,4.38,6.3,21.65,5.21,7.4,7.12,42.47,7.12,6.85,14.209877,10.17284,18.487654,0.028222,12.868056,91.583556
US_VA_51065,2020-10-28,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,428,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-6,-25,10,,7.68,12.89,8.23,5.48,6.86,4.66,,4.94,6.03,6.31,6.03,,7.4,16.18,3.84,9.05,7.13,39.76,4.66,5.76,17.308642,13.648148,21.493827,0.0,15.805556,89.735453
US_VA_51065,2020-10-29,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,430,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-13,-30,13,,8.94,10.47,7.66,6.38,5.11,5.36,4.85,3.58,6.64,3.83,5.11,5.62,9.45,18.64,4.6,4.85,5.62,32.43,7.15,5.87,18.685185,13.351852,21.895062,12.92225,17.743056,94.000016
US_VA_51065,2020-10-30,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,433,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-6,-27,9,3.87,6.63,11.88,8.29,4.7,4.42,4.15,,4.42,7.46,5.25,3.87,,8.57,22.11,4.15,5.25,5.53,28.74,6.08,4.15,11.833333,8.944444,19.296296,47.40275,8.319444,78.430569
US_VA_51065,2020-10-31,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,435,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-12,,,6.87,7.5,8.75,,,7.18,,7.81,5.93,4.37,,,4.68,21.24,4.37,4.68,,29.98,6.87,,7.12963,1.925926,13.104938,4.826,2.298611,70.997237
US_VA_51065,2020-11-01,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,436,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-11,,,7.18,9.66,16.57,6.63,6.63,8.28,4.69,11.04,8.56,8.56,4.69,7.73,8.28,17.67,5.8,7.73,3.87,45.28,7.18,5.52,9.216049,3.592593,16.419753,6.223,6.923611,85.261886
US_VA_51065,2020-11-02,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,0,0,436,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-10,-28,9,,7.52,12.53,13.64,5.57,4.73,7.24,5.01,10.02,7.24,,,,4.46,18.38,6.12,7.24,3.9,37.03,5.85,6.4,6.728395,1.746914,14.333333,5.42925,-6.375,38.409812
US_VA_51065,2020-11-03,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,0,0,436,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-35,9,,8.24,9.04,10.9,7.97,6.64,6.91,5.85,5.58,7.71,4.52,5.85,4.25,5.58,17.01,5.32,6.38,6.38,32.69,,8.51,9.123457,1.981481,18.345679,0.0,-4.270833,39.014181
US_VA_51065,2020-11-04,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,438,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-7,-26,9,5.88,5.12,9.47,7.16,,3.58,8.19,4.61,3.84,4.61,,3.84,,8.19,21.23,4.61,4.61,4.61,32.23,5.63,,10.055556,1.981481,20.512346,0.0,2.388889,61.076019
US_VA_51065,2020-11-05,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,440,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-7,-27,8,4.14,9.59,9.59,6.74,4.66,4.4,8.29,4.92,7.0,8.81,6.22,,4.92,7.51,19.17,7.25,8.55,,36.27,6.22,5.18,11.271605,2.864198,21.339506,0.0,4.416667,64.793411
US_VA_51065,2020-11-06,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,442,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-8,-26,10,,7.81,8.88,6.46,4.85,5.65,5.92,4.58,4.58,8.08,4.04,,,6.73,19.65,4.04,5.38,7.54,36.08,5.12,6.46,12.506173,4.654321,22.709877,0.0,6.618056,70.202062
US_VA_51065,2020-11-07,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,4,0,446,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-8,,,6.01,8.71,7.81,5.11,6.31,9.01,,4.21,8.11,4.81,4.51,,7.21,15.02,6.01,6.31,,33.34,4.51,,13.006173,5.228395,24.339506,0.0,7.097222,70.961899
US_VA_51065,2020-11-08,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,449,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-10,,7.51,11.56,11.85,10.69,6.65,6.65,9.54,,8.09,7.23,,,,8.38,19.08,4.91,4.05,6.65,35.26,5.49,,14.462963,6.117284,24.901235,0.0,10.319444,79.313728
US_VA_51065,2020-11-09,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,451,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-20,-29,9,6.54,9.16,9.16,15.18,8.12,4.19,8.9,,5.76,10.73,6.81,5.76,,3.67,23.04,7.59,4.97,7.33,39.79,6.28,8.38,15.271605,7.975309,24.567901,0.0,11.777778,82.041311
US_VA_51065,2020-11-10,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,454,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-23,7,5.28,4.49,9.77,7.39,7.13,6.34,6.34,5.28,5.28,5.28,3.96,,3.96,8.45,22.45,8.45,5.81,,43.31,6.34,7.92,17.660494,10.049383,24.746914,0.0,13.888889,79.074665
US_VA_51065,2020-11-11,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,455,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-8,-31,13,4.34,7.16,8.43,8.43,8.94,5.88,6.13,6.9,5.88,7.41,4.6,3.83,6.13,6.13,17.12,7.16,7.92,3.58,38.33,7.16,5.11,18.771605,13.450617,22.845679,1.74625,17.798611,93.827957
US_VA_51065,2020-11-12,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,456,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-11,-30,13,5.64,7.7,7.18,11.55,5.64,7.7,5.39,,5.39,6.67,,3.85,5.64,4.88,22.07,4.88,5.64,3.85,33.61,4.62,,16.876543,11.314815,21.160494,70.6755,15.659722,91.982947
US_VA_51065,2020-11-13,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,457,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-2,-27,12,,7.84,6.72,10.64,4.76,5.88,7.84,3.92,9.8,8.68,,,,7.0,21.27,5.88,5.32,,30.79,5.6,4.48,11.851852,8.364198,18.432099,11.768667,7.736111,75.657348
US_VA_51065,2020-11-14,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,458,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-8,,,4.55,8.49,9.4,6.67,5.15,5.15,,5.46,9.7,4.24,,4.24,5.15,15.46,,6.97,8.18,35.77,6.37,5.46,8.981481,2.407407,16.858025,0.056444,3.208333,68.707632
US_VA_51065,2020-11-15,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,461,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-5,,,8.29,7.14,6.29,6.0,7.72,8.0,4.86,5.43,7.43,5.72,,6.57,6.86,18.01,,7.72,5.14,41.44,4.0,5.43,11.91358,4.611111,20.901235,0.108857,8.631944,79.979904
US_VA_51065,2020-11-16,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,464,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-15,-26,10,,8.94,11.3,9.2,6.31,6.57,9.2,5.0,5.52,8.15,4.47,5.78,,10.25,24.71,4.21,7.62,6.57,39.43,5.78,,12.401235,5.283951,20.141975,0.310444,-1.840278,36.880665
US_VA_51065,2020-11-17,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,466,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-23,10,,5.05,11.16,9.03,5.58,9.56,7.97,5.58,7.97,10.09,3.98,5.84,5.31,6.91,20.45,5.05,7.7,4.52,37.45,9.03,8.5,7.154321,1.623457,14.049383,0.0,-3.527778,47.761086
US_VA_51065,2020-11-18,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,2,0,468,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-24,10,4.16,6.38,9.15,10.54,6.1,3.88,5.27,4.71,5.82,11.09,5.82,,,9.43,21.08,7.21,5.55,5.27,38.55,6.38,10.54,3.388889,-2.784722,10.263889,0.0,-6.404762,48.644696
US_VA_51065,2020-11-19,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,0,0,468,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-11,-29,11,,7.5,8.3,10.45,5.62,6.7,6.96,4.55,5.09,8.84,,5.89,4.02,7.23,20.36,9.64,6.16,5.62,35.09,5.89,7.23,3.381944,-3.125,12.861111,0.0,-3.801587,60.124462
US_VA_51065,2020-11-20,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,471,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-6,-26,11,5.19,6.01,11.2,8.2,4.92,5.46,6.28,,4.37,9.56,,5.46,6.56,8.74,25.95,5.74,6.28,4.37,39.88,3.82,5.46,9.861111,0.381944,19.888889,0.0,-0.468254,48.316338
US_VA_51065,2020-11-21,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,472,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-5,,,8.63,12.64,9.87,10.48,8.33,7.09,,5.24,8.33,,,,5.86,21.59,,7.09,4.32,44.1,8.94,8.33,12.305556,4.576389,20.618056,0.0,5.047619,64.198683
US_VA_51065,2020-11-22,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,475,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-1,,,6.4,11.34,5.23,6.4,4.65,4.07,,,4.65,4.36,,,6.98,22.97,6.4,9.01,9.3,36.34,5.82,4.65,13.407407,8.709877,17.777778,0.0,8.909722,74.022336
US_VA_51065,2020-11-23,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,6,0,481,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-3,-29,10,4.81,8.29,7.75,7.22,5.35,,8.02,,5.08,7.49,3.74,3.74,5.08,5.08,29.14,9.09,4.81,4.28,41.7,5.61,5.88,11.888889,6.611111,14.91358,0.889,5.8125,65.745628
US_VA_51065,2020-11-24,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,484,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-29,8,3.74,4.54,8.01,5.07,6.41,6.94,8.01,,5.61,10.41,6.14,,,8.27,17.88,6.14,7.47,7.47,40.03,4.8,4.0,4.986111,-0.097222,11.5625,0.03175,-1.293651,64.236953
US_VA_51065,2020-11-25,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,485,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-41,11,5.06,8.43,11.8,6.46,5.34,5.34,8.99,,5.06,6.46,,4.5,,5.62,18.55,,4.78,4.78,37.38,5.34,,7.549383,2.364198,13.32716,0.0,2.861111,71.447184
US_VA_51065,2020-11-26,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,486,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-82,25,4.48,5.32,10.37,4.48,4.2,7.29,5.04,,6.17,7.85,,,,5.6,16.53,4.2,7.29,,35.59,5.32,3.92,14.45679,7.425926,21.462963,0.719667,10.916667,79.171308
US_VA_51065,2020-11-27,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,3,0,489,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-16,-63,20,4.48,9.79,7.55,7.27,4.48,7.55,8.39,,,8.67,5.59,6.43,3.92,5.59,14.55,,7.55,7.55,36.37,4.2,4.76,12.395062,8.253086,18.679012,0.254,8.180556,76.18527
US_VA_51065,2020-11-28,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,5,0,494,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-13,,4.88,8.89,10.61,6.31,4.59,4.88,8.89,,4.88,6.02,4.3,4.88,6.88,4.59,14.34,6.31,8.89,,34.7,4.59,9.18,9.993827,3.907407,16.740741,0.0,4.895833,71.644838
US_VA_51065,2020-11-29,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,4,0,498,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-6,,,6.36,8.02,8.57,4.97,8.29,7.74,,8.29,6.08,4.15,,,4.42,17.14,5.25,9.95,5.8,35.66,6.63,6.63,5.87037,-0.814815,14.969136,0.0,0.590278,71.1846
US_VA_51065,2020-11-30,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,0,0,498,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-15,-29,12,6.79,8.29,10.05,11.31,3.77,5.78,8.54,4.02,7.04,9.3,6.53,3.52,3.52,6.53,19.6,5.78,5.53,,41.47,7.54,8.54,10.864198,3.765432,16.475309,28.2575,9.069444,88.116735
US_VA_51065,2020-12-01,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,5,0,503,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-26,10,6.23,10.38,14.27,10.38,9.08,,12.2,6.49,5.19,10.38,4.67,5.19,,8.56,19.2,8.04,6.23,8.04,44.12,5.71,8.04,5.5,2.740741,12.814815,13.123333,-1.597222,59.678718
US_VA_51065,2020-12-02,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,504,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,,-26,11,5.9,7.77,12.87,8.85,6.7,4.29,8.04,6.7,8.31,7.77,7.24,,5.9,6.7,27.07,7.77,6.43,6.97,38.06,4.83,4.02,4.069444,-0.395833,10.597222,0.0,-5.373016,49.929847
US_VA_51065,2020-12-03,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,1,0,505,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-6,-29,11,6.41,5.34,6.14,8.81,7.21,,10.15,,5.34,7.21,4.54,,,6.41,21.1,8.01,8.81,3.74,40.06,6.14,6.68,4.5,-2.351852,13.691358,0.0,-5.479167,50.704684
US_VA_51065,2020-12-04,ChIJc2AoKJzts4kRojIwpl3krqM,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2,6,0,511,9,,,26480,12049,14431,2701,3168,2832,3317,3494,3913,3548,2366,1141,2534177,37.84,-78.28,752,80.0,,-9,-25,13,4.82,9.37,10.98,10.44,5.09,6.42,6.42,4.02,4.82,13.39,4.28,4.28,,8.84,21.69,4.55,6.69,5.89,32.4,3.75,7.5,9.265432,4.345679,13.154321,0.326571,0.270833,53.236883
