location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19141,2020-01-17,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,16.87,20.39,35.15,-10.544444,-16.238889,-4.583333,0.0635,50.8,-12.716667,84.199749
US_IA_19141,2020-01-18,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,10.95,23.36,35.04,-10.188889,-18.294444,-2.161111,3.5052,50.8,-11.888889,87.500355
US_IA_19141,2020-01-19,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,13.45,14.2,18.68,40.36,-19.311111,-21.416667,-16.761111,0.254,180.34,-22.905556,73.377017
US_IA_19141,2020-01-20,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,10.62,26.55,38.49,25.22,-19.277778,-22.866667,-14.305556,0.0,180.34,-21.977778,79.250425
US_IA_19141,2020-01-21,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,12.82,20.24,38.46,36.43,-17.266667,-22.466667,-9.094444,0.0,180.34,-19.361111,83.849462
US_IA_19141,2020-01-22,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,16.94,28.02,33.88,-1.604938,-8.432099,0.993827,0.580571,,-2.666667,92.55119
US_IA_19141,2020-01-23,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,11.54,21.86,26.12,27.94,-0.333333,-1.35,0.222222,1.439333,180.34,-0.688889,97.50177
US_IA_19141,2020-01-24,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,18.28,34.54,35.89,-1.65,-2.466667,-1.055556,0.366889,149.86,-2.427778,94.539035
US_IA_19141,2020-01-25,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,13.9,26.06,26.06,37.35,-2.816667,-5.2,-1.638889,0.0,149.86,-4.433333,88.77008
US_IA_19141,2020-01-26,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,11.45,44.26,45.02,39.68,-3.432099,-8.290123,0.401235,0.0,,-4.284722,93.981402
US_IA_19141,2020-01-27,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,28.67,35.04,47.15,-2.538889,-5.194444,-0.383333,0.0,149.86,-3.316667,94.483937
US_IA_19141,2020-01-28,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,27.21,31.64,39.23,-6.761111,-8.6,-4.322222,0.0,129.54,-7.685185,92.835345
US_IA_19141,2020-01-29,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,30.85,34.71,25.07,-7.211111,-9.611111,-4.672222,0.2032,129.54,-8.372222,91.553488
US_IA_19141,2020-01-30,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,40.34,32.65,32.65,-4.305556,-8.055556,0.266667,0.0,129.54,-5.222222,93.535501
US_IA_19141,2020-01-31,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,47.29,52.47,23.97,-0.344444,-1.549383,0.882716,0.1016,129.54,-0.728395,96.788703
US_IA_19141,2020-02-01,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,27.5,45.84,41.67,-0.411111,-4.622222,3.088889,0.1016,129.54,-1.805556,90.425993
US_IA_19141,2020-02-02,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,28.47,33.22,34.8,3.894444,0.911111,6.522222,0.0,99.06,0.261111,77.399519
US_IA_19141,2020-02-03,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,23.81,39.48,40.11,-1.644444,-4.583333,2.627778,0.0,78.74,-4.244444,82.661498
US_IA_19141,2020-02-04,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,10.42,31.91,50.79,34.51,-7.961111,-10.827778,-4.027778,0.0,30.48,-11.966667,73.180681
US_IA_19141,2020-02-05,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,29.59,33.45,37.31,-7.833333,-11.427778,-1.972222,0.0,30.48,-11.544444,74.868093
US_IA_19141,2020-02-06,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,10.31,40.62,36.1,38.68,-6.822222,-11.522222,-0.5,0.0,30.48,-9.422222,81.9265
US_IA_19141,2020-02-07,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,28.15,43.86,38.62,-6.177778,-9.988889,-1.066667,0.381,30.48,-7.888889,87.837179
US_IA_19141,2020-02-08,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,30.71,33.86,37.01,-11.788889,-18.083333,-3.983333,0.09525,30.48,-14.683333,79.275156
US_IA_19141,2020-02-09,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,31.0,33.95,31.73,-4.222222,-8.35,-1.461111,0.1905,30.48,-6.161111,86.667083
US_IA_19141,2020-02-10,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,15.96,34.48,36.39,36.39,-8.033333,-14.366667,1.527778,0.0,30.48,-9.983333,86.081782
US_IA_19141,2020-02-11,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,22.19,27.26,36.14,-4.294444,-10.494444,0.616667,0.0,30.48,-7.011111,81.598316
US_IA_19141,2020-02-12,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,23.18,27.45,27.45,-4.105556,-17.027778,0.394444,0.0,,-7.288889,78.697708
US_IA_19141,2020-02-13,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,25.18,21.4,28.95,-21.855556,-25.911111,-16.277778,0.0508,,-26.483333,66.338465
US_IA_19141,2020-02-14,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,,,,,17.12,26.39,28.53,-15.033333,-22.633333,-4.333333,0.0,30.48,-19.322222,69.936334
US_IA_19141,2020-02-15,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,-3,10,11,,18.24,29.84,43.1,-2.977778,-7.322222,2.783333,0.0,30.48,-6.994444,74.095359
US_IA_19141,2020-02-16,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,9,1,,,13.85,26.93,38.47,-1.855556,-6.027778,2.416667,0.0,,-3.9,86.287143
US_IA_19141,2020-02-17,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,3,-4,-9,10.69,24.52,35.21,37.1,-0.805556,-3.633333,2.75,0.0508,,-1.588889,94.540974
US_IA_19141,2020-02-18,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,12,-4,1,,22.99,32.43,33.61,-4.838889,-8.511111,-1.322222,0.4826,,-7.0,85.029034
US_IA_19141,2020-02-19,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,3,-4,2,10.05,21.28,27.78,30.14,-11.594444,-14.4,-6.166667,0.3048,,-15.3,74.230567
US_IA_19141,2020-02-20,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,-2,7,4,,15.78,26.71,33.39,-16.088889,-23.033333,-7.577778,0.508,50.8,-19.405556,75.825856
US_IA_19141,2020-02-21,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,9,-6,1,9.95,11.2,29.86,25.5,-5.066667,-12.061111,4.422222,0.0,129.54,-8.183333,78.881488
US_IA_19141,2020-02-22,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,28,9,4,11.64,14.74,20.95,39.57,0.661111,-4.355556,7.644444,0.0,129.54,-1.705556,84.370492
US_IA_19141,2020-02-23,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,16,6,,,24.54,29.01,27.52,1.788889,-2.972222,7.188889,0.0,,-1.65,78.122028
US_IA_19141,2020-02-24,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,18,-5,8,,23.27,24.5,28.78,-0.716667,-4.7,3.333333,0.0,,-2.866667,85.614643
US_IA_19141,2020-02-25,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,14,3,5,,28.18,27.58,30.58,-0.833333,-2.872222,1.494444,0.0,,-4.005556,79.427509
US_IA_19141,2020-02-26,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,9,0,3,,26.51,47.47,24.05,-5.433333,-10.094444,-0.511111,0.0,,-8.805556,77.311683
US_IA_19141,2020-02-27,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,9,0,2,,29.73,40.26,39.02,-5.027778,-8.511111,-0.922222,0.0,,-7.672222,81.879959
US_IA_19141,2020-02-28,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,27,2,3,,24.94,38.36,37.09,-1.711111,-3.65,0.538889,0.254,,-3.577778,87.176031
US_IA_19141,2020-02-29,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,11,9,6,,16.66,40.46,34.11,-0.122222,-5.655556,10.183333,0.0,30.48,-2.866667,81.889787
US_IA_19141,2020-03-01,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,22,14,,,30.24,42.34,30.24,4.377778,-0.733333,9.144444,0.0,,0.116667,73.972877
US_IA_19141,2020-03-02,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,8,-5,2,,13.9,41.7,29.07,0.827778,-2.2,5.527778,0.0,,-2.927778,76.206193
US_IA_19141,2020-03-03,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,5,0,1,13.12,22.49,27.49,34.37,3.344444,0.111111,8.961111,0.0,,-0.922222,73.921111
US_IA_19141,2020-03-04,ChIJLfRyOTP5jIcRcLofWsETcJc,Q491436,geoId/19141,US,United States of America,IA,Iowa,19141,O'Brien County,US,USA,2,,,,,,,13774,6897,6877,1737,1780,1511,1531,1448,1875,1810,1034,1048,1646303,43.081389,-95.626111,464,1485,78.7,17,4,2,,21.81,38.64,39.26,3.755556,-2.35,11.972222,0.127,,0.094444,77.385765
