location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26035,2020-01-11,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,8.72,6.17,,,14.16,6.17,7.63,5.81,5.45,16.7,,,,28.32,5.81,,0.65,-3.0,5.688889,11.284857,99.06,-0.45679,92.395746
US_MI_26035,2020-01-12,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,14.52,7.62,7.99,,9.44,7.62,9.44,,5.45,15.61,6.9,6.17,6.17,33.76,6.17,7.26,-6.677778,-9.644444,-1.283333,7.438571,,-9.209877,82.948643
US_MI_26035,2020-01-13,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,8.62,6.47,6.47,,7.9,8.62,6.47,,6.11,22.27,,10.78,,36.64,10.06,6.47,-3.2,-5.916667,0.088889,0.804333,40.64,-4.530864,90.430467
US_MI_26035,2020-01-14,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,8.34,6.85,8.04,,7.15,9.53,5.66,4.47,,6.55,21.45,5.06,5.96,6.55,36.63,5.96,4.77,-0.1,-1.416667,1.783333,0.254,40.64,-1.660494,89.319927
US_MI_26035,2020-01-15,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,6.18,5.91,4.84,,,11.83,3.76,4.03,4.3,5.38,27.41,,5.64,4.03,28.22,7.79,,0.816667,-1.322222,1.777778,0.145143,78.74,-1.716049,83.434489
US_MI_26035,2020-01-16,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,6.77,8.0,5.23,4.62,8.93,7.39,13.24,4.62,5.23,16.32,8.0,5.85,4.31,33.86,,,-1.677778,-5.75,0.927778,0.1905,78.74,-5.314815,77.011545
US_MI_26035,2020-01-17,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,6.03,,,,15.97,12.42,7.1,,5.68,26.26,,,6.39,31.23,7.1,,-6.516667,-8.372222,-3.6,0.072571,78.74,-11.851852,66.322801
US_MI_26035,2020-01-18,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,6.91,6.91,,,11.64,6.18,6.55,,7.28,21.1,9.46,,,38.2,,5.46,-3.25,-6.261111,1.138889,1.161143,99.06,-5.432099,85.250777
US_MI_26035,2020-01-19,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,8.19,9.97,6.76,,,13.53,8.9,8.9,,,25.99,8.19,6.41,6.05,37.74,,,-4.538889,-9.005556,0.038889,3.513667,124.46,-8.197531,76.119977
US_MI_26035,2020-01-20,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,9.36,7.92,10.44,,,13.32,9.36,15.84,,7.56,24.12,,7.2,5.4,34.2,5.76,,-9.738889,-16.061111,-3.338889,0.762,214.63,-13.240741,77.630355
US_MI_26035,2020-01-21,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,9.9,8.25,7.59,6.6,,16.17,5.94,11.22,,6.93,22.11,6.27,,6.6,40.92,5.94,5.28,-6.661111,-13.488889,-1.461111,0.0,214.63,-10.962963,72.737333
US_MI_26035,2020-01-22,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,5.84,5.84,,,,9.83,7.68,13.82,,4.92,25.8,5.53,4.3,4.92,34.1,,6.45,-3.155556,-5.894444,0.766667,0.0,214.63,-7.351852,72.874118
US_MI_26035,2020-01-23,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,6.96,9.38,7.27,5.15,,15.74,7.27,6.05,,8.78,23.92,7.87,,5.75,30.58,5.15,7.57,-0.972222,-3.505556,2.011111,0.2032,214.63,-5.888889,69.649753
US_MI_26035,2020-01-24,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,7.03,8.08,8.08,,5.97,26.7,8.43,10.54,8.78,7.73,28.1,5.97,7.38,,33.72,7.03,4.92,0.555556,-1.177778,1.866667,1.524,214.63,-1.271605,87.868203
US_MI_26035,2020-01-25,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,5.11,8.03,6.94,10.22,,25.2,11.69,5.11,,7.67,30.31,6.57,6.94,7.3,40.54,,,1.022222,0.111111,2.105556,2.721429,179.07,0.364198,95.57835
US_MI_26035,2020-01-26,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,8.67,5.55,8.33,5.21,,18.74,6.25,9.71,6.25,6.94,30.19,,6.59,6.59,36.09,5.9,5.21,0.9,0.027778,1.95,0.719667,125.73,-0.290123,91.784833
US_MI_26035,2020-01-27,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,10.56,9.1,5.46,6.92,23.3,8.01,15.65,,9.46,36.76,,7.64,7.64,38.22,8.74,6.92,0.45,-0.361111,1.911111,0.056444,115.57,-2.098765,83.167574
US_MI_26035,2020-01-28,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,9.01,7.51,4.5,5.41,16.52,6.31,,5.41,13.21,28.83,6.61,7.21,6.01,28.83,6.61,6.01,-0.877778,-2.138889,0.922222,0.0,115.57,-3.790123,80.81961
US_MI_26035,2020-01-29,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,8.03,8.34,,,18.84,7.41,10.19,,6.8,28.73,4.33,6.18,4.94,31.82,6.8,5.25,-2.127778,-2.8,-1.027778,0.0,125.73,-5.839506,75.902427
US_MI_26035,2020-01-30,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,5.34,9.26,6.41,4.98,4.98,30.97,9.61,13.17,5.34,6.76,32.04,,8.54,7.48,31.68,6.05,6.05,-2.022222,-2.938889,-0.566667,0.0,115.57,-4.938272,80.315899
US_MI_26035,2020-01-31,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,8.38,8.38,6.48,6.86,34.67,6.86,6.86,8.38,11.05,37.72,6.1,6.86,,41.15,8.0,,-1.072222,-2.361111,-0.138889,0.0635,115.57,-3.740741,82.188919
US_MI_26035,2020-02-01,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,9.08,9.08,8.33,6.06,5.68,24.6,9.08,6.43,7.95,,23.09,,6.81,,38.23,6.43,5.68,-0.127778,-1.2,1.0,0.508,115.57,-2.080247,86.559966
US_MI_26035,2020-02-02,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,6.13,5.41,6.85,,16.58,,9.37,,6.49,29.56,,8.65,,37.13,,,1.605556,-0.783333,5.411111,0.362857,115.57,-1.302469,80.855674
US_MI_26035,2020-02-03,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,15.13,5.91,6.64,,19.56,10.7,8.49,,6.64,41.71,6.64,5.91,,36.17,9.97,,1.622222,-3.211111,5.516667,0.0508,115.57,-1.814815,78.303558
US_MI_26035,2020-02-04,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,5.09,5.09,6.91,5.09,,20.37,7.64,8.0,,6.91,26.19,6.18,6.18,,29.82,5.09,,-0.205556,-3.377778,2.555556,0.0,200.66,-5.067901,70.049188
US_MI_26035,2020-02-05,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,5.44,4.87,6.01,5.15,4.29,17.74,6.87,9.44,6.01,8.3,27.47,4.87,6.3,5.15,30.62,6.01,,-6.011111,-10.488889,-1.6,0.0,149.86,-12.024691,62.818022
US_MI_26035,2020-02-06,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,5.46,5.14,,,18.95,8.35,8.99,8.67,7.07,29.23,6.1,5.46,,31.79,5.78,,-4.344444,-6.716667,-2.838889,0.0,180.34,-8.574074,72.902372
US_MI_26035,2020-02-07,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,5.43,10.18,7.12,4.75,5.77,23.07,9.84,8.14,6.11,7.8,29.18,7.12,6.79,5.43,31.89,5.77,,-3.833333,-7.272222,-0.561111,0.508,180.34,-7.265432,77.719136
US_MI_26035,2020-02-08,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,6.88,,6.88,,,20.27,,8.8,7.65,,27.16,,11.09,,24.1,10.71,,-7.005556,-12.161111,-1.794444,0.0,115.57,-11.728395,69.547422
US_MI_26035,2020-02-09,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,8.1,7.04,,4.93,,20.08,10.57,7.75,7.04,,22.54,6.69,8.45,5.28,34.52,8.81,,-4.033333,-7.755556,-1.094444,0.254,115.57,-6.802469,81.511047
US_MI_26035,2020-02-10,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,8.78,8.78,8.05,5.12,6.59,20.13,10.25,11.71,5.49,8.05,34.03,6.59,6.22,9.15,43.19,6.95,,-1.955556,-4.961111,-0.227778,4.1275,105.41,-4.469136,83.073112
US_MI_26035,2020-02-11,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,13.27,7.58,8.34,9.1,21.98,8.72,8.34,7.2,12.51,29.94,,6.44,8.72,39.42,8.72,6.06,-4.15,-8.788889,-0.733333,0.4445,199.39,-7.037037,81.644905
US_MI_26035,2020-02-12,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,4.95,9.89,8.35,,7.42,16.7,10.2,13.61,7.11,8.35,34.63,7.73,7.42,11.44,33.09,5.26,6.18,-2.411111,-6.216667,0.811111,0.0,189.23,-7.012346,70.95837
US_MI_26035,2020-02-13,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,4.18,6.41,6.13,,3.9,23.14,10.32,8.09,5.3,6.97,20.91,5.02,,7.53,25.65,,4.18,-5.794444,-12.672222,0.194444,0.6985,179.07,-9.259259,76.767372
US_MI_26035,2020-02-14,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,,,,,,6.71,7.71,,5.03,16.1,5.7,7.71,,5.7,20.8,6.04,,,26.16,,,-13.433333,-20.416667,-6.305556,0.181429,214.63,-18.462963,66.99518
US_MI_26035,2020-02-15,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,4,13,0,,5.13,12.09,7.69,,,21.24,7.69,,5.86,7.69,24.17,8.42,6.96,,35.16,5.49,,-9.172222,-15.961111,-2.188889,0.0,214.63,-14.487654,66.102846
US_MI_26035,2020-02-16,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,30,11,0,,9.45,7.7,7.0,,8.05,20.29,8.4,9.8,5.95,5.95,26.24,5.6,,,34.99,5.95,6.3,-1.094444,-5.322222,1.183333,0.0254,214.63,-6.728395,66.151991
US_MI_26035,2020-02-17,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,6,6,-4,1,4.79,6.5,5.47,,4.79,17.44,7.86,8.89,,6.5,23.59,7.18,5.13,,33.85,8.89,,-6.994444,-14.361111,-0.577778,0.0,189.23,-12.530864,66.484684
US_MI_26035,2020-02-18,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,-15,-11,-18,5,5.5,9.28,5.16,,,22.01,8.6,7.57,,7.91,23.73,7.22,6.53,8.25,33.7,10.32,7.91,-0.4,-2.777778,1.894444,1.778,175.26,-2.796296,84.37455
US_MI_26035,2020-02-19,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,-1,5,3,0,5.12,9.13,6.58,6.58,6.21,16.8,6.21,10.6,,,25.57,7.31,7.31,,41.28,11.32,7.67,-5.722222,-10.138889,-1.472222,0.635,245.11,-12.62963,58.87698
US_MI_26035,2020-02-20,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,8,0,3,1,6.34,10.82,10.07,6.71,,13.8,,12.31,,7.46,23.88,6.34,,,32.46,,7.46,-9.388889,-14.372222,-4.95,0.0,205.74,-16.098765,59.255303
US_MI_26035,2020-02-21,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,0,-5,3,1,6.83,7.55,5.03,,,16.53,8.62,9.7,,7.19,27.67,,,,32.7,5.39,,-7.105556,-12.855556,0.961111,0.0,205.74,-13.006173,63.372559
US_MI_26035,2020-02-22,ChIJKaTYZthbH4gRGi_zhNuGnxM,Q63953,geoId/26035,US,United States of America,MI,Michigan,26035,Clare County,US,USA,2,,,,,,,30565,15268,15297,3306,3377,3185,2988,3402,4620,5011,3161,1515,1907312,43.99,-84.84,1490,75.19,25,14,0,,,10.45,7.31,5.22,6.96,15.32,,8.71,,5.92,20.2,5.22,6.27,5.22,31.69,5.57,,-0.172222,-4.938889,5.388889,0.0,205.74,-6.654321,61.525954
