location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29003,2020-01-01,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,12.55,22.11,22.71,,34.66,1.617284,-5.290123,12.351852,0.0,,-3.932099,67.13618
US_MO_29003,2020-01-02,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,21.01,24.83,38.2,,43.29,5.691358,1.185185,10.518519,0.0,,1.419753,74.489775
US_MO_29003,2020-01-03,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,10.9,19.24,34.64,,39.77,2.783951,-2.746914,7.895062,0.028222,,-0.580247,78.78272
US_MO_29003,2020-01-04,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,11.98,11.98,32.94,,41.33,0.722222,-4.222222,6.092593,0.108857,,-5.580247,63.295932
US_MO_29003,2020-01-05,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,10.54,21.08,31.62,,46.26,4.54321,-0.444444,10.450617,0.028222,,-4.246914,53.223005
US_MO_29003,2020-01-06,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,13.81,19.82,34.83,,53.45,-0.209877,-5.54321,6.703704,0.0,,-5.135802,69.700215
US_MO_29003,2020-01-07,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,12.65,22.0,31.89,11.0,42.89,1.938272,-3.537037,10.185185,0.0,,-3.993827,65.088732
US_MO_29003,2020-01-08,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,,21.9,28.63,,39.86,0.722222,-4.376543,6.907407,0.0,,-6.339506,59.34306
US_MO_29003,2020-01-09,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,13.59,17.73,34.28,,46.1,9.617284,2.339506,16.08642,0.0,,0.41358,52.769151
US_MO_29003,2020-01-10,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,,13.49,25.3,,42.17,1.271605,-2.623457,9.345679,0.0,,-1.777778,80.605256
US_MO_29003,2020-01-11,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,11.93,,23.85,,41.45,-7.592593,-10.635802,-2.018519,20.531667,78.74,-10.135802,82.131686
US_MO_29003,2020-01-12,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,9.8,18.46,20.19,8.65,35.76,-6.290123,-9.864198,-1.722222,2.54,78.74,-7.888889,88.568943
US_MO_29003,2020-01-13,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,10.26,19.96,30.79,,37.63,-1.333333,-4.561728,3.481481,0.217714,50.8,-2.388889,92.646467
US_MO_29003,2020-01-14,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,8.68,16.79,28.95,,48.63,2.530864,-1.265432,5.641975,0.084667,78.74,0.95679,89.432521
US_MO_29003,2020-01-15,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,9.37,24.59,21.08,,36.3,2.240741,-4.12963,4.753086,0.0635,,0.740741,89.867527
US_MO_29003,2020-01-16,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,,10.82,30.76,,35.89,-9.919753,-13.771605,-4.240741,0.0,,-14.722222,68.036788
US_MO_29003,2020-01-17,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,,17.86,26.51,11.53,42.64,-4.012346,-8.506173,0.203704,0.127,,-7.080247,79.34086
US_MO_29003,2020-01-18,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,,15.32,30.65,10.85,46.61,-2.228395,-7.623457,2.462963,12.911667,,-5.32716,79.427955
US_MO_29003,2020-01-19,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,,16.44,23.48,,32.28,-10.481481,-14.623457,-4.604938,0.338667,,-17.04321,58.944339
US_MO_29003,2020-01-20,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,9.27,19.13,34.2,,42.89,-12.777778,-14.623457,-10.055556,0.0,30.48,-17.148148,69.96238
US_MO_29003,2020-01-21,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,11.77,14.87,28.5,11.15,48.94,-11.882716,-17.006173,-2.975309,0.217714,,-14.783951,79.322665
US_MO_29003,2020-01-22,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,12.56,22.13,34.69,,43.66,-0.290123,-3.679012,1.203704,0.169333,,-2.728395,83.801639
US_MO_29003,2020-01-23,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,10.54,17.99,29.15,,47.14,1.012346,0.148148,1.691358,6.265333,,0.58642,97.010118
US_MO_29003,2020-01-24,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,11.79,16.75,34.12,9.31,39.71,0.469136,-0.246914,2.0,7.154333,50.8,-0.635802,92.548007
US_MO_29003,2020-01-25,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,13.51,20.27,27.02,11.05,36.23,-0.765432,-3.537037,1.345679,0.762,50.8,-3.314815,83.637089
US_MO_29003,2020-01-26,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,8.84,20.62,37.71,,43.02,-1.351852,-4.061728,2.055556,0.0,50.8,-3.007937,88.637566
US_MO_29003,2020-01-27,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,,17.06,31.68,,41.42,-0.074074,-3.179012,2.907407,0.036286,30.48,-1.290123,91.639196
US_MO_29003,2020-01-28,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,,37.98,55.85,,27.37,-0.351852,-1.845679,1.45679,0.0,30.48,-2.04321,88.470104
US_MO_29003,2020-01-29,ChIJw1rTzxMswocRpopTQLAYLZY,Q484748,geoId/29003,US,United States of America,MO,Missouri,29003,Andrew County,US,USA,2,,,,,,,17474,8681,8793,2147,2242,1922,2052,2163,2504,2291,1354,799,1180529,39.99,-94.8,1131,79.675,,,,,29.07,33.72,8.72,35.47,-1.87037,-3.302469,0.179012,0.296333,,-3.709877,87.398282
