location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28095,2020-01-01,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,9.2,7.67,,,24.54,7.29,,24.54,6.13,9.2,30.68,,,4.988889,-0.827778,12.922222,0.0,,-1.493827,63.018727
US_MS_28095,2020-01-02,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,6.6,9.89,9.89,7.7,19.79,9.53,6.6,24.92,5.86,5.5,39.57,,9.16,9.988889,5.944444,14.488889,1.947333,,6.166667,77.446913
US_MS_28095,2020-01-03,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,9.53,10.99,7.33,,22.72,6.6,11.73,30.05,9.53,9.53,38.84,7.7,5.86,14.366667,11.788889,16.355556,53.382333,,13.030864,92.328662
US_MS_28095,2020-01-04,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,6.7,,,,14.52,6.33,9.68,21.59,8.19,,37.22,7.44,,10.566667,4.911111,14.544444,5.461,,5.944444,72.914037
US_MS_28095,2020-01-05,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,8.45,10.37,6.53,11.14,16.52,,,20.36,9.99,9.22,38.8,5.76,,4.205556,-2.15,15.0,0.3302,,-0.938272,68.5849
US_MS_28095,2020-01-06,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,5.56,10.78,7.3,,19.82,13.56,9.73,26.07,8.34,8.34,35.46,8.69,6.26,8.494444,0.588889,18.305556,0.0,,4.067901,74.134339
US_MS_28095,2020-01-07,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,,8.71,5.91,6.22,9.03,4.98,7.16,23.96,5.6,6.54,32.05,4.36,6.22,10.783333,3.727778,15.261111,0.127,,3.006173,58.464132
US_MS_28095,2020-01-08,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,8.29,9.83,6.14,,10.75,4.91,7.98,23.03,5.53,,34.39,8.6,4.91,5.511111,-2.538889,17.361111,0.0,,-1.753086,59.192673
US_MS_28095,2020-01-09,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,5.06,9.82,,6.55,11.31,9.82,8.03,19.04,7.14,,34.22,11.61,,8.383333,1.433333,17.377778,0.0,,0.493827,58.154121
US_MS_28095,2020-01-10,ChIJQWLAsl4zh4gRE_8RP_akfvE,Q491276,geoId/28095,US,United States of America,MS,Mississippi,28095,Monroe County,US,USA,2,,,,,,,35851,17112,18739,4260,4682,4369,4106,4399,4907,4527,2927,1674,1833639,33.89,-88.49,2000,75.811111,,,,,4.54,8.01,4.54,4.27,7.48,6.68,4.54,14.69,,,32.85,5.07,5.34,16.416667,13.544444,19.55,1.995714,,10.580247,68.280124
