location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48065,2020-01-15,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,40.59,7.522222,2.105556,16.177778,0.0,,-7.944444,32.463702
US_TX_48065,2020-01-16,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,41.39,30.66,-0.533333,-3.677778,5.583333,0.169333,,-7.419753,58.722637
US_TX_48065,2020-01-17,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,41.43,1.777778,-3.205556,13.527778,4.614333,,-0.135802,86.71844
US_TX_48065,2020-01-18,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,,4.605556,-2.75,11.605556,0.0762,,-5.271605,48.918463
US_TX_48065,2020-01-19,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,43.05,1.744444,-3.355556,9.816667,0.0,,-6.82716,53.545152
US_TX_48065,2020-01-20,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,28.13,35.95,2.388889,-5.394444,12.977778,0.0,,-4.691358,59.58418
US_TX_48065,2020-01-21,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,33.48,55.8,2.844444,-2.188889,9.194444,0.0,,-3.475309,63.329393
US_TX_48065,2020-01-22,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,33.39,,5.611111,1.661111,12.311111,2.358571,,2.358025,79.39407
US_TX_48065,2020-01-23,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,46.23,5.022222,0.155556,11.433333,0.0,,-2.487654,58.494804
US_TX_48065,2020-01-24,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,22.91,24.34,4.116667,-3.072222,14.8,0.0,,-6.12963,47.567308
US_TX_48065,2020-01-25,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,81.19,5.827778,-1.661111,15.038889,0.0,,-1.364198,59.500112
US_TX_48065,2020-01-26,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,,5.277778,-2.25,16.361111,0.0,,-2.259259,58.310906
US_TX_48065,2020-01-27,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,51.19,44.13,6.405556,-2.494444,17.588889,0.0,,-1.462963,56.783307
US_TX_48065,2020-01-28,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,30.05,33.21,4.222222,-0.244444,13.383333,0.943429,,0.944444,78.45183
US_TX_48065,2020-01-29,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,32.54,1.138889,-5.283333,9.866667,1.3208,78.74,-3.506173,70.912069
US_TX_48065,2020-01-30,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,50.58,34.26,1.833333,-3.477778,11.705556,0.0,,-2.932099,71.192655
US_TX_48065,2020-01-31,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,29.69,4.05,-2.033333,11.183333,0.0,,-5.277778,50.970676
US_TX_48065,2020-02-01,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,,5.927778,-2.294444,20.858025,0.0,,-7.759259,37.467995
US_TX_48065,2020-02-02,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,48.66,11.133333,0.905556,25.759259,0.0,,-4.648148,33.266725
US_TX_48065,2020-02-03,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,41.92,40.25,8.511111,1.188889,18.566667,0.0,,-3.950617,41.139477
US_TX_48065,2020-02-04,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,45.58,47.09,-1.938889,-4.55,1.888889,0.0,,-5.512346,75.849957
US_TX_48065,2020-02-05,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,42.98,-4.561111,-9.883333,0.833333,0.508,,-10.771605,62.241389
US_TX_48065,2020-02-06,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,33.12,36.27,-3.294444,-11.238889,9.227778,0.0,50.8,-12.524691,49.846439
US_TX_48065,2020-02-07,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,,3.211111,-1.316667,7.683333,0.0,30.48,-4.901235,55.12604
US_TX_48065,2020-02-08,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,48.51,3.083333,-5.122222,15.716667,0.1778,,-2.771605,64.631656
US_TX_48065,2020-02-09,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,54.15,7.238889,0.877778,13.961111,0.0,,-1.067901,55.010492
US_TX_48065,2020-02-10,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,46.42,39.79,-0.766667,-5.277778,6.688889,0.145143,,-5.444444,69.950984
US_TX_48065,2020-02-11,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,40.75,26.65,-0.061111,-1.555556,2.677778,1.1684,,-2.592593,83.141305
US_TX_48065,2020-02-12,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,31.77,,0.355556,-5.288889,7.688889,1.886857,30.48,-3.191358,77.343049
US_TX_48065,2020-02-13,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,36.61,48.26,-2.905556,-7.616667,6.227778,0.5715,40.64,-7.425926,69.998424
US_TX_48065,2020-02-14,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,,,35.64,-2.272222,-5.822222,6.972222,0.0,,-7.024691,69.952245
US_TX_48065,2020-02-15,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,-2,13,,,60.95,5.766667,-0.338889,14.238889,0.0,,-0.95679,61.856665
US_TX_48065,2020-02-16,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,-12,,,53.27,5.422222,-2.938889,17.394444,0.0,,-1.981481,58.231964
US_TX_48065,2020-02-17,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,11,,-25,30.87,,7.827778,0.333333,16.722222,0.0,,0.864198,60.794921
US_TX_48065,2020-02-18,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,-4,9,,35.72,5.027778,1.338889,12.672222,0.0,,-3.561728,53.545356
US_TX_48065,2020-02-19,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,0,-2,10,33.32,43.92,2.488889,-0.777778,7.183333,0.0,,-6.253086,52.596205
US_TX_48065,2020-02-20,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,4,0,4,47.16,,-1.077778,-6.722222,6.494444,0.0,,-5.740741,69.236614
US_TX_48065,2020-02-21,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,13,-4,,46.82,49.94,-1.577778,-9.766667,11.972222,0.2794,,-6.67284,68.274452
US_TX_48065,2020-02-22,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,2,-4,,,,6.95,0.411111,17.411111,0.0,,-0.617284,57.88579
US_TX_48065,2020-02-23,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,-4,,,40.53,12.427778,6.344444,21.316667,0.084667,,3.975309,55.077001
US_TX_48065,2020-02-24,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,-6,,4,26.3,37.13,7.133333,1.844444,15.366667,1.481667,,1.820988,68.397835
US_TX_48065,2020-02-25,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,2,2,9,55.5,47.79,1.861111,-2.727778,12.577778,0.544286,,-3.950617,64.806023
US_TX_48065,2020-02-26,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,2,6,2,43.47,32.2,-2.155556,-8.405556,6.516667,0.3048,,-8.197531,63.066081
US_TX_48065,2020-02-27,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,4,2,2,54.12,36.61,2.472222,-6.65,15.461111,0.0,,-9.635802,41.110259
US_TX_48065,2020-02-28,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,19,4,,32.34,40.43,5.611111,-4.738889,18.316667,0.0,,-6.512346,41.305873
US_TX_48065,2020-02-29,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,-4,2,,45.93,,10.144444,-0.522222,23.144444,0.0,,-7.154321,29.278368
US_TX_48065,2020-03-01,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,14,,72.15,59.71,12.061111,1.15,22.35,0.0,,-7.530864,24.636248
US_TX_48065,2020-03-02,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,2,27.4,56.17,7.422222,-0.544444,20.355556,0.0,,-2.685185,48.075486
US_TX_48065,2020-03-03,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,4,38.14,44.24,8.616667,0.283333,16.927778,0.0,,-3.925926,40.707593
US_TX_48065,2020-03-04,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,22,4,4,38.47,43.96,7.822222,1.783333,15.288889,0.0,,-3.41358,44.36011
US_TX_48065,2020-03-05,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,12,,2,,39.17,7.505556,0.15,15.222222,0.0,,-5.074074,40.777686
US_TX_48065,2020-03-06,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,13,-4,,32.1,,7.016667,-3.522222,19.438889,0.0,,-6.012346,39.232207
US_TX_48065,2020-03-07,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,6,33,,,36.03,11.972222,3.411111,22.038889,0.0,,-1.87037,38.594011
US_TX_48065,2020-03-08,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,6,,38.24,,11.772222,5.9,20.405556,0.0,,4.265432,60.638137
US_TX_48065,2020-03-09,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,13,,8,37.49,37.49,12.505556,6.655556,19.472222,3.1115,,6.87037,68.761619
US_TX_48065,2020-03-10,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,6,32.23,23.55,13.1,4.516667,25.683333,0.0,,3.765432,53.219
US_TX_48065,2020-03-11,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,14,2,4,63.64,39.62,15.077778,5.322222,23.905556,0.2286,,3.95679,47.134502
US_TX_48065,2020-03-12,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,,,-4,75.49,38.37,17.15,11.183333,23.688889,0.0,,4.685185,43.346567
US_TX_48065,2020-03-13,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,15,7,,74.23,,7.961111,2.9,18.611111,0.592667,,1.641975,63.596097
US_TX_48065,2020-03-14,ChIJo5O_ql_QBocRPZImyP2tJQw,Q109155,geoId/48065,US,United States of America,TX,Texas,48065,Carson County,US,USA,2,,,,,,,6005,2997,3008,727,867,623,742,680,804,795,502,265,1809554,35.41,-101.35,2393,83.8,24,,,55.13,,5.372222,2.411111,12.35,6.7945,,3.561728,86.295018
