location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21131,2020-01-30,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,14.25,13.27,2.981481,0.864198,6.938272,0.127,,1.049383,87.309198
US_KY_21131,2020-01-31,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,11.97,14.19,5.95679,2.345679,9.537037,0.0,,3.191358,82.628814
US_KY_21131,2020-02-01,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,16.66,13.49,5.012346,2.679012,8.320988,0.6604,,3.95679,93.006793
US_KY_21131,2020-02-02,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,16.79,13.74,6.506173,0.425926,16.87037,0.8128,,0.530864,65.761298
US_KY_21131,2020-02-03,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,19.67,11.57,10.95679,4.407407,18.845679,0.0,,1.401235,53.447905
US_KY_21131,2020-02-04,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,20.18,14.41,13.740741,9.444444,18.716049,3.4036,,8.055556,68.98838
US_KY_21131,2020-02-05,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,13.87,18.25,10.753086,7.080247,16.660494,18.4912,,10.401235,97.717633
US_KY_21131,2020-02-06,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,17.41,15.04,11.54321,5.839506,14.148148,29.21,,11.296296,98.393084
US_KY_21131,2020-02-07,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,26.64,20.55,1.166667,-2.209877,7.666667,8.6868,30.48,-0.037037,91.741211
US_KY_21131,2020-02-08,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,14.31,17.5,-0.314815,-3.555556,4.12963,1.0668,30.48,-3.222222,80.79066
US_KY_21131,2020-02-09,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,19.62,,2.771605,-3.049383,10.67284,0.127,,-0.771605,77.785304
US_KY_21131,2020-02-10,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,17.56,13.66,8.981481,6.555556,11.185185,2.6416,,4.265432,72.985924
US_KY_21131,2020-02-11,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,9.54,15.15,9.524691,5.635802,12.339506,23.876,,9.229167,97.428141
US_KY_21131,2020-02-12,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,,16.68,4.555556,2.648148,11.123457,2.9464,,3.666667,94.100897
US_KY_21131,2020-02-13,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,19.57,23.49,9.320988,2.123457,14.481481,20.5232,,8.290123,93.359822
US_KY_21131,2020-02-14,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,,15.79,-1.487654,-4.82716,2.259259,0.689429,,-6.796296,67.485024
US_KY_21131,2020-02-15,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,,,-1.82716,-8.882716,8.518519,0.0,,-8.740741,59.317556
US_KY_21131,2020-02-16,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,20.86,,6.697531,2.549383,12.185185,0.0,,-2.376543,52.748747
US_KY_21131,2020-02-17,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,14.64,20.04,7.487654,0.345679,16.098765,0.0,,1.364198,65.387456
US_KY_21131,2020-02-18,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,15.9,,11.222222,6.845679,13.703704,1.524,,6.993827,75.719475
US_KY_21131,2020-02-19,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,14.01,17.91,5.197531,1.648148,11.271605,4.106333,,0.45679,72.093615
US_KY_21131,2020-02-20,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,21.23,28.3,1.679012,0.012346,5.506173,0.254,,-3.932099,67.106666
US_KY_21131,2020-02-21,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,,21.17,-2.024691,-7.339506,3.592593,0.0,,-10.407407,52.910196
US_KY_21131,2020-02-22,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,,19.2,0.296296,-7.895062,10.697531,0.0,,-10.888889,43.514026
US_KY_21131,2020-02-23,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,,19.53,3.839506,-5.037037,12.814815,0.0,,-6.771605,47.69163
US_KY_21131,2020-02-24,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,,11.24,6.111111,2.037037,10.438272,0.4572,,0.524691,68.517303
US_KY_21131,2020-02-25,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,17.36,23.87,10.160494,5.438272,15.691358,5.842,,7.765432,85.132537
US_KY_21131,2020-02-26,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,15.26,17.02,8.487654,3.376543,12.981481,1.4732,,5.839506,83.576064
US_KY_21131,2020-02-27,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,23.67,,-0.135802,-2.950617,6.790123,3.2512,,-5.222222,68.701688
US_KY_21131,2020-02-28,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,17.86,,0.432099,-3.32716,4.58642,0.0508,,-4.512346,69.91471
US_KY_21131,2020-02-29,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,21.01,,0.160494,-3.54321,4.339506,0.8636,30.48,-5.790123,64.463084
US_KY_21131,2020-03-01,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,16.79,15.95,2.549383,-5.54321,15.740741,0.056444,,-6.419753,52.171498
US_KY_21131,2020-03-02,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,,11.31,10.055556,7.388889,12.518519,1.6256,,3.54321,64.720978
US_KY_21131,2020-03-03,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,12.17,11.49,12.253086,9.302469,18.067901,19.4056,,9.506173,83.455964
US_KY_21131,2020-03-04,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,20.02,15.02,9.358025,2.277778,16.907407,1.157111,,-0.17284,52.194895
US_KY_21131,2020-03-05,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,24.4,,9.574074,2.5,16.438272,0.0,,0.104938,52.042013
US_KY_21131,2020-03-06,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,28.39,21.9,5.944444,1.462963,14.067901,0.0,,-1.271605,60.100811
US_KY_21131,2020-03-07,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,34.2,,2.851852,-0.018519,9.87037,0.0508,,-4.320988,59.517494
US_KY_21131,2020-03-08,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,23.8,,6.216049,-2.166667,18.296296,0.0,,-4.783951,45.843444
US_KY_21131,2020-03-09,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,33.14,16.14,11.648148,1.981481,19.604938,0.0,,-1.895062,39.966702
US_KY_21131,2020-03-10,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,21.74,24.07,14.092593,10.030864,17.777778,1.0668,,8.432099,68.913382
US_KY_21131,2020-03-11,ChIJr8ymUutMW4gRMRzGcTGuSIM,Q503501,geoId/21131,US,United States of America,KY,Kentucky,21131,Leslie County,US,USA,2,,,,,,,10310,5161,5149,1248,1176,1219,1198,1320,1593,1346,804,406,1846545,37.09,-83.38,1047,74.033333,43.18,,13.135802,9.401235,18.074074,1.2192,,9.851852,80.518422
