location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21107,2020-01-11,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,7.24,5.43,4.75,9.96,9.73,5.2,6.11,4.3,16.74,5.43,10.18,,6.79,11.31,5.88,7.01,4.53,5.2,4.98,6.56,6.79,20.82,5.43,6.11,3.85,7.01,5.43,41.86,3.17,6.11,5.2,4.75,4.53,14.493827,5.654321,18.771605,17.671143,,13.098765,91.502144
US_KY_21107,2020-01-12,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,6.58,10.1,4.46,9.16,9.63,5.17,6.11,4.7,19.5,4.7,12.22,6.58,6.58,9.87,3.76,7.05,6.11,6.11,4.7,7.75,9.16,29.37,6.58,7.52,,7.05,6.58,40.41,3.76,9.87,4.93,5.4,7.75,3.864198,2.061728,6.265432,33.310286,,2.04321,88.080762
US_KY_21107,2020-01-13,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.21,8.91,3.26,13.69,7.39,7.17,6.52,4.56,16.3,4.34,10.43,,3.69,14.12,5.87,4.78,6.74,6.95,4.56,7.39,9.56,29.55,4.78,6.95,,8.04,5.65,46.06,6.08,9.34,6.3,5.43,7.82,4.654321,1.5,8.62963,0.0,,2.487654,86.093727
US_KY_21107,2020-01-14,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.18,6.53,4.95,13.73,9.91,7.43,6.53,6.75,18.01,3.38,6.98,4.73,5.63,14.41,3.38,6.98,8.33,,3.15,,11.48,37.6,10.81,7.66,7.21,4.5,8.56,47.73,6.08,5.18,8.33,7.88,8.11,8.432099,4.395062,14.765432,4.5085,,6.475309,87.60006
US_KY_21107,2020-01-15,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,6.17,11.46,,10.36,8.81,8.15,8.37,7.93,22.47,3.75,6.83,5.51,5.07,14.1,6.83,6.17,9.25,5.73,5.51,5.73,11.9,33.49,8.37,8.15,4.41,8.37,4.41,46.49,3.75,7.93,5.73,7.93,6.17,11.493827,6.333333,17.574074,0.22225,,10.493827,93.655579
US_KY_21107,2020-01-16,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.11,11.99,5.11,11.99,8.66,8.88,5.33,5.33,20.21,4.44,13.55,3.33,4.66,11.33,7.33,6.66,7.11,6.44,3.11,6.88,9.77,39.09,8.22,6.66,4.44,,8.0,44.64,6.66,11.33,7.33,6.0,5.55,5.987654,0.641975,13.197531,1.636889,,1.969136,75.528511
US_KY_21107,2020-01-17,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,4.53,8.83,3.85,13.81,7.02,7.92,7.47,7.7,22.86,4.3,15.39,4.3,3.85,16.98,7.47,6.56,5.21,6.11,6.56,6.56,10.19,32.37,6.56,9.73,,6.56,5.43,47.99,6.79,5.88,8.15,6.34,4.3,-0.055556,-2.061728,4.783951,0.0,,-5.37037,67.58175
US_KY_21107,2020-01-18,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,6.4,9.72,,11.61,7.82,5.45,7.58,3.56,15.17,6.16,9.48,5.92,4.98,10.19,6.4,7.35,7.82,4.98,6.16,6.4,9.24,32.94,7.58,7.82,7.11,7.35,5.45,44.08,6.4,7.58,6.16,6.63,7.35,9.228395,2.08642,14.833333,2.866571,,2.938272,65.322883
US_KY_21107,2020-01-19,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.96,12.64,,15.51,9.54,6.44,4.77,5.96,19.09,3.34,9.3,5.73,5.01,8.59,5.96,6.44,4.29,3.82,5.01,7.63,6.68,23.14,4.29,9.07,5.25,6.2,5.73,41.99,5.96,7.87,6.92,4.06,5.96,-1.481481,-5.191358,7.728395,1.665111,,-9.376543,55.556315
US_KY_21107,2020-01-20,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,7.72,5.9,,12.94,7.49,7.49,8.4,5.67,20.88,,10.21,,3.63,12.71,5.9,8.85,4.99,6.13,3.63,4.54,8.62,31.77,10.44,9.08,4.77,5.45,7.94,48.11,3.86,7.94,5.67,4.99,7.94,-6.561728,-7.962963,-3.358025,0.0,,-10.641975,72.851232
US_KY_21107,2020-01-21,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.04,8.54,4.16,13.79,11.38,6.13,5.47,7.01,20.36,5.69,12.48,3.72,4.6,15.76,5.25,8.1,7.22,6.13,4.38,10.95,12.26,33.5,7.01,8.1,3.72,9.2,7.01,53.86,7.66,7.66,6.57,8.1,4.16,-4.08642,-8.148148,0.246914,0.0,,-8.506173,71.435849
US_KY_21107,2020-01-22,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.9,9.18,5.68,16.84,9.4,7.0,8.75,6.34,22.3,4.37,7.22,4.37,5.9,11.15,6.78,9.84,7.22,4.37,3.94,10.93,13.12,36.95,10.06,9.84,5.68,11.59,7.43,49.42,5.25,7.43,8.75,7.65,5.68,-3.351852,-8.0,3.432099,0.0,,-7.734568,71.878556
US_KY_21107,2020-01-23,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,4.39,10.53,5.26,14.7,9.87,5.92,9.21,7.46,23.25,4.17,11.19,,,14.04,4.17,5.48,5.92,6.58,4.17,5.92,10.53,31.8,7.9,8.99,5.92,6.58,8.77,43.87,4.83,6.36,6.36,6.58,4.83,2.938272,-0.975309,6.703704,1.233714,,-3.567901,62.709274
US_KY_21107,2020-01-24,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,6.48,4.69,5.58,12.28,5.36,6.25,6.48,4.91,27.02,4.47,8.93,4.47,4.02,12.51,,5.58,3.35,4.24,6.03,6.48,8.49,35.29,5.36,9.38,5.14,5.58,6.48,41.31,4.47,11.84,8.71,7.59,,5.277778,3.518519,6.308642,5.08,,4.469136,94.627446
US_KY_21107,2020-01-25,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,4.42,7.67,4.65,10.93,10.7,,4.88,,19.77,4.65,8.84,5.35,7.67,11.86,4.88,6.28,5.12,4.19,3.49,6.28,6.28,32.1,6.28,9.07,3.26,3.26,5.81,41.63,3.49,7.44,5.58,8.61,6.05,2.388889,1.493827,4.41358,1.850571,,0.345679,86.560696
US_KY_21107,2020-01-26,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,7.57,7.13,,9.36,4.9,5.35,9.13,6.01,30.74,3.56,10.25,4.23,5.57,9.36,5.79,6.01,11.58,4.01,4.23,4.9,7.8,35.42,4.68,9.58,,4.68,5.57,46.34,,4.9,5.12,5.35,7.13,2.58642,-1.512346,8.716049,0.0,,0.302469,85.103807
US_KY_21107,2020-01-27,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,6.97,3.48,3.92,18.94,7.4,4.35,10.45,4.57,27.43,5.88,9.58,3.27,6.31,15.02,3.27,7.62,8.71,,3.92,4.35,12.62,36.57,6.75,7.18,6.09,9.14,7.18,50.28,5.88,8.05,6.97,8.93,3.27,5.135802,1.395062,9.240741,0.254,,2.734568,84.813893
US_KY_21107,2020-01-28,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,7.8,8.01,6.75,13.5,8.86,7.59,5.69,4.01,26.15,5.48,10.97,3.37,4.85,13.71,5.48,4.64,6.54,7.38,4.64,5.48,10.12,38.59,5.27,7.59,5.48,5.69,6.33,44.08,2.95,8.65,9.28,6.54,6.96,0.430556,-0.979167,3.798611,0.15875,,-0.652778,92.536559
US_KY_21107,2020-01-29,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,6.48,6.69,,9.2,11.29,5.23,6.69,5.23,30.94,8.36,13.8,5.85,4.6,9.41,6.27,6.48,5.02,4.81,6.06,5.02,12.13,42.02,6.48,8.36,6.06,5.02,5.02,40.56,6.48,14.63,6.06,6.9,6.27,2.138889,0.701389,4.763889,0.042333,,0.583333,89.661921
US_KY_21107,2020-01-30,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.62,8.22,,12.97,8.43,6.49,6.05,5.41,34.6,5.41,11.68,,4.54,10.16,6.49,4.76,3.89,5.84,6.05,5.84,12.11,42.6,7.35,9.95,6.7,3.46,11.46,48.22,5.84,9.51,8.22,3.89,5.62,2.87037,1.209877,5.074074,0.254,,1.253086,89.281729
US_KY_21107,2020-01-31,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,7.29,5.96,4.42,14.58,9.05,5.3,9.28,3.31,33.57,3.31,11.04,4.64,5.08,13.91,5.96,8.39,5.52,4.86,4.86,4.2,8.39,40.86,7.73,5.08,5.08,5.74,3.31,43.95,3.75,5.3,11.48,6.41,4.64,4.296296,2.339506,6.481481,1.632857,,2.703704,89.555991
US_KY_21107,2020-02-01,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,7.19,8.35,4.41,13.23,7.42,6.5,4.87,3.48,28.31,5.34,11.14,6.03,4.18,8.59,5.57,3.25,6.26,4.64,3.71,5.11,8.82,30.4,6.5,8.35,6.26,6.26,6.03,38.75,3.71,4.87,6.03,4.87,3.94,5.555556,3.611111,8.938272,1.749778,,3.240741,85.09956
US_KY_21107,2020-02-02,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.16,7.51,3.52,10.56,9.39,3.52,4.46,4.22,32.62,3.29,13.85,5.16,,9.86,,6.57,8.21,4.93,,3.75,8.45,36.37,5.87,9.39,3.52,4.69,5.63,41.07,4.22,8.21,4.69,3.29,,7.858025,0.376543,19.061728,0.0,,0.679012,60.75375
US_KY_21107,2020-02-03,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,4.32,6.69,3.02,16.41,8.64,6.48,7.77,,25.27,7.77,10.37,3.89,,10.8,4.54,7.13,6.26,6.05,3.89,9.72,11.45,40.38,8.85,11.01,5.83,7.56,6.91,44.48,4.54,8.85,5.62,6.05,7.56,13.580247,7.104938,21.95679,0.0,,2.858025,49.025533
US_KY_21107,2020-02-04,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,4.43,9.07,5.49,14.14,10.34,7.17,5.7,6.75,25.32,6.54,11.61,,5.07,11.4,5.7,4.43,4.22,5.91,4.01,6.75,10.76,31.87,6.12,6.75,5.28,6.33,7.17,46.22,,4.64,6.96,6.96,4.64,14.580247,9.530864,19.0,3.556,,10.808642,78.626126
US_KY_21107,2020-02-05,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,6.17,8.56,3.98,10.16,7.77,4.18,5.78,4.98,20.91,4.38,8.17,2.99,5.98,9.36,4.78,3.98,6.37,2.79,4.18,5.18,10.16,32.67,7.17,6.97,3.79,5.78,8.37,43.82,7.37,3.79,5.78,6.37,6.57,4.771605,3.179012,9.222222,11.466286,,4.04321,95.091301
US_KY_21107,2020-02-06,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.9,9.48,5.69,13.06,7.58,9.06,6.74,4.21,25.7,3.58,12.43,6.53,3.37,12.43,6.95,4.63,9.27,5.27,5.48,5.06,12.85,28.65,4.63,8.64,,5.69,7.16,46.98,3.16,5.69,6.74,8.43,7.58,1.975309,0.234568,3.685185,6.785429,,1.166667,94.47794
US_KY_21107,2020-02-07,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.32,7.37,4.71,13.1,7.98,8.39,3.89,5.73,24.36,4.91,11.46,,4.5,9.62,4.71,3.69,6.35,4.91,5.12,6.35,11.05,29.68,3.89,6.14,4.91,5.53,4.5,42.58,4.09,4.71,6.14,5.12,4.91,-0.092593,-1.623457,2.506173,1.052286,,-3.339506,78.919714
US_KY_21107,2020-02-08,ChIJ2ePWuDcbcIgRS8RptoFLjGQ,Q501092,geoId/21107,US,United States of America,KY,Kentucky,21107,Hopkins County,US,USA,2,,,,,,,45293,22098,23195,5608,5647,5346,5435,5578,6369,5894,3518,1898,1846535,37.31,-87.54,1435,73.916667,,,,,,5.86,9.14,,10.54,9.37,,4.92,3.98,20.15,3.98,8.2,3.51,3.51,10.78,6.33,6.33,6.79,6.56,,8.43,9.37,27.41,9.84,11.48,5.15,8.9,3.98,42.4,4.92,7.03,7.5,5.62,4.68,1.925926,-0.876543,5.580247,0.056444,,-3.234568,68.975934
