location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28137,2020-01-01,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,7.36,11.5,,23.92,,8.28,23.92,,43.7,6.9,5.105556,-0.533333,12.3,0.0,,-1.895062,60.187685
US_MS_28137,2020-01-02,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,8.8,12.32,8.8,19.37,12.32,9.24,28.17,10.12,51.94,7.92,9.888889,7.677778,12.344444,1.016,,5.845679,75.890436
US_MS_28137,2020-01-03,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,8.1,7.2,8.99,16.19,8.1,8.54,32.83,,47.67,9.89,13.405556,11.161111,15.344444,15.385143,,13.166667,98.570441
US_MS_28137,2020-01-04,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,8.4,7.0,,15.86,11.66,,30.78,,37.31,7.93,7.622222,3.166667,13.511111,1.9685,,3.95679,77.675534
US_MS_28137,2020-01-05,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,10.64,,,17.59,11.57,6.94,25.45,8.33,38.41,,5.255556,-0.627778,16.472222,0.0,,0.888889,72.307735
US_MS_28137,2020-01-06,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,10.73,9.87,7.73,22.75,13.73,9.01,22.32,9.01,41.63,13.3,8.177778,2.5,15.172222,0.0,,4.049383,74.385952
US_MS_28137,2020-01-07,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,,9.82,10.23,17.19,11.87,9.01,31.93,6.96,34.38,,7.522222,2.244444,12.805556,0.0,,0.864198,62.698472
US_MS_28137,2020-01-08,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,8.19,10.24,8.6,16.79,7.78,6.96,29.49,,32.35,9.83,6.633333,-0.188889,16.544444,0.0,,-1.753086,54.329956
US_MS_28137,2020-01-09,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,12.74,13.93,11.15,12.74,,13.14,32.25,7.17,37.03,10.35,10.75,4.9,17.727778,0.0,,1.666667,53.46939
US_MS_28137,2020-01-10,ChIJ4yp8l7f5f4gRB9Qv_1eLAKM,Q486526,geoId/28137,US,United States of America,MS,Mississippi,28137,Tate County,US,USA,2,,,,,,,28581,13734,14847,3346,4530,3826,3304,3366,3866,3341,2082,920,1833658,34.65,-89.94,1064,75.5,,,,,,,9.11,6.73,12.28,9.5,11.09,26.53,9.11,35.24,9.5,16.422222,14.65,19.066667,0.677333,,12.462963,77.282458
