location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21163,2020-01-11,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,8.05,14.09,7.38,6.37,7.72,19.46,14.43,4.7,11.74,8.72,,8.39,6.71,27.51,7.38,8.05,6.37,40.93,8.05,6.37,15.733333,11.583333,20.277778,18.796,,13.520833,86.30349
US_KY_21163,2020-01-12,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,6.41,12.83,8.78,9.12,5.4,8.1,7.76,,,10.46,5.4,,,,18.23,,,6.41,40.51,,7.43,5.311111,2.6,14.305556,28.8036,,3.465278,86.377147
US_KY_21163,2020-01-13,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,10.62,9.71,6.07,5.76,7.58,7.58,11.22,5.46,10.92,6.37,5.16,,6.37,42.47,8.49,8.8,5.46,43.68,7.28,6.07,5.133333,1.994444,8.911111,0.0762,,2.652778,83.652134
US_KY_21163,2020-01-14,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,12.71,12.4,7.75,4.34,8.37,16.43,7.75,,10.85,13.02,8.99,4.34,6.51,40.6,8.99,9.92,7.75,47.41,8.99,9.3,8.344444,3.661111,12.972222,0.1016,,6.277778,85.73523
US_KY_21163,2020-01-15,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,4.81,6.01,13.22,6.31,4.51,6.61,13.52,7.21,5.11,9.92,6.91,4.81,,9.32,24.64,7.51,7.81,5.71,40.87,6.61,4.21,9.672222,3.711111,18.016667,0.508,,8.784722,93.631565
US_KY_21163,2020-01-16,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,6.34,5.71,6.34,7.61,9.2,5.71,16.18,6.34,6.34,11.73,,6.98,6.98,7.61,25.69,5.71,6.34,6.34,35.2,,7.61,5.938889,1.105556,13.35,0.3048,,1.152778,70.781703
US_KY_21163,2020-01-17,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,4.31,7.08,11.39,6.77,,,12.31,7.69,,12.93,7.08,,4.92,5.54,25.54,,8.0,7.08,29.54,7.39,7.08,-0.827778,-3.705556,5.022222,0.0,,-6.743056,63.454344
US_KY_21163,2020-01-18,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,4.86,10.06,7.98,7.63,,7.29,11.1,6.94,5.9,16.65,6.24,,6.24,,24.63,,7.63,,36.42,7.63,,7.044444,-0.255556,12.405556,1.5748,,1.548611,66.948434
US_KY_21163,2020-01-19,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,8.17,7.49,6.81,,8.17,13.28,11.92,,7.15,,,,,27.24,,7.83,5.11,37.79,6.81,5.11,-2.633333,-7.522222,9.072222,6.1976,,-8.354167,63.475552
US_KY_21163,2020-01-20,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,4.82,9.29,15.82,11.01,5.16,8.6,13.07,8.94,,9.29,5.5,,6.53,6.19,22.7,,6.53,8.94,42.99,,,-7.516667,-9.005556,-3.244444,0.0,,-11.569444,72.251893
US_KY_21163,2020-01-21,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,7.23,8.73,9.64,6.62,6.02,6.02,17.16,9.03,4.52,11.14,6.02,5.42,5.42,6.32,28.01,7.83,,6.02,44.27,6.32,7.53,-3.765432,-7.555556,0.604938,0.0635,,-8.904762,67.423246
US_KY_21163,2020-01-22,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,5.22,10.13,10.74,7.37,5.22,4.91,18.72,11.05,6.75,8.29,6.75,,9.21,7.37,32.53,6.14,5.22,6.45,38.37,4.91,7.37,-3.055556,-8.240741,4.358025,0.028222,,-8.634921,65.495267
US_KY_21163,2020-01-23,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,6.05,11.19,7.86,7.86,7.25,4.53,22.98,12.7,4.84,12.09,8.16,6.05,4.84,8.46,30.84,9.67,6.05,8.77,37.79,6.05,6.65,3.777778,-0.277778,8.919753,0.508,,-5.126984,52.208795
US_KY_21163,2020-01-24,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,5.52,8.58,11.65,10.11,5.21,6.74,20.53,7.36,4.6,11.03,6.13,5.52,,,28.81,6.44,4.6,7.97,30.95,6.74,,6.074074,2.382716,8.635802,7.253111,,5.388889,94.608081
US_KY_21163,2020-01-25,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,8.39,9.44,8.04,9.44,,6.29,17.48,11.54,6.29,7.34,,8.04,5.94,4.89,24.47,,7.69,,40.91,8.39,,2.450617,0.975309,6.296296,3.302,,0.84127,88.21436
US_KY_21163,2020-01-26,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,10.08,10.41,,,5.2,22.11,7.8,,,,,,6.83,30.89,,10.08,5.53,39.02,4.55,4.88,2.197531,-1.222222,7.080247,0.169333,,-0.65873,80.707313
US_KY_21163,2020-01-27,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,9.28,12.57,7.49,8.08,5.99,29.64,11.68,4.49,11.08,,5.69,6.29,6.29,43.11,10.18,5.69,,46.11,6.29,8.38,4.024691,-0.037037,8.314815,0.0,,1.238095,81.310461
US_KY_21163,2020-01-28,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,7.3,8.51,7.91,4.87,7.6,26.45,12.47,5.17,,6.08,5.17,,7.3,39.53,7.6,5.78,8.51,44.39,8.21,6.99,0.740741,-0.580247,4.574074,0.141111,,-1.746032,82.675203
US_KY_21163,2020-01-29,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,7.3,6.39,7.91,8.82,7.3,5.78,31.94,10.34,,7.0,5.78,8.52,5.47,6.08,43.49,6.69,6.69,5.47,44.71,12.47,7.3,2.080247,0.209877,4.969136,0.0,,-1.230159,77.983568
US_KY_21163,2020-01-30,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,8.69,9.93,10.24,6.52,4.97,37.56,16.45,6.21,12.41,4.97,9.62,6.83,8.38,55.25,6.21,9.62,6.83,40.97,9.31,,2.461111,-0.45,5.927778,0.141111,,-0.798611,78.713886
US_KY_21163,2020-01-31,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,4.86,16.1,6.68,4.86,,31.59,10.63,5.47,8.81,6.68,9.72,4.56,6.08,34.02,6.38,6.68,6.38,34.63,6.68,5.47,3.777778,0.694444,6.061111,1.1176,,1.041667,81.506855
US_KY_21163,2020-02-01,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,6.79,7.15,8.22,6.79,,29.65,17.86,,7.5,,,9.65,6.43,33.23,,,7.15,40.37,6.43,,4.661111,2.844444,7.022222,2.5146,,3.069444,88.866608
US_KY_21163,2020-02-02,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,8.81,6.34,10.93,12.34,6.34,,27.84,10.57,8.11,7.4,,9.87,5.99,7.4,29.25,5.64,12.69,,33.13,9.16,,6.861111,-0.222222,17.972222,0.0508,,0.402778,63.463461
US_KY_21163,2020-02-03,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,7.41,13.89,5.87,4.63,5.56,25.63,10.19,6.48,12.35,7.41,7.72,,10.5,35.2,5.87,9.88,4.63,35.2,6.48,6.48,12.772222,4.794444,21.805556,0.0,,2.597222,50.463842
US_KY_21163,2020-02-04,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,4.51,6.62,9.63,6.32,5.42,5.12,24.37,13.54,6.32,12.34,5.12,4.81,,10.83,29.18,5.12,9.03,11.73,38.21,9.93,8.43,14.211111,8.638889,19.988889,1.6764,,9.868056,75.126296
US_KY_21163,2020-02-05,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,7.66,9.8,10.72,6.13,4.9,22.98,8.58,5.21,14.09,5.51,,6.74,11.03,38.6,4.9,6.74,14.4,36.15,6.13,4.6,4.038889,1.5,11.527778,15.494,,3.222222,94.433028
US_KY_21163,2020-02-06,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,7.21,6.61,12.31,8.41,9.01,6.91,23.42,12.61,4.8,15.02,4.2,13.51,,6.31,30.63,7.21,5.11,7.81,41.14,9.31,9.01,2.055556,0.483333,3.588889,4.064,,1.520833,95.204757
US_KY_21163,2020-02-07,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,10.25,12.02,8.84,6.37,7.43,31.82,10.25,7.07,12.73,7.07,7.07,,11.67,33.59,7.07,7.78,10.25,38.54,6.01,7.78,-0.616667,-2.255556,1.761111,1.016,30.48,-3.138889,82.10968
US_KY_21163,2020-02-08,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,11.69,12.4,6.73,7.08,8.15,22.67,10.27,,8.5,,7.79,,8.85,26.21,,4.96,6.38,36.48,6.38,7.79,0.677778,-1.772222,4.372222,0.6604,30.48,-2.548611,78.352949
US_KY_21163,2020-02-09,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,7.26,11.06,13.13,6.91,5.18,,22.11,12.79,,6.57,6.22,6.57,5.18,6.91,27.3,6.22,8.29,,39.39,8.64,7.6,0.883333,-4.588889,12.838889,0.762,,-2.756944,76.194877
US_KY_21163,2020-02-10,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,7.0,9.33,15.46,9.04,6.42,11.67,24.21,10.5,7.58,8.17,7.0,5.54,4.08,8.75,26.83,9.62,9.04,8.17,43.46,6.12,4.96,9.1,5.7,13.022222,6.8072,,6.715278,83.933011
US_KY_21163,2020-02-11,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,6.03,6.33,8.74,11.75,9.34,,20.49,10.85,5.12,12.05,7.23,5.12,6.03,9.94,35.55,6.03,7.23,6.33,35.25,6.93,5.12,3.716667,1.605556,7.794444,8.3566,,2.138889,89.199917
US_KY_21163,2020-02-12,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,5.19,7.33,9.77,10.08,5.5,7.63,20.16,9.77,7.02,7.94,6.11,6.72,5.5,8.24,32.68,8.24,9.16,7.02,44.28,11.91,,2.444444,0.433333,5.555556,1.7526,,0.513889,86.816038
US_KY_21163,2020-02-13,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,8.76,9.66,6.95,6.04,5.43,22.65,9.06,6.04,10.87,6.04,7.85,,13.29,33.52,9.66,6.64,5.74,37.44,6.34,6.04,2.3,-2.483333,4.0,20.7518,,1.118056,91.166226
US_KY_21163,2020-02-14,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,,,,,,,10.49,10.81,4.45,5.4,11.76,6.04,6.36,10.81,5.72,,,6.36,33.69,6.67,5.72,4.45,32.1,6.67,,-6.383333,-10.094444,0.316667,0.762,,-12.069444,62.475515
US_KY_21163,2020-02-15,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,12,7,-5,,5.83,7.29,8.38,5.46,,,22.22,9.83,,9.83,,8.74,,5.83,30.23,5.46,,,39.7,5.83,7.29,-2.777778,-9.688889,8.866667,0.0508,,-9.930556,57.650546
US_KY_21163,2020-02-16,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,1,0,-9,,6.24,9.7,12.12,7.28,,6.58,20.09,14.9,6.58,10.39,,7.28,6.58,8.66,25.64,6.93,7.28,5.2,38.45,5.54,6.24,6.733333,2.827778,11.755556,0.0,,-2.381944,52.68893
US_KY_21163,2020-02-17,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,0,2,-29,,6.79,9.84,9.84,8.49,4.75,,15.61,7.81,,11.88,5.43,,7.47,12.9,34.28,7.13,6.45,6.11,46.84,6.79,7.47,6.672222,0.572222,14.183333,0.0,,0.847222,66.821186
US_KY_21163,2020-02-18,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,2,-5,0,2,6.99,8.44,10.48,6.99,6.69,8.44,22.99,8.73,6.4,13.97,5.24,6.4,4.66,9.61,35.22,,6.69,6.99,41.91,8.44,6.4,10.472222,4.044444,13.838889,1.397,,7.625,82.390664
US_KY_21163,2020-02-19,ChIJA69NksUraYgRnbtFb_RLcdw,Q505438,geoId/21163,US,United States of America,KY,Kentucky,21163,Meade County,US,USA,2,,,,,,,28033,14115,13918,3216,3801,3410,3817,3876,4174,3193,1776,770,1846561,37.98,-86.22,840,74.15,1,4,2,-1,5.58,7.93,12.04,9.98,,,16.74,9.4,7.93,10.87,7.63,7.05,4.41,8.81,30.25,6.75,5.87,5.58,33.77,9.4,5.87,2.8,-2.044444,9.638889,3.81,,-2.423611,68.00173
