location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55053,2020-01-12,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,,,13.1,9.28,19.1,,32.2,,-10.138889,-15.816667,-4.761111,0.0,99.906667,-14.074074,73.214555
US_WI_55053,2020-01-13,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,10.32,,7.63,9.87,6.73,20.64,,38.14,,-5.233333,-10.522222,-2.133333,1.4986,89.535,-7.228395,86.104194
US_WI_55053,2020-01-14,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,11.79,9.52,6.8,12.69,7.25,27.65,6.8,31.28,,-1.283333,-3.816667,1.038889,1.9558,110.236,-2.919753,88.727024
US_WI_55053,2020-01-15,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,10.21,6.66,,16.86,6.66,31.07,,40.39,,-5.916667,-10.938889,-1.933333,1.016,147.828,-7.969136,85.818112
US_WI_55053,2020-01-16,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,,7.95,15.89,13.24,31.79,,31.34,,-13.866667,-20.05,-3.727778,0.0635,141.732,-18.604938,68.503311
US_WI_55053,2020-01-17,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,7.85,,14.39,7.41,23.55,,31.83,,-15.116667,-21.844444,-5.072222,0.0635,135.636,-18.234568,76.872882
US_WI_55053,2020-01-18,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,10.62,,,15.09,8.94,21.24,,48.08,11.18,-4.6,-12.944444,-1.816667,2.50825,151.384,-6.253086,88.78187
US_WI_55053,2020-01-19,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,9.01,,14.3,9.01,25.96,,35.5,,-13.605556,-17.377778,-8.688889,1.9685,211.836,-17.271605,74.218425
US_WI_55053,2020-01-20,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,7.17,,21.99,10.99,28.2,,36.81,7.17,-9.738889,-14.405556,-5.311111,0.282222,245.11,-12.753086,79.172246
US_WI_55053,2020-01-21,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,8.4,,25.7,11.37,36.58,,40.04,10.38,-13.394444,-20.233333,-5.166667,0.028222,203.708,-16.302469,79.058282
US_WI_55053,2020-01-22,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,10.72,,20.97,,27.96,9.32,39.14,9.79,-3.494444,-7.722222,0.494444,0.056444,197.612,-6.450617,79.835859
US_WI_55053,2020-01-23,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,8.46,,18.33,,22.56,,32.44,,-1.188889,-2.416667,0.022222,2.906889,186.266667,-2.314815,91.929859
US_WI_55053,2020-01-24,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,,,21.39,8.46,32.33,,35.81,,-0.072222,-1.138889,1.455556,2.257778,276.352,-1.08642,92.895536
US_WI_55053,2020-01-25,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,,9.51,26.14,11.88,32.08,,45.74,,0.783333,0.061111,1.727778,1.68275,264.16,-0.604938,90.613338
US_WI_55053,2020-01-26,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,10.07,9.54,10.07,34.97,8.48,47.68,,33.91,9.54,-1.6,-3.644444,0.961111,0.5715,256.032,-3.308642,88.632034
US_WI_55053,2020-01-27,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,7.11,8.0,38.24,,43.13,,36.9,,-1.827778,-4.416667,-0.166667,0.0,238.252,-3.882716,85.979888
US_WI_55053,2020-01-28,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,8.93,9.82,,40.18,11.61,50.9,6.7,36.61,6.7,-3.155556,-6.5,-1.32716,0.0,232.156,-6.080247,80.575743
US_WI_55053,2020-01-29,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,9.92,6.76,,38.76,10.37,51.84,,36.06,13.97,-6.4,-8.288889,-3.9,0.0,221.996,-8.950617,82.297509
US_WI_55053,2020-01-30,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,10.21,,39.9,9.28,42.68,,38.04,7.42,-4.727778,-5.805556,-2.227778,0.0,221.996,-7.5,81.150798
US_WI_55053,2020-01-31,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,,7.99,33.82,,30.06,7.51,38.99,,-2.016667,-3.505556,0.138889,0.0,217.932,-4.055556,85.832772
US_WI_55053,2020-02-01,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,12.35,,23.02,,25.26,,46.04,10.11,0.594444,-1.055556,3.377778,0.127,211.836,-1.932099,83.16884
US_WI_55053,2020-02-02,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,9.75,9.75,,25.47,,27.09,,33.6,,4.305556,-0.761111,9.05,0.0,201.676,-0.932099,69.069922
US_WI_55053,2020-02-03,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,,8.36,17.17,8.36,40.06,6.6,35.21,7.04,0.1,-5.327778,4.705556,0.0,177.292,-3.598765,76.935611
US_WI_55053,2020-02-04,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,7.83,,6.52,22.18,11.31,40.45,,35.23,7.83,-3.927778,-8.633333,0.811111,0.0,153.416,-11.95679,54.041965
US_WI_55053,2020-02-05,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,7.55,14.21,7.55,41.73,11.1,36.85,7.55,36.41,7.55,-9.7,-16.105556,-2.683333,0.0,153.416,-15.067901,65.141442
US_WI_55053,2020-02-06,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,7.64,9.89,9.89,26.53,10.79,40.02,,32.38,8.09,-7.765432,-14.469136,0.41358,0.0,147.32,-13.798611,62.22216
US_WI_55053,2020-02-07,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,6.84,7.3,28.28,10.49,39.22,,34.21,,-6.401235,-12.037037,-0.271605,0.0,126.492,-11.680556,66.27259
US_WI_55053,2020-02-08,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,11.39,10.82,,24.49,,26.2,,42.15,,-5.41358,-8.623457,-2.04321,0.0635,126.492,-9.347222,74.420039
US_WI_55053,2020-02-09,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,,,21.64,9.2,29.22,,32.46,,-8.345679,-12.901235,-4.382716,2.667,162.56,-11.354167,79.563779
US_WI_55053,2020-02-10,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,6.64,8.85,10.62,26.55,7.52,33.62,,37.16,,-11.728395,-22.438272,-2.123457,7.874,233.68,-14.263889,81.826237
US_WI_55053,2020-02-11,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,8.59,,9.04,23.05,9.94,36.6,7.23,42.48,,-6.259259,-11.37037,-2.512346,0.0,283.972,-9.416667,78.705595
US_WI_55053,2020-02-12,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,,7.71,19.5,9.52,25.85,7.26,34.92,9.98,-4.339506,-11.012346,2.574074,0.028222,265.684,-8.458333,73.189109
US_WI_55053,2020-02-13,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,,,28.8,16.0,34.75,8.23,36.58,,-12.895062,-19.604938,-1.160494,1.0795,277.876,-17.833333,67.400728
US_WI_55053,2020-02-14,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,,,,,8.31,,18.18,9.35,27.01,,33.24,,-21.351852,-30.290123,-10.666667,0.056444,274.32,-27.666667,57.18083
US_WI_55053,2020-02-15,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,12,9,16,1,,8.41,10.66,,16.83,,22.44,,37.59,,-7.407407,-14.074074,1.08642,0.0,262.128,-13.326389,62.108278
US_WI_55053,2020-02-16,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,6,4,18,5,,8.63,11.87,8.09,13.49,,27.52,,34.53,11.33,-5.530864,-14.493827,-0.679012,0.0,262.128,-11.118056,65.808732
US_WI_55053,2020-02-17,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-1,-2,3,-1,,,10.39,,26.45,9.92,33.07,7.09,38.74,9.45,-2.088889,-5.205556,1.85,0.169333,273.05,-7.475309,66.846918
US_WI_55053,2020-02-18,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,0,12,14,-2,,,10.47,12.3,20.95,7.29,28.69,,32.79,7.74,-2.744444,-6.972222,0.277778,2.737556,272.288,-5.82716,79.752946
US_WI_55053,2020-02-19,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,3,-5,-1,2,,7.64,,6.74,18.87,12.58,28.75,,30.55,6.74,-13.144444,-19.744444,-6.561111,1.651,298.196,-19.08642,61.467759
US_WI_55053,2020-02-20,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,3,-11,3,0,,,8.73,9.19,19.76,,25.28,7.35,31.25,7.35,-17.933333,-26.766667,-9.177778,0.0,298.196,-23.598765,61.469231
US_WI_55053,2020-02-21,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,1,3,13,-1,,,8.52,8.52,17.54,11.03,29.07,,30.57,,-9.366667,-18.588889,2.983333,0.0,284.48,-15.87037,58.789197
US_WI_55053,2020-02-22,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,0,7,12,12,,15.63,,,24.64,,21.64,,45.68,,-1.105556,-9.205556,6.8,0.0254,268.224,-6.061728,70.037914
US_WI_55053,2020-02-23,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,8,13,26,8,,,9.29,9.29,13.12,,22.96,,31.71,8.75,1.961111,-5.011111,9.205556,0.0,242.316,-3.160494,69.307639
US_WI_55053,2020-02-24,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,0,4,-5,1,,,,8.14,28.04,8.14,32.57,,35.28,,-0.472222,-8.138889,6.05,0.0,215.9,-5.04321,71.876544
US_WI_55053,2020-02-25,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,2,6,9,-3,,11.0,,8.89,24.97,9.31,38.09,,39.36,,-0.422222,-3.422222,2.527778,0.0,199.644,-5.623457,67.997815
US_WI_55053,2020-02-26,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,4,0,-3,3,,,,7.5,23.33,,39.58,,32.08,6.67,-3.027778,-6.288889,0.622222,0.0,187.96,-9.0,63.340951
US_WI_55053,2020-02-27,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,14,4,0,1,,,8.92,10.7,33.89,12.49,50.84,7.13,35.68,9.81,-5.477778,-7.794444,-2.994444,0.0,187.96,-12.240741,59.230747
US_WI_55053,2020-02-28,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,6,-6,16,4,,8.24,10.53,8.7,24.27,10.07,38.0,,33.88,,-9.183333,-14.766667,-3.755556,0.0,160.02,-15.512346,59.767659
US_WI_55053,2020-02-29,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,11,24,23,3,,11.01,9.27,,25.49,,36.49,,30.7,,-8.155556,-16.277778,2.55,0.0,147.32,-14.092593,62.778622
US_WI_55053,2020-03-01,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,,,,,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,22,,23,11,,11.75,9.61,8.54,19.22,10.68,34.18,,33.11,,2.6,-2.594444,9.883333,0.0,147.32,-3.123457,65.676953
