location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21217,2020-07-27,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,94,1,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,2,,-25,6.58,11.32,8.04,9.86,8.77,6.21,12.79,7.67,20.82,6.58,17.9,46.02,,7.3,26.027778,21.605556,32.261111,0.0635,,21.833333,77.814423
US_KY_21217,2020-07-28,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,95,1,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-2,,-29,8.17,12.63,7.8,20.43,7.06,5.2,10.03,8.54,27.49,8.54,16.72,40.49,7.8,7.43,25.355556,21.872222,30.972222,0.381,,21.938272,81.370143
US_KY_21217,2020-07-29,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,8,0,103,1,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-2,,-28,6.76,12.39,12.02,16.52,,7.89,7.51,11.27,29.29,6.76,12.77,44.32,9.77,13.14,25.7,20.788889,32.227778,0.0,,21.796296,79.084621
US_KY_21217,2020-07-30,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,104,1,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-4,,-29,12.33,16.32,,7.62,7.62,8.7,7.98,6.89,25.02,5.08,6.17,40.98,5.08,6.17,25.088889,21.861111,30.005556,1.959429,,22.944444,87.811648
US_KY_21217,2020-07-31,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,5,1,109,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,1,,-34,9.06,20.0,6.04,5.28,6.79,8.3,8.3,7.55,27.93,9.44,11.7,41.89,10.19,5.28,23.966667,21.227778,29.594444,8.998857,,22.438272,91.088695
US_KY_21217,2020-08-01,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,111,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-1,,-13,8.7,13.44,9.09,8.7,,,11.86,6.72,26.49,,10.28,39.53,11.86,9.09,23.827778,21.166667,29.194444,16.074571,,21.820988,88.484733
US_KY_21217,2020-08-02,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,4,0,115,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,5,,-14,7.83,11.12,7.41,6.59,6.59,,21.41,,30.06,7.41,12.36,36.24,11.53,,21.844444,17.95,27.666667,6.168571,,18.506173,81.294117
US_KY_21217,2020-08-03,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,4,0,119,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,9,,-27,10.33,16.61,7.01,7.01,,7.38,11.07,9.22,26.94,9.22,10.33,47.6,11.07,,22.094444,16.666667,29.172222,0.0,,18.123457,78.567856
US_KY_21217,2020-08-04,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,120,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-2,,-31,9.28,15.22,9.65,10.39,7.42,7.42,10.76,12.99,29.32,7.05,12.62,50.47,8.16,7.42,20.3,16.511111,26.994444,4.445,,17.833333,85.99549
US_KY_21217,2020-08-05,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,122,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,0,,-26,16.58,14.74,8.85,,,8.11,9.21,6.26,28.38,,13.27,43.49,11.06,,20.65,14.822222,27.25,0.0,,16.376543,76.432304
US_KY_21217,2020-08-06,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,3,0,125,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,2,,-28,,13.39,10.42,,6.33,8.56,6.33,6.7,24.18,7.07,9.67,39.07,13.02,8.93,21.694444,15.722222,28.255556,0.0,,17.012346,74.534712
US_KY_21217,2020-08-07,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,3,0,128,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,1,,-30,5.41,15.07,7.34,,6.18,7.34,9.66,6.95,25.5,9.27,10.43,34.77,7.34,10.82,22.011111,16.111111,28.338889,0.0,,16.796296,72.224302
US_KY_21217,2020-08-08,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,4,0,132,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,1,,-2,,19.42,7.18,,7.6,,,,24.06,,13.09,43.48,10.13,8.87,21.9,14.305556,29.838889,0.0,,15.932099,69.256118
US_KY_21217,2020-08-09,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,4,0,136,2,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,3,,-14,6.83,16.07,8.84,,,8.04,9.64,6.03,25.31,6.03,10.45,39.78,16.07,9.24,22.983333,15.172222,31.388889,0.0254,,17.358025,71.266546
US_KY_21217,2020-08-10,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,4,1,140,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-5,,-28,5.48,20.08,8.4,,,,8.03,12.05,29.2,9.13,7.67,43.8,8.03,7.3,23.755556,19.633333,29.688889,11.611429,,21.185185,86.2951
US_KY_21217,2020-08-11,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,141,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-6,,-30,6.92,13.85,9.84,8.02,7.29,5.1,6.92,6.92,30.25,6.2,15.31,43.37,6.56,7.65,24.148148,19.654321,30.432099,4.191,,20.770833,81.699031
US_KY_21217,2020-08-12,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,6,0,147,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-4,,-24,6.04,16.0,8.53,7.82,8.89,6.75,12.44,10.66,28.8,6.04,13.15,45.86,6.75,9.24,24.524691,19.444444,30.425926,0.028222,,21.25,82.344675
US_KY_21217,2020-08-13,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,3,0,150,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-4,,-24,11.65,12.71,8.83,6.36,6.36,9.18,15.54,9.89,27.55,6.71,15.89,42.73,7.42,6.71,24.679012,20.179012,31.271605,5.188857,,21.868056,84.4838
US_KY_21217,2020-08-14,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,151,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-7,,-32,4.99,15.34,8.56,4.99,7.85,6.42,12.84,,27.47,,12.13,38.17,7.49,5.71,23.166667,20.580247,28.364198,11.901714,,21.645833,91.569456
US_KY_21217,2020-08-15,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,153,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-8,,-13,9.77,11.81,10.59,7.33,,,6.51,,23.62,,16.69,40.31,11.4,,23.820988,19.759259,29.5,0.798286,,20.680556,82.896352
US_KY_21217,2020-08-16,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,155,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-4,,-14,8.29,14.99,6.31,,,14.2,9.86,,24.86,9.86,11.44,45.37,13.02,7.5,23.654321,18.290123,29.981481,0.0,,20.048611,80.348966
US_KY_21217,2020-08-17,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,3,0,158,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,6.37,13.44,10.61,7.43,7.08,7.08,12.73,6.37,33.25,6.01,11.67,38.91,11.67,5.31,22.555556,15.87037,29.876543,0.0,,17.0625,71.307364
US_KY_21217,2020-08-18,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,159,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,7.01,10.17,9.12,,,7.71,9.82,4.91,27.35,,9.82,36.46,6.66,4.91,22.654321,16.623457,30.055556,0.653143,,18.173611,76.446106
US_KY_21217,2020-08-19,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,5,0,164,3,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,,14.54,6.74,7.8,,7.8,12.06,8.51,25.18,7.45,14.54,42.21,11.7,4.96,20.623457,16.944444,27.364198,0.181429,,17.25,81.285294
US_KY_21217,2020-08-20,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,7,1,171,4,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,6.74,14.91,10.29,8.52,8.87,,15.26,7.81,19.87,,11.71,41.52,5.32,,21.006173,14.876543,28.351852,0.0,,15.201389,70.045074
US_KY_21217,2020-08-21,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,3,0,174,4,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,5.33,15.28,8.17,4.97,,8.53,7.11,5.69,22.39,,14.93,41.58,6.75,,21.641975,17.41358,26.561728,5.926667,,18.791667,84.092935
US_KY_21217,2020-08-22,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,4,0,178,4,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,6.17,12.34,6.17,5.78,,5.78,13.88,8.48,16.96,,14.65,38.94,6.17,,22.098765,19.222222,27.845679,4.826,,20.125,88.431429
US_KY_21217,2020-08-23,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,179,4,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,5.79,13.51,8.49,,6.18,,9.27,5.79,21.24,5.79,15.83,38.61,8.11,5.41,22.185185,17.623457,29.074074,3.683,,19.520833,85.113493
US_KY_21217,2020-08-24,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,181,4,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,7.75,12.8,8.08,4.71,6.4,5.05,10.1,8.42,23.57,5.39,9.09,35.7,8.08,,23.962963,17.919753,30.969136,0.0,,20.013889,79.057701
US_KY_21217,2020-08-25,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,3,0,184,4,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,,17.04,9.32,5.79,6.43,6.43,,,24.11,6.75,18.32,38.89,11.57,6.75,24.592593,17.987654,32.061728,0.0,,20.180556,76.81086
US_KY_21217,2020-08-26,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,9,0,193,4,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,6.82,9.3,8.06,,11.47,8.68,6.82,8.68,20.15,5.58,9.61,35.33,,4.65,24.864198,19.197531,31.654321,0.0,,21.090278,79.821145
US_KY_21217,2020-08-27,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,1,195,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,6.47,12.32,7.7,7.39,4.62,4.93,8.32,10.48,20.95,,9.24,35.43,7.39,4.31,25.566667,21.016667,30.927778,0.254,,22.481481,83.37001
US_KY_21217,2020-08-28,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,5,0,200,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,6.86,10.3,8.11,4.68,5.3,7.49,7.18,7.49,19.97,6.86,7.18,39.63,7.49,8.42,24.877778,21.655556,29.866667,3.229429,,22.555556,87.273491
US_KY_21217,2020-08-29,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,202,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,10.56,10.18,7.54,5.66,6.41,,7.17,6.41,20.75,,9.81,38.1,13.2,,23.427778,21.283333,28.633333,6.858,,21.888889,91.329358
US_KY_21217,2020-08-30,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,203,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,7.73,13.98,5.52,,5.89,,9.2,9.2,17.29,5.52,13.98,41.94,9.56,6.25,22.583333,18.833333,27.138889,0.98425,,19.061728,80.578316
US_KY_21217,2020-08-31,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,205,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,6.42,10.39,6.42,5.5,,7.64,8.56,5.2,25.07,7.34,10.7,36.69,7.95,,22.866667,19.761111,28.905556,2.830286,,20.703704,87.874028
US_KY_21217,2020-09-01,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,207,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,5.26,14.54,10.52,5.26,,8.66,8.97,8.97,21.97,6.5,12.07,38.37,9.59,5.57,24.061111,20.322222,29.455556,0.1778,,21.709877,86.619485
US_KY_21217,2020-09-02,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,208,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,5.98,10.76,9.86,,6.28,,6.57,7.17,23.01,5.98,5.08,38.84,,5.98,24.716667,21.272222,29.522222,5.334,,22.401235,87.011647
US_KY_21217,2020-09-03,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,209,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,,8.66,,9.85,6.27,7.46,9.26,9.55,21.2,9.85,8.66,39.41,5.67,6.57,24.327778,21.772222,28.361111,16.981714,,22.5,89.658628
US_KY_21217,2020-09-04,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,3,0,212,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,11.35,11.98,7.57,5.36,5.67,7.57,9.77,4.73,23.96,7.25,8.51,40.98,6.62,8.2,22.866667,19.438889,27.361111,2.57175,,19.135802,79.585083
US_KY_21217,2020-09-05,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,214,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,8.3,13.21,6.42,,,,7.92,6.79,23.4,5.28,10.19,40.38,,6.79,18.677778,11.783333,27.455556,0.0,,12.41358,67.11428
US_KY_21217,2020-09-06,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,0,216,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,9.89,12.46,8.43,,8.43,8.43,8.06,6.6,23.82,6.96,9.16,44.34,9.53,7.33,19.533333,12.211111,28.855556,0.0,,14.141975,71.417705
US_KY_21217,2020-09-07,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,5,0,221,5,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,7.87,13.34,9.24,,10.26,6.84,9.24,,20.52,6.16,13.0,46.18,11.97,8.89,21.544444,14.905556,29.45,0.0,,15.919753,71.044194
US_KY_21217,2020-09-08,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,1,222,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,4.48,7.77,9.86,,5.08,8.07,9.56,5.98,21.82,5.68,13.75,40.64,6.28,5.38,22.794444,15.455556,30.177778,0.0,,17.148148,71.031081
US_KY_21217,2020-09-09,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,5,0,227,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,8.83,16.77,6.47,4.71,6.47,6.77,8.53,9.12,18.24,9.12,12.65,39.13,7.65,5.3,22.516667,16.161111,30.411111,0.0,,18.123457,76.661848
US_KY_21217,2020-09-10,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,6,0,233,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,,,,10.13,14.3,9.23,5.36,,7.74,11.02,6.25,21.74,7.15,13.4,37.83,9.23,5.06,23.438889,17.038889,30.65,0.0,,19.240741,77.711576
US_KY_21217,2020-09-11,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,3,0,236,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-5,,-29,10.06,16.66,6.92,,,8.18,9.12,9.75,23.58,7.55,9.75,45.28,10.69,5.97,22.933333,18.722222,28.416667,0.0,,20.660494,87.498722
US_KY_21217,2020-09-12,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,7,0,243,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-12,,-13,8.23,12.53,10.03,5.73,,,10.38,8.23,23.99,7.16,11.1,37.95,8.59,8.23,22.877778,19.438889,29.794444,1.651,,20.790123,88.187552
US_KY_21217,2020-09-13,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,8,0,251,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-7,,-13,,6.91,8.63,8.98,6.56,4.83,14.5,5.53,21.41,6.21,13.12,39.02,4.83,,22.266667,20.483333,25.416667,3.519714,,21.407407,95.328633
US_KY_21217,2020-09-14,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,11,0,262,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-11,,-21,9.15,10.78,11.44,4.58,6.86,8.17,10.46,10.78,26.47,4.9,11.44,39.21,5.55,5.88,21.461111,17.638889,26.477778,2.3114,,18.567901,83.854635
US_KY_21217,2020-09-15,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,8,0,270,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-2,,-25,9.48,13.77,14.38,5.2,9.48,8.57,9.48,8.57,26.62,,12.24,33.04,8.57,8.57,18.994444,13.816667,25.155556,0.0,,14.679012,76.610675
US_KY_21217,2020-09-16,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,5,0,275,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-3,,-22,5.07,11.62,11.62,4.17,7.15,5.07,7.15,7.15,23.83,7.75,12.81,37.84,6.55,5.66,19.677778,14.166667,27.711111,0.0,,16.623457,82.99629
US_KY_21217,2020-09-17,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,1,0,276,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-1,,-21,5.5,15.88,8.55,4.89,6.41,6.41,9.77,6.41,26.57,6.72,10.69,38.17,8.55,5.8,21.427778,16.688889,26.8,0.0,,17.728395,79.882571
US_KY_21217,2020-09-18,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,3,0,279,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-3,,-24,8.96,9.6,7.04,5.12,4.8,8.0,12.48,10.56,20.16,5.12,9.28,38.41,5.76,,17.411111,13.561111,22.85,0.0,,12.160494,71.568799
US_KY_21217,2020-09-19,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,4,0,283,6,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,-2,,-2,8.72,8.72,9.85,,6.44,5.68,8.72,6.82,15.16,9.47,9.1,33.73,6.06,6.82,14.005556,7.416667,21.744444,0.0,,7.419753,64.736878
US_KY_21217,2020-09-20,ChIJXbQYYcxxaIgRPPL6QC6DQfY,Q473605,geoId/21217,US,United States of America,KY,Kentucky,21217,Taylor County,US,USA,2,2,1,285,7,,,25544,12510,13034,3242,3518,3647,2896,2703,3380,3046,2003,1109,1846586,37.37,-85.33,718,75.94,1,,-7,7.32,15.01,10.98,,5.86,,,6.59,20.86,5.49,13.18,36.97,7.32,6.96,14.944444,8.061111,22.944444,0.0,,8.635802,66.336704
