location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19039,2020-01-01,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,25.18,36.27,-0.055556,-5.238889,9.888889,0.0,,-3.728395,76.184625
US_IA_19039,2020-01-02,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,24.12,30.38,5.061111,-0.566667,9.822222,0.0,,1.530864,77.909325
US_IA_19039,2020-01-03,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,30.66,25.01,1.066667,-1.261111,5.05,0.0,,-0.358025,90.142308
US_IA_19039,2020-01-04,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,21.09,33.14,-1.361111,-4.522222,2.388889,0.338667,,-3.055556,87.985934
US_IA_19039,2020-01-05,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,15.51,45.55,2.455556,-2.583333,7.672222,0.09525,,-3.160494,66.244251
US_IA_19039,2020-01-06,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,37.69,33.4,-0.616667,-5.733333,5.733333,0.0,,-5.092593,71.962078
US_IA_19039,2020-01-07,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,35.89,36.75,0.638889,-4.3,6.483333,0.0,,-4.388889,69.120377
US_IA_19039,2020-01-08,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,28.93,27.27,-4.216667,-9.677778,3.177778,0.0,,-10.425926,61.225484
US_IA_19039,2020-01-09,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,30.76,25.77,5.183333,-4.183333,15.611111,0.0,,-2.209877,58.370426
US_IA_19039,2020-01-10,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,19.47,25.4,-1.166667,-4.594444,6.172222,1.778,50.8,-2.962963,87.310581
US_IA_19039,2020-01-11,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,26.49,26.49,-8.105556,-10.511111,-3.377778,10.16,78.74,-9.932099,87.040744
US_IA_19039,2020-01-12,ChIJW1ZqSlXi64cRg54QiSHqaaI,Q115298,geoId/19039,US,United States of America,IA,Iowa,19039,Clarke County,US,USA,2,,,,,,,9396,4749,4647,1348,1259,1014,1094,1060,1279,1179,683,480,1789779,41.022778,-93.786389,1118,78.033333,,,,,29.07,-6.161111,-8.65,-2.911111,0.1524,99.06,-7.645833,88.637324
