location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_UT_49013,2020-01-23,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,,15.98,8.55,21.55,,30.47,,0.450617,-1.851852,3.969136,0.28575,50.8,-1.284722,84.848829
US_UT_49013,2020-01-24,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,,19.99,7.17,23.38,,22.62,6.41,-1.481481,-4.475309,3.049383,0.41275,30.48,-2.513889,87.537174
US_UT_49013,2020-01-25,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,9.17,,17.76,8.6,32.66,,25.78,,-0.814815,-4.024691,3.253086,1.213556,30.48,-1.479167,91.850486
US_UT_49013,2020-01-26,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,7.66,9.19,29.62,8.17,32.17,,30.13,10.21,-0.598765,-3.950617,4.104938,0.0,30.48,-2.118056,85.445541
US_UT_49013,2020-01-27,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,7.33,25.66,6.23,36.66,6.6,28.59,6.96,0.098765,-2.67284,4.512346,4.34975,30.48,-2.125,81.739086
US_UT_49013,2020-01-28,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,6.93,16.4,7.66,25.88,,27.7,,-0.907407,-5.296296,3.987654,0.73025,,-4.576389,74.129993
US_UT_49013,2020-01-29,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,8.32,29.32,9.41,34.75,,29.68,7.96,-0.734568,-5.253086,3.623457,1.0795,30.48,-3.215278,80.839012
US_UT_49013,2020-01-30,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,5.79,,30.76,7.24,30.03,,26.05,,-1.265432,-4.432099,2.876543,0.34925,50.8,-3.75,80.706845
US_UT_49013,2020-01-31,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,,21.61,5.79,24.31,,31.64,6.17,-3.290123,-8.308642,2.907407,0.620889,50.8,-6.541667,76.702041
US_UT_49013,2020-02-01,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,12.01,12.58,28.6,,21.73,,34.89,,-0.697531,-7.685185,6.030864,0.0,50.8,-4.506944,72.770669
US_UT_49013,2020-02-02,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,,24.39,,23.87,,28.03,8.82,0.604938,-5.166667,9.135802,0.0,50.8,-5.75,61.203651
US_UT_49013,2020-02-03,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,,23.08,,29.03,6.7,25.68,,-2.506173,-8.123457,7.419753,0.9525,165.1,-6.986111,74.179459
US_UT_49013,2020-02-04,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,5.99,16.92,,29.96,5.64,25.73,9.87,-9.092593,-14.438272,-3.388889,1.580444,100.33,-14.076389,66.899271
US_UT_49013,2020-02-05,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,13.69,15.44,8.07,16.84,7.02,29.83,7.37,-9.851852,-14.740741,-4.734568,0.0,88.9,-14.006944,69.040217
US_UT_49013,2020-02-06,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,6.89,18.85,7.61,24.29,,29.0,9.06,-4.796296,-11.253086,1.796296,0.79375,124.46,-6.909722,83.106764
US_UT_49013,2020-02-07,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,5.68,17.05,,28.04,,28.8,6.06,1.524691,-3.333333,5.617284,1.8415,64.77,-1.201389,81.171523
US_UT_49013,2020-02-08,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,,23.21,11.6,25.97,,24.86,,1.962963,-3.018519,8.290123,0.22225,64.77,-2.513889,72.48088
US_UT_49013,2020-02-09,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,13.98,9.68,16.14,9.68,23.66,,35.5,,-1.216049,-5.814815,5.580247,0.169333,50.8,-7.138889,64.235051
US_UT_49013,2020-02-10,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,,17.71,,29.76,5.31,35.07,,-4.907407,-10.154321,1.524691,0.0,,-9.736111,67.620339
US_UT_49013,2020-02-11,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,6.37,19.11,,22.64,,24.77,7.08,-5.395062,-10.925926,0.308642,0.0,,-9.743056,69.847515
US_UT_49013,2020-02-12,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,8.36,8.36,15.32,,18.11,,24.02,6.96,-3.256944,-11.048611,2.25,0.0,,-9.492063,60.095066
US_UT_49013,2020-02-13,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,,,11.87,10.43,24.46,,28.41,,-2.263889,-7.736111,3.944444,0.0,,-7.507937,66.051848
US_UT_49013,2020-02-14,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,,,7.06,,14.91,9.03,18.45,,18.84,9.03,-0.375,-7.340278,8.263889,0.0,,-8.365079,54.902331
US_UT_49013,2020-02-15,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,10,-2,-7,,12.88,20.16,,20.72,,25.76,,-0.055556,-6.493056,7.916667,0.0,,-6.746032,61.097552
US_UT_49013,2020-02-16,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,12,7,,,,10.95,,20.8,,40.52,,1.388889,-4.3125,5.430556,0.834571,,-3.119048,72.698154
US_UT_49013,2020-02-17,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,-15,-11,-39,8.45,7.45,18.88,10.43,24.84,,25.83,,0.375,-3.729167,4.708333,2.104571,,-5.888889,63.362731
US_UT_49013,2020-02-18,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,-4,-1,-21,,8.57,15.23,7.14,24.28,,29.99,7.14,-4.451389,-9.6875,2.111111,0.0,,-11.666667,56.902127
US_UT_49013,2020-02-19,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,6,0,-3,,,9.45,7.35,18.2,,25.56,,-4.814815,-10.141975,0.814815,0.0,,-11.631944,58.541384
US_UT_49013,2020-02-20,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,0,2,1,,6.36,13.08,6.01,16.97,,21.21,8.13,-6.567901,-12.555556,1.246914,0.0,,-14.826389,51.215324
US_UT_49013,2020-02-21,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,6,11,-2,,7.23,11.21,9.76,15.91,,29.65,10.12,-4.623457,-11.58642,4.635802,0.0,,-12.263889,54.695667
US_UT_49013,2020-02-22,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,52,5,0,,,14.22,,21.07,,35.82,,-0.611111,-7.722222,6.234568,0.0,,-7.993056,57.226089
US_UT_49013,2020-02-23,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,16,,,,11.44,,26.51,,33.79,,1.722222,-3.660494,8.185185,0.056444,,-5.416667,58.674689
US_UT_49013,2020-02-24,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,-9,13,1,,,12.59,5.25,24.13,,28.68,5.95,0.777778,-4.080247,7.820988,0.1905,,-8.451389,49.70598
US_UT_49013,2020-02-25,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,15,10,-5,6.24,7.63,15.26,7.97,21.5,,24.97,,-2.790123,-7.722222,3.462963,0.0,,-10.930556,53.570225
US_UT_49013,2020-02-26,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,9,12,1,,5.79,19.41,5.79,25.19,6.81,30.98,,-3.623457,-9.537037,4.574074,0.0,,-11.409722,52.908222
US_UT_49013,2020-02-27,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,13,14,-2,5.29,6.0,21.52,7.05,28.92,,28.92,,-0.037037,-8.12963,8.271605,0.0,,-8.541667,52.139567
US_UT_49013,2020-02-28,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,17,14,2,,,21.22,5.39,32.36,7.91,25.17,7.19,2.123457,-5.802469,11.234568,0.0,,-7.423611,49.284462
US_UT_49013,2020-02-29,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,23,12,4,,,23.56,8.38,39.27,8.38,28.8,,4.839506,-3.185185,12.351852,0.0,,-6.666667,43.749826
US_UT_49013,2020-03-01,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,,26,,,,15.88,10.92,40.71,,37.23,,2.95679,-1.833333,10.882716,0.34925,50.8,-3.1875,66.420649
US_UT_49013,2020-03-02,ChIJq10_DfPTT4cRu8-Lgja9Im8,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2,,,,,,,19868,10054,9814,3894,3376,2327,2910,2116,1996,1682,1015,552,1744357,40.28,-110.44,8433,80.7,-2,18,0,5.42,6.44,20.32,,31.16,,26.76,5.76,-1.012346,-5.111111,6.358025,1.17475,30.48,-5.875,69.670725
